vehicle.trip.route_id,vehicle.trip.direction_id,time_bucket,delay_total,late_5_min,early_5_min,count
1,0.0,2024-02-18 20:00:00-08:00,-6,0,1,6
1,0.0,2024-02-18 20:20:00-08:00,20,1,0,6
1,0.0,2024-02-18 20:40:00-08:00,2,0,0,4
1,0.0,2024-02-18 21:00:00-08:00,1,0,0,4
1,0.0,2024-02-18 21:20:00-08:00,1,0,0,4
1,0.0,2024-02-18 21:40:00-08:00,0,0,0,4
1,0.0,2024-02-18 22:00:00-08:00,-1,0,0,3
1,0.0,2024-02-18 22:20:00-08:00,1,0,0,4
1,0.0,2024-02-18 22:40:00-08:00,7,0,0,4
1,0.0,2024-02-18 23:00:00-08:00,-4,0,0,3
1,0.0,2024-02-18 23:20:00-08:00,-2,0,0,5
1,0.0,2024-02-18 23:40:00-08:00,-7,0,0,4
1,0.0,2024-02-19 00:00:00-08:00,-5,0,0,3
1,0.0,2024-02-19 00:20:00-08:00,1,0,0,2
1,0.0,2024-02-19 00:40:00-08:00,0,0,0,1
1,0.0,2024-02-19 04:20:00-08:00,0,0,0,1
1,0.0,2024-02-19 04:40:00-08:00,1,0,0,2
1,0.0,2024-02-19 05:00:00-08:00,1,0,0,2
1,0.0,2024-02-19 05:20:00-08:00,4,0,0,4
1,0.0,2024-02-19 05:40:00-08:00,5,1,0,4
1,0.0,2024-02-19 06:00:00-08:00,5,0,0,5
1,0.0,2024-02-19 06:20:00-08:00,12,1,0,6
1,0.0,2024-02-19 06:40:00-08:00,13,2,0,5
1,0.0,2024-02-19 07:00:00-08:00,13,2,0,7
1,0.0,2024-02-19 07:20:00-08:00,15,2,0,6
1,0.0,2024-02-19 07:40:00-08:00,10,0,0,6
1,0.0,2024-02-19 08:00:00-08:00,12,0,0,6
1,0.0,2024-02-19 08:20:00-08:00,8,0,0,5
1,0.0,2024-02-19 08:40:00-08:00,2,0,0,6
1,0.0,2024-02-19 09:00:00-08:00,6,1,0,6
1,0.0,2024-02-19 09:20:00-08:00,7,1,0,6
1,0.0,2024-02-19 09:40:00-08:00,9,0,0,6
1,0.0,2024-02-19 10:00:00-08:00,5,0,0,6
1,0.0,2024-02-19 10:20:00-08:00,-1,0,0,7
1,0.0,2024-02-19 10:40:00-08:00,-3,0,1,6
1,0.0,2024-02-19 11:00:00-08:00,6,0,0,6
1,0.0,2024-02-19 11:20:00-08:00,3,0,0,7
1,0.0,2024-02-19 11:40:00-08:00,4,0,0,7
1,0.0,2024-02-19 12:00:00-08:00,7,0,0,7
1,0.0,2024-02-19 12:20:00-08:00,2,0,0,6
1,0.0,2024-02-19 12:40:00-08:00,3,0,0,6
1,0.0,2024-02-19 13:00:00-08:00,5,0,0,6
1,0.0,2024-02-19 13:20:00-08:00,9,0,0,6
1,0.0,2024-02-19 13:40:00-08:00,11,1,0,6
1,0.0,2024-02-19 14:00:00-08:00,-3,0,0,7
1,0.0,2024-02-19 14:20:00-08:00,0,0,0,6
1,0.0,2024-02-19 14:40:00-08:00,0,0,0,5
1,0.0,2024-02-19 15:00:00-08:00,9,1,0,6
1,0.0,2024-02-19 15:20:00-08:00,-6,0,0,5
1,0.0,2024-02-19 15:40:00-08:00,-5,0,0,6
1,0.0,2024-02-19 16:00:00-08:00,-4,0,0,6
1,0.0,2024-02-19 16:20:00-08:00,-4,0,0,6
1,0.0,2024-02-19 16:40:00-08:00,1,0,0,6
1,0.0,2024-02-19 17:00:00-08:00,4,0,0,6
1,0.0,2024-02-19 17:20:00-08:00,4,1,0,7
1,0.0,2024-02-19 17:40:00-08:00,1,0,0,6
1,0.0,2024-02-19 18:00:00-08:00,5,1,0,7
1,0.0,2024-02-19 18:20:00-08:00,4,0,0,6
1,0.0,2024-02-19 18:40:00-08:00,0,0,0,6
1,0.0,2024-02-19 19:00:00-08:00,2,0,0,5
1,0.0,2024-02-19 19:20:00-08:00,7,0,0,5
1,0.0,2024-02-19 19:40:00-08:00,11,1,0,6
1,0.0,2024-02-19 20:00:00-08:00,11,1,0,5
1,1.0,2024-02-18 20:00:00-08:00,2,0,0,5
1,1.0,2024-02-18 20:20:00-08:00,1,0,0,4
1,1.0,2024-02-18 20:40:00-08:00,10,1,0,4
1,1.0,2024-02-18 21:00:00-08:00,1,0,0,4
1,1.0,2024-02-18 21:20:00-08:00,2,0,0,4
1,1.0,2024-02-18 21:40:00-08:00,3,0,0,4
1,1.0,2024-02-18 22:00:00-08:00,-2,0,0,4
1,1.0,2024-02-18 22:20:00-08:00,2,0,0,4
1,1.0,2024-02-18 22:40:00-08:00,0,0,0,3
1,1.0,2024-02-18 23:00:00-08:00,1,0,0,4
1,1.0,2024-02-18 23:20:00-08:00,6,0,0,3
1,1.0,2024-02-18 23:40:00-08:00,4,0,0,5
1,1.0,2024-02-19 00:00:00-08:00,-10,0,1,6
1,1.0,2024-02-19 00:20:00-08:00,-9,0,1,3
1,1.0,2024-02-19 04:40:00-08:00,0,0,0,2
1,1.0,2024-02-19 05:00:00-08:00,3,0,0,4
1,1.0,2024-02-19 05:20:00-08:00,7,1,0,3
1,1.0,2024-02-19 05:40:00-08:00,3,0,0,4
1,1.0,2024-02-19 06:00:00-08:00,2,0,0,5
1,1.0,2024-02-19 06:20:00-08:00,7,0,0,6
1,1.0,2024-02-19 06:40:00-08:00,15,2,0,7
1,1.0,2024-02-19 07:00:00-08:00,10,1,0,5
1,1.0,2024-02-19 07:20:00-08:00,6,1,0,5
1,1.0,2024-02-19 07:40:00-08:00,14,2,0,6
1,1.0,2024-02-19 08:00:00-08:00,4,0,0,6
1,1.0,2024-02-19 08:20:00-08:00,8,1,0,6
1,1.0,2024-02-19 08:40:00-08:00,12,1,0,7
1,1.0,2024-02-19 09:00:00-08:00,10,1,0,7
1,1.0,2024-02-19 09:20:00-08:00,12,1,0,7
1,1.0,2024-02-19 09:40:00-08:00,3,0,0,6
1,1.0,2024-02-19 10:00:00-08:00,19,1,0,7
1,1.0,2024-02-19 10:20:00-08:00,11,1,0,7
1,1.0,2024-02-19 10:40:00-08:00,3,0,0,6
1,1.0,2024-02-19 11:00:00-08:00,0,0,0,7
1,1.0,2024-02-19 11:20:00-08:00,1,0,0,6
1,1.0,2024-02-19 11:40:00-08:00,7,1,0,6
1,1.0,2024-02-19 12:00:00-08:00,5,0,0,6
1,1.0,2024-02-19 12:20:00-08:00,13,1,0,7
1,1.0,2024-02-19 12:40:00-08:00,12,0,0,6
1,1.0,2024-02-19 13:00:00-08:00,12,1,0,7
1,1.0,2024-02-19 13:20:00-08:00,7,1,0,6
1,1.0,2024-02-19 13:40:00-08:00,-1,0,0,7
1,1.0,2024-02-19 14:00:00-08:00,7,1,0,6
1,1.0,2024-02-19 14:20:00-08:00,2,0,0,6
1,1.0,2024-02-19 14:40:00-08:00,-4,0,1,7
1,1.0,2024-02-19 15:00:00-08:00,3,0,0,6
1,1.0,2024-02-19 15:20:00-08:00,-1,0,0,7
1,1.0,2024-02-19 15:40:00-08:00,10,0,0,6
1,1.0,2024-02-19 16:00:00-08:00,3,1,0,7
1,1.0,2024-02-19 16:20:00-08:00,4,1,1,7
1,1.0,2024-02-19 16:40:00-08:00,7,1,0,6
1,1.0,2024-02-19 17:00:00-08:00,4,1,0,6
1,1.0,2024-02-19 17:20:00-08:00,8,1,0,6
1,1.0,2024-02-19 17:40:00-08:00,3,0,0,5
1,1.0,2024-02-19 18:00:00-08:00,12,1,0,5
1,1.0,2024-02-19 18:20:00-08:00,16,1,0,6
1,1.0,2024-02-19 18:40:00-08:00,10,1,0,6
1,1.0,2024-02-19 19:00:00-08:00,10,1,0,6
1,1.0,2024-02-19 19:20:00-08:00,11,1,0,7
1,1.0,2024-02-19 19:40:00-08:00,0,0,0,5
1,1.0,2024-02-19 20:00:00-08:00,7,0,0,3
12,0.0,2024-02-18 20:00:00-08:00,3,0,0,2
12,0.0,2024-02-18 20:20:00-08:00,1,0,0,3
12,0.0,2024-02-18 20:40:00-08:00,0,0,0,3
12,0.0,2024-02-18 21:00:00-08:00,1,0,0,3
12,0.0,2024-02-18 21:20:00-08:00,6,0,0,3
12,0.0,2024-02-18 21:40:00-08:00,1,0,0,3
12,0.0,2024-02-18 22:00:00-08:00,-8,0,2,3
12,0.0,2024-02-18 22:20:00-08:00,0,0,0,1
12,0.0,2024-02-18 22:40:00-08:00,-2,0,0,1
12,0.0,2024-02-19 06:00:00-08:00,0,0,0,1
12,0.0,2024-02-19 06:20:00-08:00,10,1,0,2
12,0.0,2024-02-19 06:40:00-08:00,10,1,0,3
12,0.0,2024-02-19 07:00:00-08:00,7,1,0,3
12,0.0,2024-02-19 07:20:00-08:00,0,0,0,2
12,0.0,2024-02-19 07:40:00-08:00,6,0,0,3
12,0.0,2024-02-19 08:00:00-08:00,0,0,0,3
12,0.0,2024-02-19 08:20:00-08:00,3,0,0,3
12,0.0,2024-02-19 08:40:00-08:00,3,0,0,3
12,0.0,2024-02-19 09:00:00-08:00,3,0,0,4
12,0.0,2024-02-19 09:20:00-08:00,4,0,0,5
12,0.0,2024-02-19 09:40:00-08:00,-2,0,0,5
12,0.0,2024-02-19 10:00:00-08:00,2,0,0,5
12,0.0,2024-02-19 10:20:00-08:00,2,0,0,5
