vehicle.trip.route_id,vehicle.trip.direction_id,time_bucket,delay_total,late_5_min,early_5_min,count
1,0.0,2024-08-01 21:00:00-07:00,14,1,0,5
1,0.0,2024-08-01 21:20:00-07:00,9,0,0,5
1,0.0,2024-08-01 21:40:00-07:00,11,2,0,5
1,0.0,2024-08-01 22:00:00-07:00,7,1,0,5
1,0.0,2024-08-01 22:20:00-07:00,6,1,0,4
1,0.0,2024-08-01 22:40:00-07:00,12,1,0,4
1,0.0,2024-08-01 23:00:00-07:00,9,1,0,3
1,0.0,2024-08-01 23:20:00-07:00,4,0,0,4
1,0.0,2024-08-01 23:40:00-07:00,9,1,0,5
1,0.0,2024-08-02 00:00:00-07:00,2,0,0,4
1,0.0,2024-08-02 00:20:00-07:00,7,1,0,3
1,0.0,2024-08-02 00:40:00-07:00,-1,0,0,1
1,0.0,2024-08-02 04:20:00-07:00,0,0,0,1
1,0.0,2024-08-02 04:40:00-07:00,-3,0,0,3
1,0.0,2024-08-02 05:00:00-07:00,-2,0,0,5
1,0.0,2024-08-02 05:20:00-07:00,5,0,0,5
1,0.0,2024-08-02 05:40:00-07:00,5,0,0,5
1,0.0,2024-08-02 06:00:00-07:00,16,2,0,6
1,0.0,2024-08-02 06:20:00-07:00,27,2,0,6
1,0.0,2024-08-02 06:40:00-07:00,8,0,0,5
1,0.0,2024-08-02 07:00:00-07:00,7,1,0,8
1,0.0,2024-08-02 07:20:00-07:00,13,1,0,8
1,0.0,2024-08-02 07:40:00-07:00,15,1,0,10
1,0.0,2024-08-02 08:00:00-07:00,26,2,0,10
1,0.0,2024-08-02 08:20:00-07:00,17,1,0,10
1,0.0,2024-08-02 08:40:00-07:00,29,2,0,11
1,0.0,2024-08-02 09:00:00-07:00,24,3,0,11
1,0.0,2024-08-02 09:20:00-07:00,47,2,0,11
1,0.0,2024-08-02 09:40:00-07:00,22,2,0,10
1,0.0,2024-08-02 10:00:00-07:00,12,2,1,9
1,0.0,2024-08-02 10:20:00-07:00,11,2,0,10
1,0.0,2024-08-02 10:40:00-07:00,8,1,0,11
1,0.0,2024-08-02 11:00:00-07:00,12,1,0,10
1,0.0,2024-08-02 11:20:00-07:00,15,1,0,10
1,0.0,2024-08-02 11:40:00-07:00,25,3,0,11
1,0.0,2024-08-02 12:00:00-07:00,30,3,0,10
1,0.0,2024-08-02 12:20:00-07:00,34,3,0,12
1,0.0,2024-08-02 12:40:00-07:00,14,1,0,10
1,0.0,2024-08-02 13:00:00-07:00,17,1,0,10
1,0.0,2024-08-02 13:20:00-07:00,-3,0,0,11
1,0.0,2024-08-02 13:40:00-07:00,-12,0,2,9
1,0.0,2024-08-02 14:00:00-07:00,-7,0,0,9
1,0.0,2024-08-02 14:20:00-07:00,-7,0,0,9
1,0.0,2024-08-02 14:40:00-07:00,9,2,0,10
1,0.0,2024-08-02 15:00:00-07:00,23,3,0,11
1,0.0,2024-08-02 15:20:00-07:00,22,2,0,11
1,0.0,2024-08-02 15:40:00-07:00,9,1,0,9
1,0.0,2024-08-02 16:00:00-07:00,13,2,0,10
1,0.0,2024-08-02 16:20:00-07:00,21,2,0,10
1,0.0,2024-08-02 16:40:00-07:00,9,0,0,8
1,0.0,2024-08-02 17:00:00-07:00,14,1,0,8
1,0.0,2024-08-02 17:20:00-07:00,15,2,0,10
1,0.0,2024-08-02 17:40:00-07:00,4,1,1,10
1,0.0,2024-08-02 18:00:00-07:00,20,2,0,11
1,0.0,2024-08-02 18:20:00-07:00,-2,0,0,11
1,0.0,2024-08-02 18:40:00-07:00,1,1,0,8
1,0.0,2024-08-02 19:00:00-07:00,11,1,0,10
1,0.0,2024-08-02 19:20:00-07:00,9,1,0,9
1,0.0,2024-08-02 19:40:00-07:00,9,1,0,9
1,0.0,2024-08-02 20:00:00-07:00,17,1,0,8
1,0.0,2024-08-02 20:20:00-07:00,7,1,1,5
1,0.0,2024-08-02 20:40:00-07:00,21,2,0,5
1,0.0,2024-08-02 21:00:00-07:00,11,1,0,3
1,1.0,2024-08-01 21:00:00-07:00,10,1,0,6
1,1.0,2024-08-01 21:20:00-07:00,12,0,0,5
1,1.0,2024-08-01 21:40:00-07:00,15,2,0,5
1,1.0,2024-08-01 22:00:00-07:00,6,1,0,4
1,1.0,2024-08-01 22:20:00-07:00,10,1,0,5
1,1.0,2024-08-01 22:40:00-07:00,6,1,0,5
1,1.0,2024-08-01 23:00:00-07:00,-1,0,0,4
1,1.0,2024-08-01 23:20:00-07:00,1,0,0,3
1,1.0,2024-08-01 23:40:00-07:00,-5,0,0,5
1,1.0,2024-08-02 00:00:00-07:00,1,0,0,4
1,1.0,2024-08-02 00:20:00-07:00,8,1,0,1
1,1.0,2024-08-02 00:40:00-07:00,9,1,0,1
1,1.0,2024-08-02 04:20:00-07:00,0,0,0,1
1,1.0,2024-08-02 04:40:00-07:00,-3,0,1,3
1,1.0,2024-08-02 05:00:00-07:00,0,0,0,3
1,1.0,2024-08-02 05:20:00-07:00,16,2,0,5
1,1.0,2024-08-02 05:40:00-07:00,3,0,0,5
1,1.0,2024-08-02 06:00:00-07:00,-1,0,0,6
1,1.0,2024-08-02 06:20:00-07:00,1,0,0,8
1,1.0,2024-08-02 06:40:00-07:00,7,1,0,9
1,1.0,2024-08-02 07:00:00-07:00,17,2,0,8
1,1.0,2024-08-02 07:20:00-07:00,6,1,0,9
1,1.0,2024-08-02 07:40:00-07:00,-3,0,0,9
1,1.0,2024-08-02 08:00:00-07:00,-3,0,0,9
1,1.0,2024-08-02 08:20:00-07:00,10,1,0,9
1,1.0,2024-08-02 08:40:00-07:00,10,2,0,10
1,1.0,2024-08-02 09:00:00-07:00,5,1,0,11
1,1.0,2024-08-02 09:20:00-07:00,2,1,0,11
1,1.0,2024-08-02 09:40:00-07:00,-1,0,0,7
1,1.0,2024-08-02 10:00:00-07:00,10,1,0,9
1,1.0,2024-08-02 10:20:00-07:00,17,0,0,9
1,1.0,2024-08-02 10:40:00-07:00,21,2,0,10
1,1.0,2024-08-02 11:00:00-07:00,11,2,0,9
1,1.0,2024-08-02 11:20:00-07:00,12,1,0,11
1,1.0,2024-08-02 11:40:00-07:00,18,2,0,9
1,1.0,2024-08-02 12:00:00-07:00,41,4,0,11
1,1.0,2024-08-02 12:20:00-07:00,14,2,0,10
1,1.0,2024-08-02 12:40:00-07:00,0,0,0,10
1,1.0,2024-08-02 13:00:00-07:00,1,0,0,9
1,1.0,2024-08-02 13:20:00-07:00,6,0,0,9
1,1.0,2024-08-02 13:40:00-07:00,1,0,0,10
1,1.0,2024-08-02 14:00:00-07:00,4,0,0,11
1,1.0,2024-08-02 14:20:00-07:00,4,0,0,10
1,1.0,2024-08-02 14:40:00-07:00,4,1,0,9
1,1.0,2024-08-02 15:00:00-07:00,4,0,0,9
1,1.0,2024-08-02 15:20:00-07:00,13,1,0,9
1,1.0,2024-08-02 15:40:00-07:00,29,2,0,13
1,1.0,2024-08-02 16:00:00-07:00,10,0,0,10
1,1.0,2024-08-02 16:20:00-07:00,8,1,0,9
1,1.0,2024-08-02 16:40:00-07:00,-1,0,0,10
1,1.0,2024-08-02 17:00:00-07:00,-4,0,0,9
1,1.0,2024-08-02 17:20:00-07:00,-3,0,0,9
1,1.0,2024-08-02 17:40:00-07:00,16,1,0,10
1,1.0,2024-08-02 18:00:00-07:00,9,0,0,8
1,1.0,2024-08-02 18:20:00-07:00,22,1,0,10
1,1.0,2024-08-02 18:40:00-07:00,7,1,0,9
1,1.0,2024-08-02 19:00:00-07:00,11,1,0,8
1,1.0,2024-08-02 19:20:00-07:00,1,0,1,7
1,1.0,2024-08-02 19:40:00-07:00,6,1,0,7
1,1.0,2024-08-02 20:00:00-07:00,8,2,0,8
1,1.0,2024-08-02 20:20:00-07:00,13,1,0,6
1,1.0,2024-08-02 20:40:00-07:00,12,1,0,6
1,1.0,2024-08-02 21:00:00-07:00,8,1,0,3
12,0.0,2024-08-01 21:00:00-07:00,2,0,0,3
12,0.0,2024-08-01 21:20:00-07:00,0,0,0,3
12,0.0,2024-08-01 21:40:00-07:00,-6,0,1,3
12,0.0,2024-08-01 22:00:00-07:00,-2,0,0,3
12,0.0,2024-08-01 22:20:00-07:00,-4,0,0,2
12,0.0,2024-08-01 22:40:00-07:00,4,0,0,1
12,0.0,2024-08-02 06:00:00-07:00,-7,0,1,2
12,0.0,2024-08-02 06:20:00-07:00,-8,0,1,3
12,0.0,2024-08-02 06:40:00-07:00,-2,0,0,3
12,0.0,2024-08-02 07:00:00-07:00,-12,0,1,2
12,0.0,2024-08-02 07:20:00-07:00,-5,0,1,5
12,0.0,2024-08-02 07:40:00-07:00,-2,0,0,4
12,0.0,2024-08-02 08:00:00-07:00,-1,0,0,5
12,0.0,2024-08-02 08:20:00-07:00,4,0,0,5
12,0.0,2024-08-02 08:40:00-07:00,7,0,0,5
12,0.0,2024-08-02 09:00:00-07:00,7,0,0,4
12,0.0,2024-08-02 09:20:00-07:00,6,0,0,3
12,0.0,2024-08-02 09:40:00-07:00,6,0,0,4
12,0.0,2024-08-02 10:00:00-07:00,1,0,0,4
12,0.0,2024-08-02 10:20:00-07:00,6,0,0,5
12,0.0,2024-08-02 10:40:00-07:00,16,2,0,5
12,0.0,2024-08-02 11:00:00-07:00,13,2,0,5
12,0.0,2024-08-02 11:20:00-07:00,11,1,0,5
12,0.0,2024-08-02 11:40:00-07:00,2,0,0,3
12,0.0,2024-08-02 12:00:00-07:00,7,1,0,4
12,0.0,2024-08-02 12:20:00-07:00,14,2,0,5
12,0.0,2024-08-02 12:40:00-07:00,16,1,0,5
12,0.0,2024-08-02 13:00:00-07:00,22,1,0,7
12,0.0,2024-08-02 13:20:00-07:00,4,1,0,5
12,0.0,2024-08-02 13:40:00-07:00,18,2,0,6
12,0.0,2024-08-02 14:00:00-07:00,13,1,0,5
12,0.0,2024-08-02 14:20:00-07:00,18,1,0,6
12,0.0,2024-08-02 14:40:00-07:00,9,1,0,4
12,0.0,2024-08-02 15:00:00-07:00,26,2,0,5
12,0.0,2024-08-02 15:20:00-07:00,19,2,0,5
12,0.0,2024-08-02 15:40:00-07:00,28,2,0,7
12,0.0,2024-08-02 16:00:00-07:00,15,1,0,6
12,0.0,2024-08-02 16:20:00-07:00,4,0,0,5
12,0.0,2024-08-02 16:40:00-07:00,9,0,0,5
12,0.0,2024-08-02 17:00:00-07:00,8,0,0,5
12,0.0,2024-08-02 17:20:00-07:00,2,0,0,5
12,0.0,2024-08-02 17:40:00-07:00,3,0,0,5
12,0.0,2024-08-02 18:00:00-07:00,1,0,0,5
12,0.0,2024-08-02 18:20:00-07:00,6,0,0,5
12,0.0,2024-08-02 18:40:00-07:00,7,0,0,5
12,0.0,2024-08-02 19:00:00-07:00,0,0,0,4
12,0.0,2024-08-02 19:20:00-07:00,-2,0,0,3
12,0.0,2024-08-02 19:40:00-07:00,2,0,0,3
12,0.0,2024-08-02 20:00:00-07:00,0,0,0,3
12,0.0,2024-08-02 20:20:00-07:00,1,0,0,4
12,0.0,2024-08-02 20:40:00-07:00,2,0,0,3
12,0.0,2024-08-02 21:00:00-07:00,0,0,0,2
12,1.0,2024-08-01 21:00:00-07:00,0,0,0,3
12,1.0,2024-08-01 21:20:00-07:00,2,0,0,4
12,1.0,2024-08-01 21:40:00-07:00,-3,0,0,4
12,1.0,2024-08-01 22:00:00-07:00,-2,0,0,3
12,1.0,2024-08-01 22:20:00-07:00,-4,0,0,2
12,1.0,2024-08-02 06:00:00-07:00,-22,0,1,1
12,1.0,2024-08-02 06:20:00-07:00,-24,0,2,2
