vehicle.trip.route_id,vehicle.trip.direction_id,time_bucket,delay_total,late_5_min,early_5_min,count
1,0.0,2024-08-14 21:00:00-07:00,24,3,0,6
1,0.0,2024-08-14 21:20:00-07:00,15,1,0,5
1,0.0,2024-08-14 21:40:00-07:00,9,0,0,4
1,0.0,2024-08-14 22:00:00-07:00,12,1,0,4
1,0.0,2024-08-14 22:20:00-07:00,21,2,0,5
1,0.0,2024-08-14 22:40:00-07:00,13,1,0,4
1,0.0,2024-08-14 23:00:00-07:00,22,1,0,4
1,0.0,2024-08-14 23:20:00-07:00,5,0,0,4
1,0.0,2024-08-14 23:40:00-07:00,2,0,0,4
1,0.0,2024-08-15 00:00:00-07:00,3,0,0,4
1,0.0,2024-08-15 00:20:00-07:00,3,0,0,3
1,0.0,2024-08-15 00:40:00-07:00,-1,0,0,1
1,0.0,2024-08-15 04:20:00-07:00,1,0,0,1
1,0.0,2024-08-15 04:40:00-07:00,0,0,0,2
1,0.0,2024-08-15 05:00:00-07:00,0,0,0,5
1,0.0,2024-08-15 05:20:00-07:00,13,1,0,5
1,0.0,2024-08-15 05:40:00-07:00,8,0,0,5
1,0.0,2024-08-15 06:00:00-07:00,9,1,0,6
1,0.0,2024-08-15 06:20:00-07:00,1,0,0,5
1,0.0,2024-08-15 06:40:00-07:00,10,1,0,6
1,0.0,2024-08-15 07:00:00-07:00,1,0,0,7
1,0.0,2024-08-15 07:20:00-07:00,6,0,0,8
1,0.0,2024-08-15 07:40:00-07:00,15,1,0,10
1,0.0,2024-08-15 08:00:00-07:00,2,0,0,10
1,0.0,2024-08-15 08:20:00-07:00,4,0,0,10
1,0.0,2024-08-15 08:40:00-07:00,3,0,0,11
1,0.0,2024-08-15 09:00:00-07:00,-1,0,0,10
1,0.0,2024-08-15 09:20:00-07:00,-2,0,0,11
1,0.0,2024-08-15 09:40:00-07:00,-7,0,1,10
1,0.0,2024-08-15 10:00:00-07:00,-1,0,0,8
1,0.0,2024-08-15 10:20:00-07:00,9,0,0,11
1,0.0,2024-08-15 10:40:00-07:00,1,0,0,10
1,0.0,2024-08-15 11:00:00-07:00,13,1,0,10
1,0.0,2024-08-15 11:20:00-07:00,12,1,0,11
1,0.0,2024-08-15 11:40:00-07:00,3,0,0,9
1,0.0,2024-08-15 12:00:00-07:00,3,0,0,9
1,0.0,2024-08-15 12:20:00-07:00,16,1,0,11
1,0.0,2024-08-15 12:40:00-07:00,7,0,0,10
1,0.0,2024-08-15 13:00:00-07:00,12,1,0,10
1,0.0,2024-08-15 13:20:00-07:00,2,0,0,10
1,0.0,2024-08-15 13:40:00-07:00,4,0,0,10
1,0.0,2024-08-15 14:00:00-07:00,4,1,0,11
1,0.0,2024-08-15 14:20:00-07:00,15,1,0,11
1,0.0,2024-08-15 14:40:00-07:00,19,3,0,12
1,0.0,2024-08-15 15:00:00-07:00,1,1,0,10
1,0.0,2024-08-15 15:20:00-07:00,2,0,0,9
1,0.0,2024-08-15 15:40:00-07:00,6,0,0,10
1,0.0,2024-08-15 16:00:00-07:00,24,3,0,11
1,0.0,2024-08-15 16:20:00-07:00,15,1,0,12
1,0.0,2024-08-15 16:40:00-07:00,9,0,0,10
1,0.0,2024-08-15 17:00:00-07:00,11,1,0,10
1,0.0,2024-08-15 17:20:00-07:00,22,1,0,10
1,0.0,2024-08-15 17:40:00-07:00,25,2,0,12
1,0.0,2024-08-15 18:00:00-07:00,18,2,0,10
1,0.0,2024-08-15 18:20:00-07:00,20,1,0,10
1,0.0,2024-08-15 18:40:00-07:00,14,1,0,11
1,0.0,2024-08-15 19:00:00-07:00,18,1,0,11
1,0.0,2024-08-15 19:20:00-07:00,12,0,0,10
1,0.0,2024-08-15 19:40:00-07:00,18,2,0,11
1,0.0,2024-08-15 20:00:00-07:00,15,1,0,7
1,0.0,2024-08-15 20:20:00-07:00,17,1,0,6
1,0.0,2024-08-15 20:40:00-07:00,15,2,0,4
1,0.0,2024-08-15 21:00:00-07:00,14,2,0,2
1,1.0,2024-08-14 21:00:00-07:00,3,0,0,5
1,1.0,2024-08-14 21:20:00-07:00,28,2,0,4
1,1.0,2024-08-14 21:40:00-07:00,34,2,0,4
1,1.0,2024-08-14 22:00:00-07:00,40,2,0,6
1,1.0,2024-08-14 22:20:00-07:00,3,0,0,5
1,1.0,2024-08-14 22:40:00-07:00,2,0,0,4
1,1.0,2024-08-14 23:00:00-07:00,2,0,0,4
1,1.0,2024-08-14 23:20:00-07:00,10,0,0,4
1,1.0,2024-08-14 23:40:00-07:00,-7,0,1,5
1,1.0,2024-08-15 00:00:00-07:00,-1,0,0,3
1,1.0,2024-08-15 00:20:00-07:00,2,0,0,1
1,1.0,2024-08-15 04:20:00-07:00,5,1,0,1
