vehicle.trip.route_id,vehicle.trip.direction_id,time_bucket,delay_total,late_5_min,early_5_min,count
1,0.0,2025-03-22 11:00:00-07:00,18,1,0,7
1,0.0,2025-03-22 11:20:00-07:00,6,0,0,7
1,0.0,2025-03-22 11:40:00-07:00,8,1,0,6
1,0.0,2025-03-22 12:00:00-07:00,12,1,0,6
1,0.0,2025-03-22 12:20:00-07:00,24,3,0,7
1,0.0,2025-03-22 12:40:00-07:00,24,2,0,6
1,0.0,2025-03-22 13:00:00-07:00,36,2,0,8
1,0.0,2025-03-22 13:20:00-07:00,17,0,0,7
1,0.0,2025-03-22 13:40:00-07:00,14,1,0,7
1,0.0,2025-03-22 14:00:00-07:00,10,1,0,6
1,0.0,2025-03-22 14:20:00-07:00,13,2,1,6
1,0.0,2025-03-22 14:40:00-07:00,39,3,0,7
1,0.0,2025-03-22 15:00:00-07:00,49,4,0,8
1,0.0,2025-03-22 15:20:00-07:00,12,1,0,7
1,0.0,2025-03-22 15:40:00-07:00,8,0,0,7
1,0.0,2025-03-22 16:00:00-07:00,24,1,0,7
1,0.0,2025-03-22 16:20:00-07:00,28,2,0,7
1,0.0,2025-03-22 16:40:00-07:00,35,4,0,8
1,0.0,2025-03-22 17:00:00-07:00,24,1,0,8
1,0.0,2025-03-22 17:20:00-07:00,8,1,0,7
1,0.0,2025-03-22 17:40:00-07:00,8,0,0,6
1,0.0,2025-03-22 18:00:00-07:00,19,4,0,7
1,0.0,2025-03-22 18:20:00-07:00,29,3,0,7
1,0.0,2025-03-22 18:40:00-07:00,23,2,0,7
1,0.0,2025-03-22 19:00:00-07:00,7,0,0,6
1,0.0,2025-03-22 19:20:00-07:00,21,2,0,6
1,0.0,2025-03-22 19:40:00-07:00,4,0,0,5
1,0.0,2025-03-22 20:00:00-07:00,22,1,0,6
1,0.0,2025-03-22 20:20:00-07:00,21,1,0,5
1,0.0,2025-03-22 20:40:00-07:00,20,1,0,5
1,0.0,2025-03-22 21:00:00-07:00,8,1,0,4
1,0.0,2025-03-22 21:20:00-07:00,2,0,0,4
1,0.0,2025-03-22 21:40:00-07:00,0,0,0,4
1,0.0,2025-03-22 22:00:00-07:00,5,0,0,3
1,0.0,2025-03-22 22:20:00-07:00,6,0,0,4
1,0.0,2025-03-22 22:40:00-07:00,7,0,0,4
1,0.0,2025-03-22 23:00:00-07:00,10,1,0,4
1,0.0,2025-03-22 23:20:00-07:00,2,0,0,5
1,0.0,2025-03-22 23:40:00-07:00,3,0,0,4
1,0.0,2025-03-23 00:00:00-07:00,1,0,0,4
1,0.0,2025-03-23 00:20:00-07:00,0,0,0,3
1,0.0,2025-03-23 04:20:00-07:00,0,0,0,1
1,0.0,2025-03-23 04:40:00-07:00,0,0,0,2
1,0.0,2025-03-23 05:00:00-07:00,0,0,0,4
1,0.0,2025-03-23 05:20:00-07:00,-1,0,0,5
1,0.0,2025-03-23 05:40:00-07:00,-1,0,0,6
1,0.0,2025-03-23 06:00:00-07:00,-2,0,0,5
1,0.0,2025-03-23 06:20:00-07:00,6,1,0,4
1,0.0,2025-03-23 06:40:00-07:00,4,0,0,5
1,0.0,2025-03-23 07:00:00-07:00,14,1,0,7
1,0.0,2025-03-23 07:20:00-07:00,0,0,0,6
1,0.0,2025-03-23 07:40:00-07:00,11,1,0,6
1,0.0,2025-03-23 08:00:00-07:00,18,1,0,5
1,0.0,2025-03-23 08:20:00-07:00,9,0,0,7
1,0.0,2025-03-23 08:40:00-07:00,1,0,0,6
1,0.0,2025-03-23 09:00:00-07:00,3,0,0,6
1,0.0,2025-03-23 09:20:00-07:00,8,1,0,6
1,0.0,2025-03-23 09:40:00-07:00,35,1,0,7
1,0.0,2025-03-23 10:00:00-07:00,33,1,1,7
1,0.0,2025-03-23 10:20:00-07:00,33,1,0,7
1,0.0,2025-03-23 10:40:00-07:00,4,0,0,6
1,1.0,2025-03-22 11:00:00-07:00,6,0,0,6
1,1.0,2025-03-22 11:20:00-07:00,4,0,0,6
1,1.0,2025-03-22 11:40:00-07:00,21,2,0,6
1,1.0,2025-03-22 12:00:00-07:00,28,2,0,8
