vehicle.trip.route_id,vehicle.trip.direction_id,time_bucket,delay_total,late_5_min,early_5_min,count
1,0.0,2024-03-15 21:00:00-07:00,8,0,0,4
1,0.0,2024-03-15 21:20:00-07:00,5,0,0,4
1,0.0,2024-03-15 21:40:00-07:00,14,1,0,5
1,0.0,2024-03-15 22:00:00-07:00,13,1,0,4
1,0.0,2024-03-15 22:20:00-07:00,13,1,0,5
1,0.0,2024-03-15 22:40:00-07:00,11,1,0,4
1,0.0,2024-03-15 23:00:00-07:00,4,0,0,3
1,0.0,2024-03-15 23:20:00-07:00,9,0,0,4
1,0.0,2024-03-15 23:40:00-07:00,15,1,0,5
1,0.0,2024-03-16 00:00:00-07:00,1,1,0,4
1,0.0,2024-03-16 00:20:00-07:00,0,0,0,2
1,0.0,2024-03-16 00:40:00-07:00,0,0,0,1
1,0.0,2024-03-16 04:20:00-07:00,0,0,0,1
1,0.0,2024-03-16 04:40:00-07:00,-1,0,0,2
1,0.0,2024-03-16 05:00:00-07:00,1,0,0,4
1,0.0,2024-03-16 05:20:00-07:00,-1,0,0,4
1,0.0,2024-03-16 05:40:00-07:00,0,0,0,4
1,0.0,2024-03-16 06:00:00-07:00,6,1,0,5
1,0.0,2024-03-16 06:20:00-07:00,6,0,0,5
1,0.0,2024-03-16 06:40:00-07:00,8,0,0,4
1,0.0,2024-03-16 07:00:00-07:00,5,0,0,6
1,0.0,2024-03-16 07:20:00-07:00,6,0,0,5
1,0.0,2024-03-16 07:40:00-07:00,6,0,0,6
1,0.0,2024-03-16 08:00:00-07:00,2,0,0,6
1,0.0,2024-03-16 08:20:00-07:00,-5,0,1,6
1,0.0,2024-03-16 08:40:00-07:00,6,0,0,5
1,0.0,2024-03-16 09:00:00-07:00,12,0,0,7
1,0.0,2024-03-16 09:20:00-07:00,8,1,0,6
1,0.0,2024-03-16 09:40:00-07:00,9,1,0,6
1,0.0,2024-03-16 10:00:00-07:00,1,0,0,6
1,0.0,2024-03-16 10:20:00-07:00,4,0,0,6
1,0.0,2024-03-16 10:40:00-07:00,1,0,0,6
1,0.0,2024-03-16 11:00:00-07:00,4,0,0,6
1,0.0,2024-03-16 11:20:00-07:00,4,0,0,6
1,0.0,2024-03-16 11:40:00-07:00,4,0,0,6
