vehicle.trip.route_id,vehicle.trip.direction_id,time_bucket,delay_total,late_5_min,early_5_min,count
1,0.0,2024-02-23 20:00:00-08:00,18,2,0,6
1,0.0,2024-02-23 20:20:00-08:00,22,1,0,6
1,0.0,2024-02-23 20:40:00-08:00,5,1,0,5
1,0.0,2024-02-23 21:00:00-08:00,5,1,0,5
1,0.0,2024-02-23 21:20:00-08:00,2,0,0,4
1,0.0,2024-02-23 21:40:00-08:00,11,1,0,5
1,0.0,2024-02-23 22:00:00-08:00,14,1,0,5
1,0.0,2024-02-23 22:20:00-08:00,5,0,0,4
1,0.0,2024-02-23 22:40:00-08:00,15,1,0,4
1,0.0,2024-02-23 23:00:00-08:00,6,0,0,4
1,0.0,2024-02-23 23:20:00-08:00,8,0,0,4
1,0.0,2024-02-23 23:40:00-08:00,12,1,0,5
1,0.0,2024-02-24 00:00:00-08:00,-1,0,0,4
1,0.0,2024-02-24 00:20:00-08:00,2,0,0,2
1,0.0,2024-02-24 00:40:00-08:00,0,0,0,1
1,0.0,2024-02-24 04:40:00-08:00,3,0,0,2
1,0.0,2024-02-24 05:00:00-08:00,8,1,0,2
1,0.0,2024-02-24 05:20:00-08:00,13,1,0,3
1,0.0,2024-02-24 05:40:00-08:00,1,0,0,3
1,0.0,2024-02-24 06:00:00-08:00,-1,0,0,5
1,0.0,2024-02-24 06:20:00-08:00,2,0,0,5
1,0.0,2024-02-24 06:40:00-08:00,5,1,0,4
1,0.0,2024-02-24 07:00:00-08:00,2,0,0,6
1,0.0,2024-02-24 07:20:00-08:00,10,0,0,5
1,0.0,2024-02-24 07:40:00-08:00,5,0,0,6
1,0.0,2024-02-24 08:00:00-08:00,1,0,0,6
1,0.0,2024-02-24 08:20:00-08:00,2,0,0,6
1,0.0,2024-02-24 08:40:00-08:00,0,0,0,5
1,0.0,2024-02-24 09:00:00-08:00,13,1,0,6
1,0.0,2024-02-24 09:20:00-08:00,22,2,0,7
1,0.0,2024-02-24 09:40:00-08:00,22,2,0,7
1,0.0,2024-02-24 10:00:00-08:00,2,0,0,6
1,0.0,2024-02-24 10:20:00-08:00,-3,0,1,7
1,0.0,2024-02-24 10:40:00-08:00,-2,0,0,5
1,0.0,2024-02-24 11:00:00-08:00,20,2,0,6
1,0.0,2024-02-24 11:20:00-08:00,30,3,0,7
1,0.0,2024-02-24 11:40:00-08:00,37,3,0,8
1,0.0,2024-02-24 12:00:00-08:00,6,0,0,7
1,0.0,2024-02-24 12:20:00-08:00,10,0,0,7
1,0.0,2024-02-24 12:40:00-08:00,6,0,0,6
1,0.0,2024-02-24 13:00:00-08:00,15,1,0,5
1,0.0,2024-02-24 13:20:00-08:00,22,1,0,6
1,0.0,2024-02-24 13:40:00-08:00,36,3,0,6
1,0.0,2024-02-24 14:00:00-08:00,30,2,0,5
1,0.0,2024-02-24 14:20:00-08:00,49,4,0,7
1,0.0,2024-02-24 14:40:00-08:00,45,6,0,7
1,0.0,2024-02-24 15:00:00-08:00,47,5,0,6
1,0.0,2024-02-24 15:20:00-08:00,66,6,0,7
1,0.0,2024-02-24 15:40:00-08:00,77,6,0,6
1,0.0,2024-02-24 16:00:00-08:00,58,6,0,6
1,0.0,2024-02-24 16:20:00-08:00,87,5,0,7
1,0.0,2024-02-24 16:40:00-08:00,122,7,0,7
1,0.0,2024-02-24 17:00:00-08:00,166,7,0,7
1,0.0,2024-02-24 17:20:00-08:00,221,7,0,7
1,0.0,2024-02-24 17:40:00-08:00,143,4,0,4
1,0.0,2024-02-24 18:00:00-08:00,267,6,0,6
1,0.0,2024-02-24 18:20:00-08:00,265,6,0,6
1,0.0,2024-02-24 18:40:00-08:00,103,2,0,2
1,0.0,2024-02-24 19:00:00-08:00,81,2,1,3
1,0.0,2024-02-24 19:20:00-08:00,163,3,1,4
1,0.0,2024-02-24 19:40:00-08:00,108,2,1,4
1,0.0,2024-02-24 20:00:00-08:00,-27,0,1,1
1,1.0,2024-02-23 20:00:00-08:00,11,1,0,7
1,1.0,2024-02-23 20:20:00-08:00,9,0,0,5
1,1.0,2024-02-23 20:40:00-08:00,15,0,0,7
1,1.0,2024-02-23 21:00:00-08:00,11,1,0,6
1,1.0,2024-02-23 21:20:00-08:00,6,0,0,4
1,1.0,2024-02-23 21:40:00-08:00,11,1,0,5
1,1.0,2024-02-23 22:00:00-08:00,6,0,0,4
1,1.0,2024-02-23 22:20:00-08:00,10,0,0,5
1,1.0,2024-02-23 22:40:00-08:00,9,1,0,4
1,1.0,2024-02-23 23:00:00-08:00,5,0,0,4
1,1.0,2024-02-23 23:20:00-08:00,7,0,0,4
1,1.0,2024-02-23 23:40:00-08:00,2,0,0,5
1,1.0,2024-02-24 00:00:00-08:00,3,0,0,4
1,1.0,2024-02-24 00:20:00-08:00,3,0,0,2
1,1.0,2024-02-24 04:40:00-08:00,5,1,0,1
1,1.0,2024-02-24 05:00:00-08:00,15,1,0,4
1,1.0,2024-02-24 05:20:00-08:00,2,0,0,4
1,1.0,2024-02-24 05:40:00-08:00,-3,0,1,4
1,1.0,2024-02-24 06:00:00-08:00,3,0,0,5
1,1.0,2024-02-24 06:20:00-08:00,1,0,0,6
1,1.0,2024-02-24 06:40:00-08:00,6,0,0,7
1,1.0,2024-02-24 07:00:00-08:00,2,0,0,6
1,1.0,2024-02-24 07:20:00-08:00,3,0,0,5
1,1.0,2024-02-24 07:40:00-08:00,2,0,0,6
1,1.0,2024-02-24 08:00:00-08:00,4,0,0,6
1,1.0,2024-02-24 08:20:00-08:00,14,1,0,6
1,1.0,2024-02-24 08:40:00-08:00,20,2,0,7
1,1.0,2024-02-24 09:00:00-08:00,2,0,0,7
1,1.0,2024-02-24 09:20:00-08:00,8,0,0,6
1,1.0,2024-02-24 09:40:00-08:00,14,1,0,6
1,1.0,2024-02-24 10:00:00-08:00,20,1,0,7
1,1.0,2024-02-24 10:20:00-08:00,26,3,0,6
1,1.0,2024-02-24 10:40:00-08:00,27,2,0,7
1,1.0,2024-02-24 11:00:00-08:00,8,1,0,7
1,1.0,2024-02-24 11:20:00-08:00,7,0,0,5
1,1.0,2024-02-24 11:40:00-08:00,15,1,0,7
1,1.0,2024-02-24 12:00:00-08:00,23,2,0,8
1,1.0,2024-02-24 12:20:00-08:00,15,1,0,7
1,1.0,2024-02-24 12:40:00-08:00,8,1,0,7
1,1.0,2024-02-24 13:00:00-08:00,9,0,0,7
1,1.0,2024-02-24 13:20:00-08:00,19,2,0,7
1,1.0,2024-02-24 13:40:00-08:00,24,1,0,8
1,1.0,2024-02-24 14:00:00-08:00,12,1,0,6
1,1.0,2024-02-24 14:20:00-08:00,19,1,0,6
1,1.0,2024-02-24 14:40:00-08:00,15,2,0,6
1,1.0,2024-02-24 15:00:00-08:00,12,1,0,6
1,1.0,2024-02-24 15:20:00-08:00,56,3,0,7
1,1.0,2024-02-24 15:40:00-08:00,17,2,0,6
1,1.0,2024-02-24 16:00:00-08:00,16,2,0,6
1,1.0,2024-02-24 16:20:00-08:00,27,3,0,7
1,1.0,2024-02-24 16:40:00-08:00,65,3,0,6
1,1.0,2024-02-24 17:00:00-08:00,103,6,0,7
1,1.0,2024-02-24 17:20:00-08:00,157,6,0,6
1,1.0,2024-02-24 17:40:00-08:00,278,8,0,8
1,1.0,2024-02-24 18:00:00-08:00,265,7,0,7
1,1.0,2024-02-24 18:20:00-08:00,168,5,0,5
1,1.0,2024-02-24 18:40:00-08:00,277,6,1,7
1,1.0,2024-02-24 19:00:00-08:00,334,6,0,6
1,1.0,2024-02-24 19:20:00-08:00,269,5,0,5
1,1.0,2024-02-24 19:40:00-08:00,404,6,0,6
1,1.0,2024-02-24 20:00:00-08:00,52,1,0,1
12,0.0,2024-02-23 20:00:00-08:00,-5,0,1,3
12,0.0,2024-02-23 20:20:00-08:00,-3,0,1,3
12,0.0,2024-02-23 20:40:00-08:00,6,0,0,3
12,0.0,2024-02-23 21:00:00-08:00,2,0,0,3
12,0.0,2024-02-23 21:20:00-08:00,-7,0,0,3
12,0.0,2024-02-23 21:40:00-08:00,-2,0,0,3
12,0.0,2024-02-23 22:00:00-08:00,-7,0,0,3
12,0.0,2024-02-23 22:20:00-08:00,-9,0,1,2
12,0.0,2024-02-23 22:40:00-08:00,-4,0,0,1
12,0.0,2024-02-24 06:00:00-08:00,0,0,0,1
12,0.0,2024-02-24 06:20:00-08:00,4,0,0,2
12,0.0,2024-02-24 06:40:00-08:00,9,1,0,2
12,0.0,2024-02-24 07:00:00-08:00,6,1,0,4
12,0.0,2024-02-24 07:20:00-08:00,-3,0,0,2
12,0.0,2024-02-24 07:40:00-08:00,1,0,0,2
12,0.0,2024-02-24 08:00:00-08:00,1,0,0,3
12,0.0,2024-02-24 08:20:00-08:00,-4,0,0,3
12,0.0,2024-02-24 08:40:00-08:00,1,0,0,2
12,0.0,2024-02-24 09:00:00-08:00,-3,0,0,4
12,0.0,2024-02-24 09:20:00-08:00,0,1,0,5
12,0.0,2024-02-24 09:40:00-08:00,-3,1,1,5
12,0.0,2024-02-24 10:00:00-08:00,0,0,0,6
12,0.0,2024-02-24 10:20:00-08:00,6,0,0,5
12,0.0,2024-02-24 10:40:00-08:00,1,0,0,5
12,0.0,2024-02-24 11:00:00-08:00,16,1,0,5
12,0.0,2024-02-24 11:20:00-08:00,24,2,0,5
12,0.0,2024-02-24 11:40:00-08:00,14,2,1,5
12,0.0,2024-02-24 12:00:00-08:00,17,2,1,6
12,0.0,2024-02-24 12:20:00-08:00,19,2,0,4
