vehicle.trip.route_id,vehicle.trip.direction_id,time_bucket,delay_total,late_5_min,early_5_min,count
1,0.0,2024-03-02 04:20:00-08:00,-1,0,0,1
1,0.0,2024-03-02 04:40:00-08:00,-4,0,0,2
1,0.0,2024-03-02 05:00:00-08:00,-1,0,0,4
1,0.0,2024-03-02 05:20:00-08:00,0,0,0,5
1,0.0,2024-03-02 05:40:00-08:00,7,1,0,4
1,0.0,2024-03-02 06:00:00-08:00,7,0,0,5
1,0.0,2024-03-02 06:20:00-08:00,5,0,0,5
1,0.0,2024-03-02 06:40:00-08:00,7,0,0,4
1,0.0,2024-03-02 07:00:00-08:00,-2,0,0,5
1,0.0,2024-03-02 07:20:00-08:00,7,0,0,6
1,0.0,2024-03-02 07:40:00-08:00,5,0,0,6
1,0.0,2024-03-02 08:00:00-08:00,5,0,0,6
1,0.0,2024-03-02 08:20:00-08:00,5,0,0,6
1,0.0,2024-03-02 08:40:00-08:00,2,0,0,6
1,0.0,2024-03-02 09:00:00-08:00,15,2,0,6
1,0.0,2024-03-02 09:20:00-08:00,15,1,0,7
1,0.0,2024-03-02 09:40:00-08:00,6,0,0,7
1,0.0,2024-03-02 10:00:00-08:00,2,0,0,6
1,0.0,2024-03-02 10:20:00-08:00,-2,0,0,6
1,0.0,2024-03-02 10:40:00-08:00,-1,0,0,5
1,0.0,2024-03-02 11:00:00-08:00,12,0,0,7
1,0.0,2024-03-02 11:20:00-08:00,10,1,0,7
1,0.0,2024-03-02 11:40:00-08:00,3,0,0,7
1,0.0,2024-03-02 12:00:00-08:00,21,2,0,7
1,0.0,2024-03-02 12:20:00-08:00,27,2,0,7
1,0.0,2024-03-02 12:40:00-08:00,20,2,0,8
1,0.0,2024-03-02 13:00:00-08:00,11,1,0,7
1,0.0,2024-03-02 13:20:00-08:00,11,0,0,7
1,0.0,2024-03-02 13:40:00-08:00,6,1,0,7
1,0.0,2024-03-02 14:00:00-08:00,10,1,0,6
1,0.0,2024-03-02 14:20:00-08:00,40,4,0,6
1,0.0,2024-03-02 14:40:00-08:00,41,4,0,5
1,0.0,2024-03-02 15:00:00-08:00,76,5,0,6
1,0.0,2024-03-02 15:20:00-08:00,172,8,0,8
1,0.0,2024-03-02 15:40:00-08:00,100,5,0,7
1,0.0,2024-03-02 16:00:00-08:00,122,6,0,7
1,0.0,2024-03-02 16:20:00-08:00,93,6,0,8
1,0.0,2024-03-02 16:40:00-08:00,75,5,0,8
1,0.0,2024-03-02 17:00:00-08:00,79,4,0,8
1,0.0,2024-03-02 17:20:00-08:00,54,3,0,8
1,0.0,2024-03-02 17:40:00-08:00,20,2,0,7
1,0.0,2024-03-02 18:00:00-08:00,16,1,0,5
1,0.0,2024-03-02 18:20:00-08:00,12,1,1,8
1,0.0,2024-03-02 18:40:00-08:00,0,0,0,6
1,0.0,2024-03-02 19:00:00-08:00,10,1,0,5
1,0.0,2024-03-02 19:20:00-08:00,0,0,0,5
1,0.0,2024-03-02 19:40:00-08:00,0,0,0,6
1,0.0,2024-03-02 20:00:00-08:00,-4,0,0,5
1,1.0,2024-03-02 04:40:00-08:00,0,0,0,2
1,1.0,2024-03-02 05:00:00-08:00,-1,0,0,4
1,1.0,2024-03-02 05:20:00-08:00,-1,0,0,3
1,1.0,2024-03-02 05:40:00-08:00,1,0,0,4
1,1.0,2024-03-02 06:00:00-08:00,2,0,0,5
1,1.0,2024-03-02 06:20:00-08:00,4,0,0,6
1,1.0,2024-03-02 06:40:00-08:00,3,0,0,7
1,1.0,2024-03-02 07:00:00-08:00,4,0,0,5
1,1.0,2024-03-02 07:20:00-08:00,5,0,0,6
1,1.0,2024-03-02 07:40:00-08:00,5,0,0,6
1,1.0,2024-03-02 08:00:00-08:00,6,0,0,6
1,1.0,2024-03-02 08:20:00-08:00,12,0,0,6
1,1.0,2024-03-02 08:40:00-08:00,11,0,0,5
1,1.0,2024-03-02 09:00:00-08:00,17,2,0,7
1,1.0,2024-03-02 09:20:00-08:00,24,2,0,7
1,1.0,2024-03-02 09:40:00-08:00,8,0,0,6
1,1.0,2024-03-02 10:00:00-08:00,14,2,0,6
1,1.0,2024-03-02 10:20:00-08:00,9,1,0,7
1,1.0,2024-03-02 10:40:00-08:00,1,0,0,7
1,1.0,2024-03-02 11:00:00-08:00,2,0,0,6
1,1.0,2024-03-02 11:20:00-08:00,9,1,0,6
1,1.0,2024-03-02 11:40:00-08:00,12,1,0,7
1,1.0,2024-03-02 12:00:00-08:00,15,1,0,7
1,1.0,2024-03-02 12:20:00-08:00,15,1,0,7
1,1.0,2024-03-02 12:40:00-08:00,7,0,0,7
1,1.0,2024-03-02 13:00:00-08:00,6,0,0,6
1,1.0,2024-03-02 13:20:00-08:00,12,1,0,7
1,1.0,2024-03-02 13:40:00-08:00,10,0,0,7
1,1.0,2024-03-02 14:00:00-08:00,5,0,0,7
1,1.0,2024-03-02 14:20:00-08:00,21,2,0,8
1,1.0,2024-03-02 14:40:00-08:00,57,3,0,9
1,1.0,2024-03-02 15:00:00-08:00,83,5,0,9
1,1.0,2024-03-02 15:20:00-08:00,25,2,0,6
1,1.0,2024-03-02 15:40:00-08:00,28,3,0,6
1,1.0,2024-03-02 16:00:00-08:00,39,5,0,6
1,1.0,2024-03-02 16:20:00-08:00,16,1,0,4
1,1.0,2024-03-02 16:40:00-08:00,27,2,0,5
1,1.0,2024-03-02 17:00:00-08:00,46,4,0,5
1,1.0,2024-03-02 17:20:00-08:00,37,3,0,7
