vehicle.trip.route_id,vehicle.trip.direction_id,time_bucket,delay_total,late_5_min,early_5_min,count
1,0.0,2024-05-17 21:00:00-07:00,2,0,0,4
1,0.0,2024-05-17 21:20:00-07:00,3,0,0,4
1,0.0,2024-05-17 21:40:00-07:00,9,1,0,4
1,0.0,2024-05-17 22:00:00-07:00,7,0,0,5
1,0.0,2024-05-17 22:20:00-07:00,11,1,0,5
1,0.0,2024-05-17 22:40:00-07:00,10,1,0,4
1,0.0,2024-05-17 23:00:00-07:00,0,0,0,3
1,0.0,2024-05-17 23:20:00-07:00,7,0,0,4
1,0.0,2024-05-17 23:40:00-07:00,10,1,0,5
1,0.0,2024-05-18 00:00:00-07:00,3,0,0,4
1,0.0,2024-05-18 00:20:00-07:00,2,0,0,3
1,0.0,2024-05-18 00:40:00-07:00,0,0,0,1
1,0.0,2024-05-18 04:20:00-07:00,0,0,0,1
1,0.0,2024-05-18 04:40:00-07:00,0,0,0,1
1,0.0,2024-05-18 05:00:00-07:00,0,0,0,3
1,0.0,2024-05-18 05:20:00-07:00,-3,0,0,4
1,0.0,2024-05-18 05:40:00-07:00,-1,0,0,4
1,0.0,2024-05-18 06:00:00-07:00,2,0,0,4
1,0.0,2024-05-18 06:20:00-07:00,4,0,0,4
1,0.0,2024-05-18 06:40:00-07:00,9,1,0,4
1,0.0,2024-05-18 07:00:00-07:00,4,0,0,6
1,0.0,2024-05-18 07:20:00-07:00,3,0,0,5
1,0.0,2024-05-18 07:40:00-07:00,2,0,0,4
1,0.0,2024-05-18 08:00:00-07:00,7,0,0,5
1,0.0,2024-05-18 08:20:00-07:00,5,0,0,5
1,0.0,2024-05-18 08:40:00-07:00,6,0,0,6
1,0.0,2024-05-18 09:00:00-07:00,11,1,0,6
1,0.0,2024-05-18 09:20:00-07:00,8,0,0,6
1,0.0,2024-05-18 09:40:00-07:00,0,0,0,5
1,0.0,2024-05-18 10:00:00-07:00,3,0,0,4
1,0.0,2024-05-18 10:20:00-07:00,7,0,0,5
1,0.0,2024-05-18 10:40:00-07:00,12,1,0,6
1,0.0,2024-05-18 11:00:00-07:00,7,0,0,6
1,0.0,2024-05-18 11:20:00-07:00,11,1,0,6
1,0.0,2024-05-18 11:40:00-07:00,0,0,0,5
1,0.0,2024-05-18 12:00:00-07:00,4,0,0,4
1,0.0,2024-05-18 12:20:00-07:00,11,1,0,5
1,0.0,2024-05-18 12:40:00-07:00,47,2,0,7
1,0.0,2024-05-18 13:00:00-07:00,60,4,0,8
1,0.0,2024-05-18 13:20:00-07:00,17,2,0,6
1,0.0,2024-05-18 13:40:00-07:00,9,1,0,6
1,0.0,2024-05-18 14:00:00-07:00,4,0,0,6
1,0.0,2024-05-18 14:20:00-07:00,10,0,0,7
1,0.0,2024-05-18 14:40:00-07:00,19,1,0,7
1,0.0,2024-05-18 15:00:00-07:00,19,1,0,7
