vehicle.trip.route_id,vehicle.trip.direction_id,time_bucket,delay_total,late_5_min,early_5_min,count
1,0.0,2024-01-12 20:00:00-08:00,1,0,0,5
1,0.0,2024-01-12 20:20:00-08:00,-1,0,0,5
1,0.0,2024-01-12 20:40:00-08:00,0,0,0,5
1,0.0,2024-01-12 21:00:00-08:00,6,1,0,5
1,0.0,2024-01-12 21:20:00-08:00,3,0,0,4
1,0.0,2024-01-12 21:40:00-08:00,8,0,0,5
1,0.0,2024-01-12 22:00:00-08:00,9,1,0,4
1,0.0,2024-01-12 22:20:00-08:00,8,0,0,4
1,0.0,2024-01-12 22:40:00-08:00,14,2,0,4
1,0.0,2024-01-12 23:00:00-08:00,11,1,0,3
1,0.0,2024-01-12 23:20:00-08:00,12,1,0,4
1,0.0,2024-01-12 23:40:00-08:00,8,1,0,5
1,0.0,2024-01-13 00:00:00-08:00,0,1,1,5
1,0.0,2024-01-13 00:20:00-08:00,2,1,1,3
1,0.0,2024-01-13 04:20:00-08:00,0,0,0,1
1,0.0,2024-01-13 04:40:00-08:00,0,0,0,2
1,0.0,2024-01-13 05:00:00-08:00,1,0,0,4
1,0.0,2024-01-13 05:20:00-08:00,1,0,0,4
1,0.0,2024-01-13 05:40:00-08:00,0,0,0,4
1,0.0,2024-01-13 06:00:00-08:00,4,0,0,4
1,0.0,2024-01-13 06:20:00-08:00,10,1,0,5
1,0.0,2024-01-13 06:40:00-08:00,8,0,0,5
1,0.0,2024-01-13 07:00:00-08:00,4,0,0,7
1,0.0,2024-01-13 07:20:00-08:00,2,0,0,5
1,0.0,2024-01-13 07:40:00-08:00,4,0,0,5
1,0.0,2024-01-13 08:00:00-08:00,15,0,0,6
1,0.0,2024-01-13 08:20:00-08:00,11,1,0,6
1,0.0,2024-01-13 08:40:00-08:00,11,1,0,7
1,0.0,2024-01-13 09:00:00-08:00,6,0,0,6
1,0.0,2024-01-13 09:20:00-08:00,9,0,0,6
1,0.0,2024-01-13 09:40:00-08:00,-1,0,0,6
1,0.0,2024-01-13 10:00:00-08:00,7,0,0,7
1,0.0,2024-01-13 10:20:00-08:00,5,0,0,6
1,0.0,2024-01-13 10:40:00-08:00,2,0,0,6
1,0.0,2024-01-13 11:00:00-08:00,0,0,0,7
1,0.0,2024-01-13 11:20:00-08:00,4,0,0,6
