vehicle.trip.route_id,vehicle.trip.direction_id,time_bucket,delay_total,late_5_min,early_5_min,count
1,0.0,2023-11-22 20:00:00-08:00,-4,0,0,5
1,0.0,2023-11-22 20:20:00-08:00,-1,0,0,5
1,0.0,2023-11-22 20:40:00-08:00,10,0,0,5
1,0.0,2023-11-22 21:00:00-08:00,2,0,0,5
1,0.0,2023-11-22 21:20:00-08:00,0,0,0,4
1,0.0,2023-11-22 21:40:00-08:00,-3,0,0,4
1,0.0,2023-11-22 22:00:00-08:00,9,0,0,4
1,0.0,2023-11-22 22:20:00-08:00,11,1,0,4
1,0.0,2023-11-22 22:40:00-08:00,8,1,0,4
1,0.0,2023-11-22 23:00:00-08:00,2,0,0,3
1,0.0,2023-11-22 23:20:00-08:00,1,0,0,4
1,0.0,2023-11-22 23:40:00-08:00,0,0,0,4
1,0.0,2023-11-23 00:00:00-08:00,3,1,0,4
1,0.0,2023-11-23 00:20:00-08:00,1,0,0,2
1,0.0,2023-11-23 04:40:00-08:00,10,1,0,2
1,0.0,2023-11-23 05:00:00-08:00,-20,1,1,4
1,0.0,2023-11-23 05:20:00-08:00,4,2,1,5
1,0.0,2023-11-23 05:40:00-08:00,10,3,1,4
1,0.0,2023-11-23 06:00:00-08:00,25,2,0,4
1,0.0,2023-11-23 06:20:00-08:00,60,1,0,3
1,0.0,2023-11-23 06:40:00-08:00,162,5,0,6
1,0.0,2023-11-23 07:00:00-08:00,174,5,0,5
1,0.0,2023-11-23 07:20:00-08:00,135,3,0,4
1,0.0,2023-11-23 07:40:00-08:00,72,4,0,4
1,0.0,2023-11-23 08:00:00-08:00,108,3,1,5
1,0.0,2023-11-23 08:20:00-08:00,97,4,0,5
1,0.0,2023-11-23 08:40:00-08:00,164,4,0,6
1,0.0,2023-11-23 09:00:00-08:00,128,4,1,5
1,0.0,2023-11-23 09:20:00-08:00,100,4,1,6
1,0.0,2023-11-23 09:40:00-08:00,87,3,1,5
1,0.0,2023-11-23 10:00:00-08:00,186,5,0,6
1,0.0,2023-11-23 10:20:00-08:00,177,4,1,5
1,0.0,2023-11-23 10:40:00-08:00,217,6,0,6
1,0.0,2023-11-23 11:00:00-08:00,158,5,1,6
1,0.0,2023-11-23 11:20:00-08:00,153,5,1,7
1,0.0,2023-11-23 11:40:00-08:00,72,3,2,5
1,0.0,2023-11-23 12:00:00-08:00,202,6,1,7
1,0.0,2023-11-23 12:20:00-08:00,56,3,2,5
1,0.0,2023-11-23 12:40:00-08:00,100,5,1,6
1,0.0,2023-11-23 13:00:00-08:00,16,3,2,5
1,0.0,2023-11-23 13:20:00-08:00,44,4,2,7
1,0.0,2023-11-23 13:40:00-08:00,71,3,2,5
1,0.0,2023-11-23 14:00:00-08:00,144,5,1,6
1,0.0,2023-11-23 14:20:00-08:00,91,3,1,4
1,0.0,2023-11-23 14:40:00-08:00,142,5,0,6
1,0.0,2023-11-23 15:00:00-08:00,52,2,1,4
1,0.0,2023-11-23 15:20:00-08:00,89,4,1,7
1,0.0,2023-11-23 15:40:00-08:00,79,4,2,6
1,0.0,2023-11-23 16:00:00-08:00,142,4,0,5
1,0.0,2023-11-23 16:20:00-08:00,82,3,1,4
1,0.0,2023-11-23 16:40:00-08:00,126,5,0,5
1,0.0,2023-11-23 17:00:00-08:00,49,3,1,4
1,0.0,2023-11-23 17:20:00-08:00,78,5,1,7
1,0.0,2023-11-23 17:40:00-08:00,58,3,2,5
1,0.0,2023-11-23 18:00:00-08:00,132,5,1,6
1,0.0,2023-11-23 18:20:00-08:00,79,3,1,4
1,0.0,2023-11-23 18:40:00-08:00,111,4,0,4
1,0.0,2023-11-23 19:00:00-08:00,27,2,0,4
1,0.0,2023-11-23 19:20:00-08:00,74,3,1,4
1,0.0,2023-11-23 19:40:00-08:00,80,3,0,4
1,0.0,2023-11-23 20:00:00-08:00,8,1,0,1
1,1.0,2023-11-22 20:00:00-08:00,4,0,0,7
1,1.0,2023-11-22 20:20:00-08:00,2,0,0,4
1,1.0,2023-11-22 20:40:00-08:00,3,0,0,6
1,1.0,2023-11-22 21:00:00-08:00,3,0,0,6
1,1.0,2023-11-22 21:20:00-08:00,14,2,0,5
1,1.0,2023-11-22 21:40:00-08:00,14,1,0,4
1,1.0,2023-11-22 22:00:00-08:00,3,0,0,4
1,1.0,2023-11-22 22:20:00-08:00,1,0,0,4
1,1.0,2023-11-22 22:40:00-08:00,-1,0,0,4
1,1.0,2023-11-22 23:00:00-08:00,4,0,0,4
1,1.0,2023-11-22 23:20:00-08:00,9,1,0,4
1,1.0,2023-11-22 23:40:00-08:00,0,0,0,5
1,1.0,2023-11-23 00:00:00-08:00,7,1,0,3
1,1.0,2023-11-23 00:20:00-08:00,5,1,0,2
1,1.0,2023-11-23 04:20:00-08:00,6,1,0,1
1,1.0,2023-11-23 04:40:00-08:00,23,2,0,2
1,1.0,2023-11-23 05:00:00-08:00,39,3,0,4
1,1.0,2023-11-23 05:20:00-08:00,6,0,0,2
1,1.0,2023-11-23 05:40:00-08:00,15,1,0,4
1,1.0,2023-11-23 06:00:00-08:00,28,3,0,4
1,1.0,2023-11-23 06:20:00-08:00,38,4,0,4
1,1.0,2023-11-23 06:40:00-08:00,-17,3,2,5
1,1.0,2023-11-23 07:00:00-08:00,87,2,1,5
1,1.0,2023-11-23 07:20:00-08:00,99,3,1,5
1,1.0,2023-11-23 07:40:00-08:00,145,3,0,4
1,1.0,2023-11-23 08:00:00-08:00,105,4,0,4
1,1.0,2023-11-23 08:20:00-08:00,39,4,0,5
1,1.0,2023-11-23 08:40:00-08:00,76,4,1,5
1,1.0,2023-11-23 09:00:00-08:00,172,6,1,7
1,1.0,2023-11-23 09:20:00-08:00,127,3,1,5
1,1.0,2023-11-23 09:40:00-08:00,166,5,0,5
1,1.0,2023-11-23 10:00:00-08:00,77,3,1,4
1,1.0,2023-11-23 10:20:00-08:00,109,4,1,6
1,1.0,2023-11-23 10:40:00-08:00,60,3,2,5
1,1.0,2023-11-23 11:00:00-08:00,144,5,1,6
1,1.0,2023-11-23 11:20:00-08:00,166,4,1,5
1,1.0,2023-11-23 11:40:00-08:00,205,5,0,5
1,1.0,2023-11-23 12:00:00-08:00,135,4,1,5
1,1.0,2023-11-23 12:20:00-08:00,82,4,1,6
1,1.0,2023-11-23 12:40:00-08:00,87,4,2,6
1,1.0,2023-11-23 13:00:00-08:00,116,4,1,5
1,1.0,2023-11-23 13:20:00-08:00,90,3,1,4
1,1.0,2023-11-23 13:40:00-08:00,125,4,0,4
1,1.0,2023-11-23 14:00:00-08:00,69,4,1,6
1,1.0,2023-11-23 14:20:00-08:00,42,3,1,6
1,1.0,2023-11-23 14:40:00-08:00,57,3,2,5
1,1.0,2023-11-23 15:00:00-08:00,133,5,1,6
1,1.0,2023-11-23 15:20:00-08:00,52,3,2,5
1,1.0,2023-11-23 15:40:00-08:00,78,4,1,5
1,1.0,2023-11-23 16:00:00-08:00,9,3,2,5
1,1.0,2023-11-23 16:20:00-08:00,70,4,1,6
1,1.0,2023-11-23 16:40:00-08:00,117,4,2,6
1,1.0,2023-11-23 17:00:00-08:00,121,5,1,6
1,1.0,2023-11-23 17:20:00-08:00,76,3,1,4
1,1.0,2023-11-23 17:40:00-08:00,24,2,0,2
1,1.0,2023-11-23 18:00:00-08:00,55,3,1,4
1,1.0,2023-11-23 18:20:00-08:00,89,3,1,7
1,1.0,2023-11-23 18:40:00-08:00,138,4,1,6
1,1.0,2023-11-23 19:00:00-08:00,99,3,0,4
1,1.0,2023-11-23 19:20:00-08:00,187,4,0,4
1,1.0,2023-11-23 19:40:00-08:00,162,3,1,5
1,1.0,2023-11-23 20:00:00-08:00,66,1,0,1
12,0.0,2023-11-22 20:00:00-08:00,-11,0,1,3
12,0.0,2023-11-22 20:20:00-08:00,1,0,0,3
12,0.0,2023-11-22 20:40:00-08:00,1,0,0,3
12,0.0,2023-11-22 21:00:00-08:00,3,0,0,3
12,0.0,2023-11-22 21:20:00-08:00,5,0,0,3
12,0.0,2023-11-22 21:40:00-08:00,-4,0,1,3
12,0.0,2023-11-22 22:00:00-08:00,-2,0,0,2
12,0.0,2023-11-22 22:20:00-08:00,-6,0,1,2
12,0.0,2023-11-22 22:40:00-08:00,-4,0,0,1
12,0.0,2023-11-23 06:00:00-08:00,0,0,0,1
12,0.0,2023-11-23 06:20:00-08:00,0,0,0,2
12,0.0,2023-11-23 06:40:00-08:00,5,1,0,3
12,0.0,2023-11-23 07:00:00-08:00,6,1,0,2
12,0.0,2023-11-23 07:20:00-08:00,4,1,0,3
12,0.0,2023-11-23 07:40:00-08:00,-5,0,1,3
12,0.0,2023-11-23 08:00:00-08:00,-8,0,1,3
12,0.0,2023-11-23 08:20:00-08:00,-7,0,1,3
12,0.0,2023-11-23 08:40:00-08:00,-5,0,0,3
12,0.0,2023-11-23 09:00:00-08:00,9,1,0,5
12,0.0,2023-11-23 09:20:00-08:00,-3,1,1,5
12,0.0,2023-11-23 09:40:00-08:00,2,0,0,5
12,0.0,2023-11-23 10:00:00-08:00,-1,0,1,5
