time_bucket,delay_total,late_5_min,early_5_min,count
2024-07-17 21:00:00-07:00,438,44,10,331
2024-07-17 21:20:00-07:00,404,51,21,355
2024-07-17 21:40:00-07:00,556,58,14,325
2024-07-17 22:00:00-07:00,620,53,7,294
2024-07-17 22:20:00-07:00,425,43,12,251
2024-07-17 22:40:00-07:00,421,36,9,198
2024-07-17 23:00:00-07:00,382,34,5,175
2024-07-17 23:20:00-07:00,361,32,11,172
2024-07-17 23:40:00-07:00,217,25,10,168
2024-07-18 00:00:00-07:00,218,27,9,159
2024-07-18 00:20:00-07:00,166,20,14,126
2024-07-18 00:40:00-07:00,177,17,6,83
2024-07-18 01:00:00-07:00,106,10,0,55
2024-07-18 01:20:00-07:00,66,4,1,50
2024-07-18 01:40:00-07:00,84,9,1,53
2024-07-18 02:00:00-07:00,63,4,0,49
2024-07-18 02:20:00-07:00,58,7,0,51
2024-07-18 02:40:00-07:00,62,10,2,50
2024-07-18 03:00:00-07:00,51,7,0,45
2024-07-18 03:20:00-07:00,49,7,2,47
2024-07-18 03:40:00-07:00,24,7,1,52
2024-07-18 04:00:00-07:00,-18,5,4,53
2024-07-18 04:20:00-07:00,-26,1,5,66
2024-07-18 04:40:00-07:00,-167,3,10,111
2024-07-18 05:00:00-07:00,-71,8,9,173
2024-07-18 05:20:00-07:00,-114,19,23,244
2024-07-18 05:40:00-07:00,-98,18,17,268
2024-07-18 06:00:00-07:00,57,21,15,313
2024-07-18 06:20:00-07:00,67,26,18,360
2024-07-18 06:40:00-07:00,108,34,16,407
2024-07-18 07:00:00-07:00,-5,24,26,455
2024-07-18 07:20:00-07:00,72,26,22,494
2024-07-18 07:40:00-07:00,134,29,24,524
2024-07-18 08:00:00-07:00,313,45,27,542
2024-07-18 08:20:00-07:00,375,41,21,548
2024-07-18 08:40:00-07:00,466,39,22,556
2024-07-18 09:00:00-07:00,411,60,26,563
2024-07-18 09:20:00-07:00,415,55,28,561
2024-07-18 09:40:00-07:00,574,59,26,563
2024-07-18 10:00:00-07:00,448,47,28,554
2024-07-18 10:20:00-07:00,497,56,25,557
2024-07-18 10:40:00-07:00,540,60,17,566
2024-07-18 11:00:00-07:00,462,58,22,566
2024-07-18 11:20:00-07:00,586,55,19,559
2024-07-18 11:40:00-07:00,568,61,21,573
2024-07-18 12:00:00-07:00,780,68,22,565
2024-07-18 12:20:00-07:00,790,61,26,559
2024-07-18 12:40:00-07:00,712,68,20,568
2024-07-18 13:00:00-07:00,556,72,29,565
2024-07-18 13:20:00-07:00,645,72,26,568
2024-07-18 13:40:00-07:00,720,69,18,570
2024-07-18 14:00:00-07:00,734,68,22,574
2024-07-18 14:20:00-07:00,672,73,26,569
2024-07-18 14:40:00-07:00,781,67,20,572
2024-07-18 15:00:00-07:00,911,73,24,567
2024-07-18 15:20:00-07:00,1228,101,20,586
2024-07-18 15:40:00-07:00,1332,105,24,594
2024-07-18 16:00:00-07:00,1754,135,14,613
2024-07-18 16:20:00-07:00,1579,131,21,603
2024-07-18 16:40:00-07:00,1950,144,15,608
2024-07-18 17:00:00-07:00,1827,138,24,603
2024-07-18 17:20:00-07:00,1929,135,20,602
2024-07-18 17:40:00-07:00,2025,136,16,592
2024-07-18 18:00:00-07:00,2013,141,18,580
2024-07-18 18:20:00-07:00,1730,133,19,554
2024-07-18 18:40:00-07:00,1568,109,20,519
2024-07-18 19:00:00-07:00,1387,96,23,495
2024-07-18 19:20:00-07:00,987,80,21,451
2024-07-18 19:40:00-07:00,1079,70,19,431
2024-07-18 20:00:00-07:00,847,64,11,404
2024-07-18 20:20:00-07:00,880,63,12,394
2024-07-18 20:40:00-07:00,640,57,23,368
2024-07-18 21:00:00-07:00,339,25,11,173
