time_bucket,delay_total,late_5_min,early_5_min,count
2024-06-27 21:00:00-07:00,568,56,13,349
2024-06-27 21:20:00-07:00,676,57,15,361
2024-06-27 21:40:00-07:00,783,67,14,346
2024-06-27 22:00:00-07:00,445,47,13,293
2024-06-27 22:20:00-07:00,524,41,11,238
2024-06-27 22:40:00-07:00,538,44,8,196
2024-06-27 23:00:00-07:00,383,27,2,173
2024-06-27 23:20:00-07:00,280,21,5,166
2024-06-27 23:40:00-07:00,158,18,2,163
2024-06-28 00:00:00-07:00,155,21,8,154
2024-06-28 00:20:00-07:00,111,24,12,130
2024-06-28 00:40:00-07:00,130,16,8,89
2024-06-28 01:00:00-07:00,99,10,2,66
2024-06-28 01:20:00-07:00,82,12,1,53
2024-06-28 01:40:00-07:00,33,6,3,50
2024-06-28 02:00:00-07:00,16,3,2,50
2024-06-28 02:20:00-07:00,1,2,2,51
2024-06-28 02:40:00-07:00,16,5,2,53
2024-06-28 03:00:00-07:00,3,4,2,51
2024-06-28 03:20:00-07:00,-2,5,2,52
2024-06-28 03:40:00-07:00,-25,2,4,47
2024-06-28 04:00:00-07:00,-14,2,3,51
2024-06-28 04:20:00-07:00,24,6,2,66
2024-06-28 04:40:00-07:00,25,6,3,101
2024-06-28 05:00:00-07:00,-15,5,3,171
2024-06-28 05:20:00-07:00,2,11,12,232
2024-06-28 05:40:00-07:00,4,11,9,259
2024-06-28 06:00:00-07:00,105,17,6,307
2024-06-28 06:20:00-07:00,248,25,9,349
2024-06-28 06:40:00-07:00,356,34,7,400
2024-06-28 07:00:00-07:00,264,28,10,441
2024-06-28 07:20:00-07:00,275,31,13,491
2024-06-28 07:40:00-07:00,261,43,19,506
2024-06-28 08:00:00-07:00,251,46,27,535
2024-06-28 08:20:00-07:00,189,33,28,536
2024-06-28 08:40:00-07:00,302,43,23,537
2024-06-28 09:00:00-07:00,227,44,25,546
2024-06-28 09:20:00-07:00,297,47,24,546
2024-06-28 09:40:00-07:00,384,51,26,549
2024-06-28 10:00:00-07:00,408,53,17,541
2024-06-28 10:20:00-07:00,418,61,14,539
2024-06-28 10:40:00-07:00,378,48,14,528
2024-06-28 11:00:00-07:00,551,63,17,535
2024-06-28 11:20:00-07:00,652,64,12,551
2024-06-28 11:40:00-07:00,704,67,15,555
2024-06-28 12:00:00-07:00,984,86,12,562
2024-06-28 12:20:00-07:00,997,85,17,558
2024-06-28 12:40:00-07:00,1232,92,14,574
2024-06-28 13:00:00-07:00,858,73,13,563
2024-06-28 13:20:00-07:00,910,67,11,565
2024-06-28 13:40:00-07:00,944,81,12,566
2024-06-28 14:00:00-07:00,1197,87,10,567
2024-06-28 14:20:00-07:00,1081,96,11,573
2024-06-28 14:40:00-07:00,1213,95,12,574
2024-06-28 15:00:00-07:00,1084,90,12,575
2024-06-28 15:20:00-07:00,1158,93,8,583
2024-06-28 15:40:00-07:00,1075,106,14,587
2024-06-28 16:00:00-07:00,1091,97,19,600
2024-06-28 16:20:00-07:00,1202,98,18,594
2024-06-28 16:40:00-07:00,1105,102,18,594
2024-06-28 17:00:00-07:00,1119,92,22,590
2024-06-28 17:20:00-07:00,1211,98,20,584
2024-06-28 17:40:00-07:00,1060,105,16,569
2024-06-28 18:00:00-07:00,826,91,26,572
2024-06-28 18:20:00-07:00,819,86,25,547
2024-06-28 18:40:00-07:00,1029,83,26,522
2024-06-28 19:00:00-07:00,1008,101,27,498
2024-06-28 19:20:00-07:00,1275,106,21,451
2024-06-28 19:40:00-07:00,1782,116,6,444
2024-06-28 20:00:00-07:00,1729,111,5,418
2024-06-28 20:20:00-07:00,1687,99,11,402
2024-06-28 20:40:00-07:00,1594,107,12,383
2024-06-28 21:00:00-07:00,409,36,10,173
