time_bucket,delay_total,late_5_min,early_5_min,count
2024-08-06 21:00:00-07:00,285,44,12,330
2024-08-06 21:20:00-07:00,512,51,13,348
2024-08-06 21:40:00-07:00,395,56,18,332
2024-08-06 22:00:00-07:00,392,43,14,305
2024-08-06 22:20:00-07:00,231,35,13,243
2024-08-06 22:40:00-07:00,368,35,5,196
2024-08-06 23:00:00-07:00,364,22,3,175
2024-08-06 23:20:00-07:00,193,23,7,167
2024-08-06 23:40:00-07:00,177,19,6,169
2024-08-07 00:00:00-07:00,148,20,8,164
2024-08-07 00:20:00-07:00,26,12,7,123
2024-08-07 00:40:00-07:00,82,16,4,83
2024-08-07 01:00:00-07:00,102,11,1,57
2024-08-07 01:20:00-07:00,134,11,0,55
2024-08-07 01:40:00-07:00,166,10,0,53
2024-08-07 02:00:00-07:00,124,9,0,54
2024-08-07 02:20:00-07:00,116,8,1,48
2024-08-07 02:40:00-07:00,137,12,0,53
2024-08-07 03:00:00-07:00,81,6,0,50
2024-08-07 03:20:00-07:00,65,5,0,49
2024-08-07 03:40:00-07:00,68,5,0,50
2024-08-07 04:00:00-07:00,68,6,0,51
2024-08-07 04:20:00-07:00,10,3,3,62
2024-08-07 04:40:00-07:00,-20,8,10,107
2024-08-07 05:00:00-07:00,-87,11,16,180
2024-08-07 05:20:00-07:00,-129,12,28,238
2024-08-07 05:40:00-07:00,-128,21,21,274
2024-08-07 06:00:00-07:00,13,17,18,316
2024-08-07 06:20:00-07:00,93,29,18,356
2024-08-07 06:40:00-07:00,2,20,23,407
2024-08-07 07:00:00-07:00,62,34,19,457
2024-08-07 07:20:00-07:00,204,41,22,502
2024-08-07 07:40:00-07:00,320,46,28,539
2024-08-07 08:00:00-07:00,368,46,25,562
2024-08-07 08:20:00-07:00,322,44,27,546
2024-08-07 08:40:00-07:00,629,53,27,565
2024-08-07 09:00:00-07:00,753,52,27,564
2024-08-07 09:20:00-07:00,662,54,24,559
2024-08-07 09:40:00-07:00,478,55,21,561
2024-08-07 10:00:00-07:00,585,58,14,563
2024-08-07 10:20:00-07:00,604,64,21,558
2024-08-07 10:40:00-07:00,588,69,26,567
2024-08-07 11:00:00-07:00,664,59,19,564
2024-08-07 11:20:00-07:00,724,64,22,567
2024-08-07 11:40:00-07:00,537,59,26,574
2024-08-07 12:00:00-07:00,556,59,18,565
2024-08-07 12:20:00-07:00,612,67,15,578
2024-08-07 12:40:00-07:00,643,57,18,568
2024-08-07 13:00:00-07:00,831,87,13,580
2024-08-07 13:20:00-07:00,714,65,18,566
2024-08-07 13:40:00-07:00,898,67,13,575
2024-08-07 14:00:00-07:00,729,68,14,577
2024-08-07 14:20:00-07:00,863,83,20,583
2024-08-07 14:40:00-07:00,544,68,22,565
2024-08-07 15:00:00-07:00,465,63,25,566
2024-08-07 15:20:00-07:00,663,78,20,573
2024-08-07 15:40:00-07:00,626,63,19,571
2024-08-07 16:00:00-07:00,925,82,16,590
2024-08-07 16:20:00-07:00,1028,81,13,588
2024-08-07 16:40:00-07:00,794,83,31,588
2024-08-07 17:00:00-07:00,801,79,26,587
2024-08-07 17:20:00-07:00,991,90,27,577
2024-08-07 17:40:00-07:00,858,83,24,566
2024-08-07 18:00:00-07:00,951,87,16,561
2024-08-07 18:20:00-07:00,762,77,31,538
2024-08-07 18:40:00-07:00,479,56,30,513
2024-08-07 19:00:00-07:00,354,43,38,474
2024-08-07 19:20:00-07:00,402,41,30,438
2024-08-07 19:40:00-07:00,397,48,23,400
2024-08-07 20:00:00-07:00,428,37,19,396
2024-08-07 20:20:00-07:00,241,37,20,371
2024-08-07 20:40:00-07:00,340,41,18,355
2024-08-07 21:00:00-07:00,90,13,10,142
