time_bucket,delay_total,late_5_min,early_5_min,count
2024-04-18 21:00:00-07:00,511,49,12,338
2024-04-18 21:20:00-07:00,838,72,16,369
2024-04-18 21:40:00-07:00,951,79,10,339
2024-04-18 22:00:00-07:00,961,66,9,304
2024-04-18 22:20:00-07:00,550,54,10,246
2024-04-18 22:40:00-07:00,507,46,4,203
2024-04-18 23:00:00-07:00,392,33,3,174
2024-04-18 23:20:00-07:00,314,33,5,166
2024-04-18 23:40:00-07:00,292,31,6,165
2024-04-19 00:00:00-07:00,293,22,1,150
2024-04-19 00:20:00-07:00,221,22,6,122
2024-04-19 00:40:00-07:00,151,14,5,81
2024-04-19 01:00:00-07:00,99,9,3,57
2024-04-19 01:20:00-07:00,116,7,3,53
2024-04-19 01:40:00-07:00,125,11,0,48
2024-04-19 02:00:00-07:00,66,9,1,50
2024-04-19 02:20:00-07:00,122,9,0,50
2024-04-19 02:40:00-07:00,94,7,1,48
2024-04-19 03:00:00-07:00,63,4,0,47
2024-04-19 03:20:00-07:00,39,5,2,48
2024-04-19 03:40:00-07:00,49,3,0,48
2024-04-19 04:00:00-07:00,30,3,2,50
2024-04-19 04:20:00-07:00,32,9,4,66
2024-04-19 04:40:00-07:00,-13,5,2,93
2024-04-19 05:00:00-07:00,58,13,2,174
2024-04-19 05:20:00-07:00,18,11,7,223
2024-04-19 05:40:00-07:00,32,7,6,260
2024-04-19 06:00:00-07:00,150,19,4,305
2024-04-19 06:20:00-07:00,197,26,6,350
2024-04-19 06:40:00-07:00,271,33,8,397
2024-04-19 07:00:00-07:00,181,18,15,453
2024-04-19 07:20:00-07:00,197,26,13,481
2024-04-19 07:40:00-07:00,221,30,11,509
2024-04-19 08:00:00-07:00,265,37,16,525
2024-04-19 08:20:00-07:00,498,51,14,560
2024-04-19 08:40:00-07:00,422,56,20,554
2024-04-19 09:00:00-07:00,546,58,18,564
2024-04-19 09:20:00-07:00,602,74,17,570
2024-04-19 09:40:00-07:00,553,69,20,562
2024-04-19 10:00:00-07:00,637,66,25,550
2024-04-19 10:20:00-07:00,393,44,13,543
2024-04-19 10:40:00-07:00,347,44,19,546
2024-04-19 11:00:00-07:00,432,50,17,548
2024-04-19 11:20:00-07:00,540,57,18,546
2024-04-19 11:40:00-07:00,813,80,12,563
2024-04-19 12:00:00-07:00,882,82,9,551
2024-04-19 12:20:00-07:00,787,72,10,549
2024-04-19 12:40:00-07:00,715,64,10,560
2024-04-19 13:00:00-07:00,745,68,10,557
2024-04-19 13:20:00-07:00,775,74,17,567
2024-04-19 13:40:00-07:00,678,66,15,566
2024-04-19 14:00:00-07:00,643,59,13,564
2024-04-19 14:20:00-07:00,642,73,10,572
2024-04-19 14:40:00-07:00,546,60,11,569
2024-04-19 15:00:00-07:00,782,76,10,573
2024-04-19 15:20:00-07:00,1032,86,7,580
2024-04-19 15:40:00-07:00,1109,113,16,592
2024-04-19 16:00:00-07:00,1225,117,13,606
2024-04-19 16:20:00-07:00,1265,132,17,613
2024-04-19 16:40:00-07:00,1522,137,10,597
2024-04-19 17:00:00-07:00,1452,126,20,585
2024-04-19 17:20:00-07:00,1670,139,21,584
2024-04-19 17:40:00-07:00,1657,138,22,587
2024-04-19 18:00:00-07:00,1509,112,24,559
2024-04-19 18:20:00-07:00,1313,104,19,544
2024-04-19 18:40:00-07:00,1027,84,24,510
2024-04-19 19:00:00-07:00,704,66,25,489
2024-04-19 19:20:00-07:00,526,48,19,432
2024-04-19 19:40:00-07:00,413,43,13,409
2024-04-19 20:00:00-07:00,522,47,9,394
2024-04-19 20:20:00-07:00,513,47,11,390
2024-04-19 20:40:00-07:00,599,53,5,359
2024-04-19 21:00:00-07:00,191,24,8,164
