time_bucket,delay_total,late_5_min,early_5_min,count
2024-02-02 20:00:00-08:00,697,56,11,383
2024-02-02 20:20:00-08:00,648,55,4,385
2024-02-02 20:40:00-08:00,531,48,12,356
2024-02-02 21:00:00-08:00,477,52,14,344
2024-02-02 21:20:00-08:00,724,59,8,349
2024-02-02 21:40:00-08:00,532,49,11,311
2024-02-02 22:00:00-08:00,444,37,4,285
2024-02-02 22:20:00-08:00,374,39,8,240
2024-02-02 22:40:00-08:00,488,43,7,195
2024-02-02 23:00:00-08:00,304,35,5,170
2024-02-02 23:20:00-08:00,333,41,4,168
2024-02-02 23:40:00-08:00,286,33,1,162
2024-02-03 00:00:00-08:00,311,27,0,159
2024-02-03 00:20:00-08:00,246,24,4,134
2024-02-03 00:40:00-08:00,168,19,5,89
2024-02-03 01:00:00-08:00,126,12,3,57
2024-02-03 01:20:00-08:00,94,9,2,53
2024-02-03 01:40:00-08:00,130,12,0,48
2024-02-03 02:00:00-08:00,136,13,0,51
2024-02-03 02:20:00-08:00,167,17,1,51
2024-02-03 02:40:00-08:00,158,14,0,51
2024-02-03 03:00:00-08:00,163,12,0,53
2024-02-03 03:20:00-08:00,88,7,0,48
2024-02-03 03:40:00-08:00,105,11,1,48
2024-02-03 04:00:00-08:00,94,6,0,48
2024-02-03 04:20:00-08:00,51,7,4,55
2024-02-03 04:40:00-08:00,36,7,1,75
2024-02-03 05:00:00-08:00,46,12,3,147
2024-02-03 05:20:00-08:00,12,12,8,183
2024-02-03 05:40:00-08:00,63,15,9,210
2024-02-03 06:00:00-08:00,89,12,6,234
2024-02-03 06:20:00-08:00,162,16,8,271
2024-02-03 06:40:00-08:00,207,18,5,278
2024-02-03 07:00:00-08:00,258,25,4,316
2024-02-03 07:20:00-08:00,213,19,5,328
2024-02-03 07:40:00-08:00,135,20,11,342
2024-02-03 08:00:00-08:00,291,31,8,369
2024-02-03 08:20:00-08:00,249,24,11,388
2024-02-03 08:40:00-08:00,263,30,17,396
2024-02-03 09:00:00-08:00,330,26,8,408
2024-02-03 09:20:00-08:00,410,33,9,435
2024-02-03 09:40:00-08:00,310,29,11,436
2024-02-03 10:00:00-08:00,312,41,11,444
2024-02-03 10:20:00-08:00,426,47,12,443
2024-02-03 10:40:00-08:00,704,53,10,453
2024-02-03 11:00:00-08:00,808,63,10,450
2024-02-03 11:20:00-08:00,677,60,10,459
2024-02-03 11:40:00-08:00,658,77,10,453
2024-02-03 12:00:00-08:00,833,64,11,453
2024-02-03 12:20:00-08:00,1069,82,12,473
2024-02-03 12:40:00-08:00,1130,85,9,460
2024-02-03 13:00:00-08:00,1032,81,8,468
2024-02-03 13:20:00-08:00,836,68,7,473
2024-02-03 13:40:00-08:00,1051,90,5,469
2024-02-03 14:00:00-08:00,808,67,9,465
2024-02-03 14:20:00-08:00,944,74,12,471
2024-02-03 14:40:00-08:00,1096,79,9,475
2024-02-03 15:00:00-08:00,1051,80,4,461
2024-02-03 15:20:00-08:00,971,75,5,471
2024-02-03 15:40:00-08:00,1096,83,9,472
2024-02-03 16:00:00-08:00,958,71,11,463
2024-02-03 16:20:00-08:00,1193,72,10,463
2024-02-03 16:40:00-08:00,993,64,13,466
2024-02-03 17:00:00-08:00,800,64,14,464
2024-02-03 17:20:00-08:00,1029,70,9,460
2024-02-03 17:40:00-08:00,1106,74,9,461
2024-02-03 18:00:00-08:00,988,70,12,442
2024-02-03 18:20:00-08:00,993,81,10,451
2024-02-03 18:40:00-08:00,761,67,7,417
2024-02-03 19:00:00-08:00,675,60,15,419
2024-02-03 19:20:00-08:00,464,45,15,392
2024-02-03 19:40:00-08:00,620,55,8,369
2024-02-03 20:00:00-08:00,196,22,12,183
