time_bucket,delay_total,late_5_min,early_5_min,count
2024-07-28 21:00:00-07:00,396,34,11,318
2024-07-28 21:20:00-07:00,221,35,15,311
2024-07-28 21:40:00-07:00,291,28,15,291
2024-07-28 22:00:00-07:00,299,28,20,281
2024-07-28 22:20:00-07:00,168,26,12,233
2024-07-28 22:40:00-07:00,148,19,7,182
2024-07-28 23:00:00-07:00,145,16,5,158
2024-07-28 23:20:00-07:00,169,12,7,156
2024-07-28 23:40:00-07:00,130,14,2,145
2024-07-29 00:00:00-07:00,72,13,10,141
2024-07-29 00:20:00-07:00,243,21,6,121
2024-07-29 00:40:00-07:00,353,19,2,88
2024-07-29 01:00:00-07:00,134,11,1,57
2024-07-29 01:20:00-07:00,95,10,1,52
2024-07-29 01:40:00-07:00,77,6,1,52
2024-07-29 02:00:00-07:00,35,8,1,52
2024-07-29 02:20:00-07:00,44,4,0,50
2024-07-29 02:40:00-07:00,57,4,0,51
2024-07-29 03:00:00-07:00,44,7,1,49
2024-07-29 03:20:00-07:00,33,7,1,50
2024-07-29 03:40:00-07:00,44,4,1,48
2024-07-29 04:00:00-07:00,35,6,2,53
2024-07-29 04:20:00-07:00,-104,5,5,64
2024-07-29 04:40:00-07:00,-188,6,15,110
2024-07-29 05:00:00-07:00,-89,8,22,177
2024-07-29 05:20:00-07:00,0,19,23,237
2024-07-29 05:40:00-07:00,-140,18,18,272
2024-07-29 06:00:00-07:00,-79,26,23,315
2024-07-29 06:20:00-07:00,-7,21,18,346
2024-07-29 06:40:00-07:00,105,24,14,391
2024-07-29 07:00:00-07:00,174,28,20,449
2024-07-29 07:20:00-07:00,-37,37,20,499
2024-07-29 07:40:00-07:00,101,35,29,519
2024-07-29 08:00:00-07:00,101,36,31,529
2024-07-29 08:20:00-07:00,264,47,31,539
2024-07-29 08:40:00-07:00,181,42,37,540
2024-07-29 09:00:00-07:00,119,28,35,552
2024-07-29 09:20:00-07:00,82,38,33,537
2024-07-29 09:40:00-07:00,277,50,31,544
2024-07-29 10:00:00-07:00,333,52,29,549
2024-07-29 10:20:00-07:00,472,63,25,548
2024-07-29 10:40:00-07:00,328,46,34,540
2024-07-29 11:00:00-07:00,328,59,36,563
2024-07-29 11:20:00-07:00,522,58,28,551
2024-07-29 11:40:00-07:00,528,63,26,561
2024-07-29 12:00:00-07:00,374,57,28,554
2024-07-29 12:20:00-07:00,497,56,25,554
2024-07-29 12:40:00-07:00,475,66,25,569
2024-07-29 13:00:00-07:00,452,61,21,549
2024-07-29 13:20:00-07:00,478,59,21,562
2024-07-29 13:40:00-07:00,488,64,28,562
2024-07-29 14:00:00-07:00,276,46,29,565
2024-07-29 14:20:00-07:00,472,53,19,557
2024-07-29 14:40:00-07:00,430,57,27,562
2024-07-29 15:00:00-07:00,416,59,24,567
2024-07-29 15:20:00-07:00,684,83,27,572
2024-07-29 15:40:00-07:00,675,70,22,587
2024-07-29 16:00:00-07:00,612,61,20,592
2024-07-29 16:20:00-07:00,515,61,21,585
2024-07-29 16:40:00-07:00,410,57,32,591
2024-07-29 17:00:00-07:00,398,60,28,579
2024-07-29 17:20:00-07:00,693,74,29,572
2024-07-29 17:40:00-07:00,830,79,25,573
2024-07-29 18:00:00-07:00,491,61,36,565
2024-07-29 18:20:00-07:00,23,41,47,531
2024-07-29 18:40:00-07:00,32,40,49,507
2024-07-29 19:00:00-07:00,-125,33,53,478
2024-07-29 19:20:00-07:00,28,34,44,447
2024-07-29 19:40:00-07:00,66,30,32,420
2024-07-29 20:00:00-07:00,39,31,31,386
2024-07-29 20:20:00-07:00,261,42,19,381
2024-07-29 20:40:00-07:00,297,41,17,360
2024-07-29 21:00:00-07:00,122,18,9,171
