time_bucket,delay_total,late_5_min,early_5_min,count
2024-05-16 21:00:00-07:00,461,42,14,344
2024-05-16 21:20:00-07:00,671,61,10,364
2024-05-16 21:40:00-07:00,548,48,10,324
2024-05-16 22:00:00-07:00,449,53,14,297
2024-05-16 22:20:00-07:00,355,36,11,238
2024-05-16 22:40:00-07:00,489,40,3,196
2024-05-16 23:00:00-07:00,498,37,3,171
2024-05-16 23:20:00-07:00,408,28,3,157
2024-05-16 23:40:00-07:00,515,32,2,163
2024-05-17 00:00:00-07:00,278,26,6,147
2024-05-17 00:20:00-07:00,174,23,10,127
2024-05-17 00:40:00-07:00,318,16,5,85
2024-05-17 01:00:00-07:00,148,8,3,58
2024-05-17 01:20:00-07:00,176,13,0,59
2024-05-17 01:40:00-07:00,71,7,0,53
2024-05-17 02:00:00-07:00,51,6,3,52
2024-05-17 02:20:00-07:00,29,4,0,50
2024-05-17 02:40:00-07:00,16,8,4,47
2024-05-17 03:00:00-07:00,26,5,2,48
2024-05-17 03:20:00-07:00,22,2,0,48
2024-05-17 03:40:00-07:00,22,2,0,47
2024-05-17 04:00:00-07:00,4,2,1,51
2024-05-17 04:20:00-07:00,9,7,2,65
2024-05-17 04:40:00-07:00,16,4,2,95
2024-05-17 05:00:00-07:00,43,8,2,171
2024-05-17 05:20:00-07:00,-4,12,7,233
2024-05-17 05:40:00-07:00,22,16,8,267
2024-05-17 06:00:00-07:00,33,12,10,307
2024-05-17 06:20:00-07:00,102,15,7,357
2024-05-17 06:40:00-07:00,102,19,7,394
2024-05-17 07:00:00-07:00,133,25,8,449
2024-05-17 07:20:00-07:00,301,42,12,498
2024-05-17 07:40:00-07:00,248,35,19,526
2024-05-17 08:00:00-07:00,378,45,27,540
2024-05-17 08:20:00-07:00,618,54,17,552
2024-05-17 08:40:00-07:00,712,62,19,559
2024-05-17 09:00:00-07:00,622,56,22,569
2024-05-17 09:20:00-07:00,691,63,18,564
2024-05-17 09:40:00-07:00,744,63,15,568
2024-05-17 10:00:00-07:00,654,57,17,563
2024-05-17 10:20:00-07:00,488,54,20,545
2024-05-17 10:40:00-07:00,483,55,22,563
2024-05-17 11:00:00-07:00,410,59,15,565
2024-05-17 11:20:00-07:00,565,54,16,556
2024-05-17 11:40:00-07:00,479,43,20,562
2024-05-17 12:00:00-07:00,585,49,13,560
2024-05-17 12:20:00-07:00,785,61,17,561
2024-05-17 12:40:00-07:00,771,69,17,568
2024-05-17 13:00:00-07:00,701,57,17,570
2024-05-17 13:20:00-07:00,664,60,17,563
2024-05-17 13:40:00-07:00,728,73,17,566
2024-05-17 14:00:00-07:00,774,79,16,568
2024-05-17 14:20:00-07:00,709,69,13,574
2024-05-17 14:40:00-07:00,873,86,16,573
2024-05-17 15:00:00-07:00,997,87,13,573
2024-05-17 15:20:00-07:00,1131,106,14,594
2024-05-17 15:40:00-07:00,1231,121,19,599
2024-05-17 16:00:00-07:00,1563,138,10,620
2024-05-17 16:20:00-07:00,1433,142,15,619
2024-05-17 16:40:00-07:00,1500,130,12,609
2024-05-17 17:00:00-07:00,1575,138,16,608
2024-05-17 17:20:00-07:00,1590,129,10,591
2024-05-17 17:40:00-07:00,1460,128,16,595
2024-05-17 18:00:00-07:00,1112,110,19,574
2024-05-17 18:20:00-07:00,872,85,29,535
2024-05-17 18:40:00-07:00,499,66,28,519
2024-05-17 19:00:00-07:00,527,66,25,487
2024-05-17 19:20:00-07:00,640,67,16,451
2024-05-17 19:40:00-07:00,562,47,10,423
2024-05-17 20:00:00-07:00,439,39,14,392
2024-05-17 20:20:00-07:00,536,50,17,385
2024-05-17 20:40:00-07:00,584,52,10,366
2024-05-17 21:00:00-07:00,182,21,4,127
