time_bucket,delay_total,late_5_min,early_5_min,count
2025-04-12 11:00:00-07:00,881,78,11,436
2025-04-12 11:20:00-07:00,1254,107,10,462
2025-04-12 11:40:00-07:00,1401,109,9,474
2025-04-12 12:00:00-07:00,1236,119,15,481
2025-04-12 12:20:00-07:00,1241,122,17,469
2025-04-12 12:40:00-07:00,1336,126,15,467
2025-04-12 13:00:00-07:00,1884,145,10,488
2025-04-12 13:20:00-07:00,1586,122,12,465
2025-04-12 13:40:00-07:00,1555,120,9,456
2025-04-12 14:00:00-07:00,1757,130,10,466
2025-04-12 14:20:00-07:00,2445,166,13,485
2025-04-12 14:40:00-07:00,2763,163,14,478
2025-04-12 15:00:00-07:00,2543,154,15,466
2025-04-12 15:20:00-07:00,2681,153,7,473
2025-04-12 15:40:00-07:00,2710,156,10,487
2025-04-12 16:00:00-07:00,2149,139,11,471
2025-04-12 16:20:00-07:00,1801,138,21,471
2025-04-12 16:40:00-07:00,1752,140,18,470
2025-04-12 17:00:00-07:00,1964,123,16,475
2025-04-12 17:20:00-07:00,1752,118,17,468
2025-04-12 17:40:00-07:00,1437,92,12,447
2025-04-12 18:00:00-07:00,1284,94,24,444
2025-04-12 18:20:00-07:00,1089,79,23,442
2025-04-12 18:40:00-07:00,893,69,17,420
2025-04-12 19:00:00-07:00,938,79,21,406
2025-04-12 19:20:00-07:00,753,64,11,385
2025-04-12 19:40:00-07:00,876,66,12,373
2025-04-12 20:00:00-07:00,1062,66,11,369
2025-04-12 20:20:00-07:00,766,63,15,359
2025-04-12 20:40:00-07:00,891,67,22,344
2025-04-12 21:00:00-07:00,882,75,19,326
2025-04-12 21:20:00-07:00,783,68,10,315
2025-04-12 21:40:00-07:00,789,65,18,305
2025-04-12 22:00:00-07:00,523,55,17,278
2025-04-12 22:20:00-07:00,587,55,12,229
2025-04-12 22:40:00-07:00,607,50,5,189
2025-04-12 23:00:00-07:00,572,44,3,178
2025-04-12 23:20:00-07:00,582,44,3,163
2025-04-12 23:40:00-07:00,316,33,5,160
2025-04-13 00:00:00-07:00,238,26,6,147
2025-04-13 00:20:00-07:00,171,26,9,123
2025-04-13 00:40:00-07:00,189,18,3,80
2025-04-13 01:00:00-07:00,242,24,0,60
2025-04-13 01:20:00-07:00,181,16,0,54
2025-04-13 01:40:00-07:00,163,16,1,51
2025-04-13 02:00:00-07:00,46,11,5,52
2025-04-13 02:20:00-07:00,76,14,2,51
2025-04-13 02:40:00-07:00,87,14,3,51
2025-04-13 03:00:00-07:00,120,10,2,47
2025-04-13 03:20:00-07:00,150,12,2,51
2025-04-13 03:40:00-07:00,108,11,1,47
2025-04-13 04:00:00-07:00,99,11,0,51
2025-04-13 04:20:00-07:00,-11,6,6,60
2025-04-13 04:40:00-07:00,-38,9,11,88
2025-04-13 05:00:00-07:00,-38,13,15,152
2025-04-13 05:20:00-07:00,-145,10,23,192
2025-04-13 05:40:00-07:00,-191,14,22,214
2025-04-13 06:00:00-07:00,-126,12,22,237
2025-04-13 06:20:00-07:00,-113,16,26,261
2025-04-13 06:40:00-07:00,42,17,21,281
2025-04-13 07:00:00-07:00,227,16,15,309
2025-04-13 07:20:00-07:00,162,28,32,330
2025-04-13 07:40:00-07:00,69,19,20,339
2025-04-13 08:00:00-07:00,60,23,24,371
2025-04-13 08:20:00-07:00,44,30,26,392
2025-04-13 08:40:00-07:00,41,35,29,394
2025-04-13 09:00:00-07:00,104,29,32,412
2025-04-13 09:20:00-07:00,188,28,26,412
2025-04-13 09:40:00-07:00,361,35,12,423
2025-04-13 10:00:00-07:00,324,37,19,431
2025-04-13 10:20:00-07:00,415,42,21,440
2025-04-13 10:40:00-07:00,508,40,26,439
