time_bucket,delay_total,late_5_min,early_5_min,count
2024-06-12 21:00:00-07:00,390,54,18,345
2024-06-12 21:20:00-07:00,619,58,11,352
2024-06-12 21:40:00-07:00,400,49,9,320
2024-06-12 22:00:00-07:00,327,34,8,281
2024-06-12 22:20:00-07:00,241,28,7,227
2024-06-12 22:40:00-07:00,345,28,4,193
2024-06-12 23:00:00-07:00,353,35,5,173
2024-06-12 23:20:00-07:00,289,28,5,162
2024-06-12 23:40:00-07:00,377,30,3,160
2024-06-13 00:00:00-07:00,278,25,8,156
2024-06-13 00:20:00-07:00,144,21,7,116
2024-06-13 00:40:00-07:00,265,18,6,80
2024-06-13 01:00:00-07:00,133,10,2,55
2024-06-13 01:20:00-07:00,123,10,1,53
2024-06-13 01:40:00-07:00,93,8,0,49
2024-06-13 02:00:00-07:00,72,7,0,46
2024-06-13 02:20:00-07:00,31,4,0,49
2024-06-13 02:40:00-07:00,60,6,0,51
2024-06-13 03:00:00-07:00,4,2,0,47
2024-06-13 03:20:00-07:00,31,3,1,48
2024-06-13 03:40:00-07:00,22,7,1,49
2024-06-13 04:00:00-07:00,40,7,2,49
2024-06-13 04:20:00-07:00,14,5,2,63
2024-06-13 04:40:00-07:00,60,9,1,92
2024-06-13 05:00:00-07:00,78,6,2,177
2024-06-13 05:20:00-07:00,123,16,4,233
2024-06-13 05:40:00-07:00,89,23,6,270
2024-06-13 06:00:00-07:00,137,18,8,305
2024-06-13 06:20:00-07:00,264,30,8,360
2024-06-13 06:40:00-07:00,252,28,10,406
2024-06-13 07:00:00-07:00,270,32,9,445
2024-06-13 07:20:00-07:00,305,38,19,508
2024-06-13 07:40:00-07:00,340,44,22,528
2024-06-13 08:00:00-07:00,258,49,20,546
2024-06-13 08:20:00-07:00,408,55,21,556
2024-06-13 08:40:00-07:00,611,57,20,564
2024-06-13 09:00:00-07:00,566,62,19,583
2024-06-13 09:20:00-07:00,362,60,23,574
2024-06-13 09:40:00-07:00,415,62,23,568
2024-06-13 10:00:00-07:00,439,50,26,570
2024-06-13 10:20:00-07:00,448,56,28,556
2024-06-13 10:40:00-07:00,443,53,28,550
2024-06-13 11:00:00-07:00,557,61,25,562
2024-06-13 11:20:00-07:00,617,63,16,573
2024-06-13 11:40:00-07:00,366,38,23,563
2024-06-13 12:00:00-07:00,538,54,17,556
2024-06-13 12:20:00-07:00,701,65,15,560
2024-06-13 12:40:00-07:00,789,82,18,560
2024-06-13 13:00:00-07:00,748,62,16,560
2024-06-13 13:20:00-07:00,633,65,16,563
2024-06-13 13:40:00-07:00,611,63,18,561
2024-06-13 14:00:00-07:00,698,70,13,569
2024-06-13 14:20:00-07:00,613,64,14,566
2024-06-13 14:40:00-07:00,681,70,18,576
2024-06-13 15:00:00-07:00,702,73,20,580
2024-06-13 15:20:00-07:00,713,72,16,579
2024-06-13 15:40:00-07:00,716,68,20,576
2024-06-13 16:00:00-07:00,640,70,20,588
2024-06-13 16:20:00-07:00,736,66,17,587
2024-06-13 16:40:00-07:00,738,82,23,590
2024-06-13 17:00:00-07:00,811,86,29,585
2024-06-13 17:20:00-07:00,866,89,27,585
2024-06-13 17:40:00-07:00,1008,101,18,559
2024-06-13 18:00:00-07:00,976,92,14,547
2024-06-13 18:20:00-07:00,949,82,29,551
2024-06-13 18:40:00-07:00,477,57,44,487
2024-06-13 19:00:00-07:00,275,36,37,466
2024-06-13 19:20:00-07:00,418,55,27,446
2024-06-13 19:40:00-07:00,366,35,29,420
2024-06-13 20:00:00-07:00,347,36,15,394
2024-06-13 20:20:00-07:00,253,26,15,380
2024-06-13 20:40:00-07:00,333,41,14,349
2024-06-13 21:00:00-07:00,138,15,9,146
