time_bucket,delay_total,late_5_min,early_5_min,count
2024-06-16 21:00:00-07:00,248,31,11,315
2024-06-16 21:20:00-07:00,290,31,16,310
2024-06-16 21:40:00-07:00,355,34,8,301
2024-06-16 22:00:00-07:00,306,33,14,275
2024-06-16 22:20:00-07:00,240,25,13,233
2024-06-16 22:40:00-07:00,180,30,6,186
2024-06-16 23:00:00-07:00,311,22,4,167
2024-06-16 23:20:00-07:00,199,16,4,160
2024-06-16 23:40:00-07:00,151,18,5,161
2024-06-17 00:00:00-07:00,118,15,5,141
2024-06-17 00:20:00-07:00,101,15,10,116
2024-06-17 00:40:00-07:00,85,12,6,86
2024-06-17 01:00:00-07:00,101,13,4,58
2024-06-17 01:20:00-07:00,97,11,2,53
2024-06-17 01:40:00-07:00,129,14,0,51
2024-06-17 02:00:00-07:00,59,7,3,54
2024-06-17 02:20:00-07:00,40,4,2,50
2024-06-17 02:40:00-07:00,64,7,0,52
2024-06-17 03:00:00-07:00,71,6,1,50
2024-06-17 03:20:00-07:00,73,9,1,56
2024-06-17 03:40:00-07:00,29,6,1,52
2024-06-17 04:00:00-07:00,6,2,1,52
2024-06-17 04:20:00-07:00,-6,5,4,65
2024-06-17 04:40:00-07:00,72,6,4,103
2024-06-17 05:00:00-07:00,70,8,5,173
2024-06-17 05:20:00-07:00,114,19,7,222
2024-06-17 05:40:00-07:00,102,14,9,255
2024-06-17 06:00:00-07:00,153,17,10,301
2024-06-17 06:20:00-07:00,139,18,8,356
2024-06-17 06:40:00-07:00,186,19,6,386
2024-06-17 07:00:00-07:00,278,34,10,451
2024-06-17 07:20:00-07:00,228,30,14,498
2024-06-17 07:40:00-07:00,393,35,18,515
2024-06-17 08:00:00-07:00,433,39,30,530
2024-06-17 08:20:00-07:00,516,44,30,549
2024-06-17 08:40:00-07:00,542,49,22,551
2024-06-17 09:00:00-07:00,529,64,21,568
2024-06-17 09:20:00-07:00,313,52,27,555
2024-06-17 09:40:00-07:00,374,62,26,555
2024-06-17 10:00:00-07:00,519,64,24,567
2024-06-17 10:20:00-07:00,464,53,20,547
2024-06-17 10:40:00-07:00,633,58,24,565
2024-06-17 11:00:00-07:00,462,53,25,563
2024-06-17 11:20:00-07:00,514,53,17,564
2024-06-17 11:40:00-07:00,503,50,29,563
2024-06-17 12:00:00-07:00,397,46,28,560
2024-06-17 12:20:00-07:00,401,56,19,559
2024-06-17 12:40:00-07:00,502,44,24,549
2024-06-17 13:00:00-07:00,569,56,23,570
2024-06-17 13:20:00-07:00,446,56,22,568
2024-06-17 13:40:00-07:00,574,57,20,580
2024-06-17 14:00:00-07:00,309,51,25,579
2024-06-17 14:20:00-07:00,414,44,25,576
2024-06-17 14:40:00-07:00,363,47,32,567
2024-06-17 15:00:00-07:00,364,55,29,566
2024-06-17 15:20:00-07:00,470,66,21,580
2024-06-17 15:40:00-07:00,564,66,22,580
2024-06-17 16:00:00-07:00,745,64,20,581
2024-06-17 16:20:00-07:00,800,76,29,595
2024-06-17 16:40:00-07:00,661,53,20,582
2024-06-17 17:00:00-07:00,612,57,21,586
2024-06-17 17:20:00-07:00,435,52,28,581
2024-06-17 17:40:00-07:00,407,56,37,572
2024-06-17 18:00:00-07:00,429,56,32,555
2024-06-17 18:20:00-07:00,229,47,39,520
2024-06-17 18:40:00-07:00,123,40,54,491
2024-06-17 19:00:00-07:00,67,35,45,466
2024-06-17 19:20:00-07:00,262,36,33,435
2024-06-17 19:40:00-07:00,25,30,28,405
2024-06-17 20:00:00-07:00,83,35,19,397
2024-06-17 20:20:00-07:00,176,26,18,376
2024-06-17 20:40:00-07:00,269,31,10,350
2024-06-17 21:00:00-07:00,80,14,4,137
