time_bucket,delay_total,late_5_min,early_5_min,count
2025-03-18 11:00:00-07:00,465,71,27,533
2025-03-18 11:20:00-07:00,777,91,20,593
2025-03-18 11:40:00-07:00,895,99,18,581
2025-03-18 12:00:00-07:00,928,94,23,579
2025-03-18 12:20:00-07:00,880,83,22,550
2025-03-18 12:40:00-07:00,1014,84,20,574
2025-03-18 13:00:00-07:00,880,94,25,554
2025-03-18 13:20:00-07:00,859,89,23,558
2025-03-18 13:40:00-07:00,847,80,18,556
2025-03-18 14:00:00-07:00,904,77,19,569
2025-03-18 14:20:00-07:00,1342,97,13,576
2025-03-18 14:40:00-07:00,1226,95,13,571
2025-03-18 15:00:00-07:00,1148,100,16,575
2025-03-18 15:20:00-07:00,975,98,22,570
2025-03-18 15:40:00-07:00,1153,111,22,593
2025-03-18 16:00:00-07:00,1448,129,22,612
2025-03-18 16:20:00-07:00,1907,166,21,625
2025-03-18 16:40:00-07:00,1913,167,17,622
2025-03-18 17:00:00-07:00,1872,169,20,621
2025-03-18 17:20:00-07:00,1917,162,20,611
2025-03-18 17:40:00-07:00,2202,174,18,600
2025-03-18 18:00:00-07:00,2064,172,17,597
2025-03-18 18:20:00-07:00,1873,146,21,579
2025-03-18 18:40:00-07:00,1281,111,16,543
2025-03-18 19:00:00-07:00,1413,105,17,504
2025-03-18 19:20:00-07:00,1081,73,18,469
2025-03-18 19:40:00-07:00,957,78,23,433
2025-03-18 20:00:00-07:00,1117,91,27,417
2025-03-18 20:20:00-07:00,1235,79,13,393
2025-03-18 20:40:00-07:00,1010,71,15,383
2025-03-18 21:00:00-07:00,720,61,13,357
2025-03-18 21:20:00-07:00,738,62,18,350
2025-03-18 21:40:00-07:00,608,52,13,315
2025-03-18 22:00:00-07:00,480,50,14,296
2025-03-18 22:20:00-07:00,564,58,7,237
2025-03-18 22:40:00-07:00,599,42,3,194
2025-03-18 23:00:00-07:00,489,36,5,173
2025-03-18 23:20:00-07:00,429,28,7,163
2025-03-18 23:40:00-07:00,329,33,10,174
2025-03-19 00:00:00-07:00,178,25,14,161
2025-03-19 00:20:00-07:00,320,26,9,132
2025-03-19 00:40:00-07:00,377,19,3,95
2025-03-19 01:00:00-07:00,94,12,1,59
2025-03-19 01:20:00-07:00,51,8,2,54
2025-03-19 01:40:00-07:00,72,6,0,54
2025-03-19 02:00:00-07:00,47,8,1,48
2025-03-19 02:20:00-07:00,59,9,3,51
2025-03-19 02:40:00-07:00,76,10,2,52
2025-03-19 03:00:00-07:00,24,5,1,49
2025-03-19 03:20:00-07:00,4,4,3,47
2025-03-19 03:40:00-07:00,22,6,5,48
2025-03-19 04:00:00-07:00,102,9,1,52
2025-03-19 04:20:00-07:00,63,8,4,63
2025-03-19 04:40:00-07:00,-55,10,12,105
2025-03-19 05:00:00-07:00,-100,10,14,175
2025-03-19 05:20:00-07:00,-91,17,25,240
2025-03-19 05:40:00-07:00,-55,12,20,285
2025-03-19 06:00:00-07:00,-43,14,22,326
2025-03-19 06:20:00-07:00,31,20,20,376
2025-03-19 06:40:00-07:00,234,43,21,426
2025-03-19 07:00:00-07:00,335,37,12,470
2025-03-19 07:20:00-07:00,443,46,23,518
2025-03-19 07:40:00-07:00,419,53,21,542
2025-03-19 08:00:00-07:00,610,63,20,557
2025-03-19 08:20:00-07:00,1020,81,14,572
2025-03-19 08:40:00-07:00,988,93,14,581
2025-03-19 09:00:00-07:00,932,96,21,584
2025-03-19 09:20:00-07:00,871,85,10,573
2025-03-19 09:40:00-07:00,697,83,21,575
2025-03-19 10:00:00-07:00,699,71,14,570
2025-03-19 10:20:00-07:00,593,67,17,554
2025-03-19 10:40:00-07:00,350,59,30,553
