time_bucket,delay_total,late_5_min,early_5_min,count
2024-05-17 21:00:00-07:00,687,69,5,342
2024-05-17 21:20:00-07:00,831,71,5,354
2024-05-17 21:40:00-07:00,784,58,6,319
2024-05-17 22:00:00-07:00,585,58,10,298
2024-05-17 22:20:00-07:00,422,41,9,249
2024-05-17 22:40:00-07:00,555,52,3,209
2024-05-17 23:00:00-07:00,537,42,3,182
2024-05-17 23:20:00-07:00,435,35,3,175
2024-05-17 23:40:00-07:00,354,37,1,166
2024-05-18 00:00:00-07:00,250,29,3,161
2024-05-18 00:20:00-07:00,259,30,4,134
2024-05-18 00:40:00-07:00,228,23,1,91
2024-05-18 01:00:00-07:00,125,14,1,63
2024-05-18 01:20:00-07:00,76,7,2,53
2024-05-18 01:40:00-07:00,104,9,1,52
2024-05-18 02:00:00-07:00,136,10,1,54
2024-05-18 02:20:00-07:00,96,9,1,52
2024-05-18 02:40:00-07:00,112,12,2,51
2024-05-18 03:00:00-07:00,107,10,1,51
2024-05-18 03:20:00-07:00,98,8,4,52
2024-05-18 03:40:00-07:00,56,6,2,49
2024-05-18 04:00:00-07:00,69,5,1,49
2024-05-18 04:20:00-07:00,11,3,2,29
2024-05-18 04:40:00-07:00,1,1,0,20
2024-05-18 05:00:00-07:00,6,2,0,80
2024-05-18 05:20:00-07:00,-9,5,4,125
2024-05-18 05:40:00-07:00,16,11,5,149
2024-05-18 06:00:00-07:00,47,10,7,196
2024-05-18 06:20:00-07:00,108,15,8,229
2024-05-18 06:40:00-07:00,92,17,12,248
2024-05-18 07:00:00-07:00,41,11,9,263
2024-05-18 07:20:00-07:00,124,22,11,288
2024-05-18 07:40:00-07:00,149,18,7,300
2024-05-18 08:00:00-07:00,216,19,8,328
2024-05-18 08:20:00-07:00,128,16,10,337
2024-05-18 08:40:00-07:00,104,11,10,341
2024-05-18 09:00:00-07:00,85,17,15,373
2024-05-18 09:20:00-07:00,247,23,10,379
2024-05-18 09:40:00-07:00,265,29,13,385
2024-05-18 10:00:00-07:00,480,39,5,387
2024-05-18 10:20:00-07:00,339,37,11,397
2024-05-18 10:40:00-07:00,371,32,7,396
2024-05-18 11:00:00-07:00,460,43,12,394
2024-05-18 11:20:00-07:00,625,51,5,406
2024-05-18 11:40:00-07:00,560,55,9,401
2024-05-18 12:00:00-07:00,680,55,4,397
2024-05-18 12:20:00-07:00,749,53,8,413
2024-05-18 12:40:00-07:00,747,60,7,410
2024-05-18 13:00:00-07:00,649,68,9,408
2024-05-18 13:20:00-07:00,702,55,10,406
2024-05-18 13:40:00-07:00,737,58,7,412
2024-05-18 14:00:00-07:00,710,61,10,410
2024-05-18 14:20:00-07:00,755,65,11,417
2024-05-18 14:40:00-07:00,733,71,8,405
2024-05-18 15:00:00-07:00,745,64,7,414
2024-05-18 15:20:00-07:00,670,62,9,407
2024-05-18 15:40:00-07:00,746,63,10,405
2024-05-18 16:00:00-07:00,873,75,13,411
2024-05-18 16:20:00-07:00,1032,81,5,411
2024-05-18 16:40:00-07:00,1201,92,8,415
2024-05-18 17:00:00-07:00,1481,113,9,416
2024-05-18 17:20:00-07:00,1525,111,9,424
2024-05-18 17:40:00-07:00,1503,102,14,414
2024-05-18 18:00:00-07:00,1652,102,8,401
2024-05-18 18:20:00-07:00,1614,97,10,395
2024-05-18 18:40:00-07:00,1219,85,18,374
2024-05-18 19:00:00-07:00,1193,74,15,363
2024-05-18 19:20:00-07:00,1176,72,10,350
2024-05-18 19:40:00-07:00,806,52,6,326
2024-05-18 20:00:00-07:00,637,53,10,317
2024-05-18 20:20:00-07:00,450,40,6,301
2024-05-18 20:40:00-07:00,493,46,3,300
2024-05-18 21:00:00-07:00,146,21,9,155
