time_bucket,delay_total,late_5_min,early_5_min,count
2024-04-25 21:00:00-07:00,486,52,10,353
2024-04-25 21:20:00-07:00,525,56,14,372
2024-04-25 21:40:00-07:00,795,66,10,341
2024-04-25 22:00:00-07:00,627,43,6,293
2024-04-25 22:20:00-07:00,402,33,8,230
2024-04-25 22:40:00-07:00,492,32,4,195
2024-04-25 23:00:00-07:00,539,39,5,182
2024-04-25 23:20:00-07:00,285,23,2,165
2024-04-25 23:40:00-07:00,166,18,4,154
2024-04-26 00:00:00-07:00,144,23,8,151
2024-04-26 00:20:00-07:00,156,21,8,125
2024-04-26 00:40:00-07:00,141,11,4,82
2024-04-26 01:00:00-07:00,83,5,2,58
2024-04-26 01:20:00-07:00,56,4,1,55
2024-04-26 01:40:00-07:00,63,8,0,50
2024-04-26 02:00:00-07:00,49,6,1,51
2024-04-26 02:20:00-07:00,16,4,0,52
2024-04-26 02:40:00-07:00,10,3,0,48
2024-04-26 03:00:00-07:00,23,3,0,50
2024-04-26 03:20:00-07:00,40,3,1,49
2024-04-26 03:40:00-07:00,39,5,0,52
2024-04-26 04:00:00-07:00,53,5,1,52
2024-04-26 04:20:00-07:00,102,12,1,71
2024-04-26 04:40:00-07:00,37,6,4,92
2024-04-26 05:00:00-07:00,103,12,3,179
2024-04-26 05:20:00-07:00,76,10,7,230
2024-04-26 05:40:00-07:00,100,12,7,266
2024-04-26 06:00:00-07:00,108,12,7,298
2024-04-26 06:20:00-07:00,219,23,10,353
2024-04-26 06:40:00-07:00,181,31,8,391
2024-04-26 07:00:00-07:00,295,33,10,457
2024-04-26 07:20:00-07:00,272,36,11,493
2024-04-26 07:40:00-07:00,356,45,10,531
2024-04-26 08:00:00-07:00,400,47,13,546
2024-04-26 08:20:00-07:00,556,61,15,562
2024-04-26 08:40:00-07:00,613,71,15,574
2024-04-26 09:00:00-07:00,559,61,18,569
2024-04-26 09:20:00-07:00,775,73,11,584
2024-04-26 09:40:00-07:00,873,75,14,563
2024-04-26 10:00:00-07:00,1167,79,24,563
2024-04-26 10:20:00-07:00,1274,80,19,554
2024-04-26 10:40:00-07:00,1418,82,22,554
2024-04-26 11:00:00-07:00,1639,81,19,553
2024-04-26 11:20:00-07:00,1605,86,20,556
2024-04-26 11:40:00-07:00,1561,81,25,562
2024-04-26 12:00:00-07:00,1547,83,16,562
2024-04-26 12:20:00-07:00,1482,85,11,570
2024-04-26 12:40:00-07:00,1414,82,14,566
2024-04-26 13:00:00-07:00,1093,84,17,563
2024-04-26 13:20:00-07:00,1142,92,20,582
2024-04-26 13:40:00-07:00,921,77,19,574
2024-04-26 14:00:00-07:00,867,78,19,569
2024-04-26 14:20:00-07:00,757,79,13,572
2024-04-26 14:40:00-07:00,875,72,12,572
2024-04-26 15:00:00-07:00,914,80,13,572
2024-04-26 15:20:00-07:00,1045,82,12,582
2024-04-26 15:40:00-07:00,1083,92,16,591
2024-04-26 16:00:00-07:00,1525,118,16,616
2024-04-26 16:20:00-07:00,1565,131,14,619
2024-04-26 16:40:00-07:00,1547,133,12,612
2024-04-26 17:00:00-07:00,1598,133,19,605
2024-04-26 17:20:00-07:00,1342,118,14,592
2024-04-26 17:40:00-07:00,1276,121,18,584
2024-04-26 18:00:00-07:00,1010,101,24,572
2024-04-26 18:20:00-07:00,951,94,23,553
2024-04-26 18:40:00-07:00,1015,97,26,527
2024-04-26 19:00:00-07:00,708,76,31,482
2024-04-26 19:20:00-07:00,598,70,20,450
2024-04-26 19:40:00-07:00,609,63,14,430
2024-04-26 20:00:00-07:00,501,54,22,396
2024-04-26 20:20:00-07:00,689,61,11,389
2024-04-26 20:40:00-07:00,777,69,10,374
2024-04-26 21:00:00-07:00,350,32,4,171
