time_bucket,delay_total,late_5_min,early_5_min,count
2024-08-07 21:00:00-07:00,341,40,15,334
2024-08-07 21:20:00-07:00,459,47,15,342
2024-08-07 21:40:00-07:00,510,53,14,323
2024-08-07 22:00:00-07:00,470,46,11,289
2024-08-07 22:20:00-07:00,458,43,9,240
2024-08-07 22:40:00-07:00,307,27,4,182
2024-08-07 23:00:00-07:00,290,24,5,170
2024-08-07 23:20:00-07:00,193,23,6,161
2024-08-07 23:40:00-07:00,246,28,3,166
2024-08-08 00:00:00-07:00,242,24,7,154
2024-08-08 00:20:00-07:00,191,24,12,126
2024-08-08 00:40:00-07:00,96,11,6,84
2024-08-08 01:00:00-07:00,120,9,0,56
2024-08-08 01:20:00-07:00,97,8,0,50
2024-08-08 01:40:00-07:00,88,9,1,50
2024-08-08 02:00:00-07:00,75,8,0,52
2024-08-08 02:20:00-07:00,58,9,3,50
2024-08-08 02:40:00-07:00,49,5,1,51
2024-08-08 03:00:00-07:00,31,3,1,48
2024-08-08 03:20:00-07:00,43,4,2,48
2024-08-08 03:40:00-07:00,42,5,2,50
2024-08-08 04:00:00-07:00,26,5,1,55
2024-08-08 04:20:00-07:00,-28,4,5,63
2024-08-08 04:40:00-07:00,-48,5,7,102
2024-08-08 05:00:00-07:00,-164,7,15,183
2024-08-08 05:20:00-07:00,-70,13,10,226
2024-08-08 05:40:00-07:00,-106,19,23,280
2024-08-08 06:00:00-07:00,57,23,18,324
2024-08-08 06:20:00-07:00,-74,29,23,374
2024-08-08 06:40:00-07:00,178,25,16,408
2024-08-08 07:00:00-07:00,134,45,30,459
2024-08-08 07:20:00-07:00,253,37,21,510
2024-08-08 07:40:00-07:00,300,40,27,536
2024-08-08 08:00:00-07:00,208,42,28,563
2024-08-08 08:20:00-07:00,86,39,35,544
2024-08-08 08:40:00-07:00,187,33,34,554
2024-08-08 09:00:00-07:00,334,43,38,568
2024-08-08 09:20:00-07:00,422,56,29,560
2024-08-08 09:40:00-07:00,538,66,30,564
2024-08-08 10:00:00-07:00,586,69,25,561
2024-08-08 10:20:00-07:00,488,51,18,551
2024-08-08 10:40:00-07:00,521,50,21,555
2024-08-08 11:00:00-07:00,336,47,15,557
2024-08-08 11:20:00-07:00,339,48,19,562
2024-08-08 11:40:00-07:00,406,58,22,571
2024-08-08 12:00:00-07:00,357,52,21,552
2024-08-08 12:20:00-07:00,429,59,24,571
2024-08-08 12:40:00-07:00,565,56,11,562
2024-08-08 13:00:00-07:00,602,67,22,574
2024-08-08 13:20:00-07:00,753,78,20,574
2024-08-08 13:40:00-07:00,643,68,18,568
2024-08-08 14:00:00-07:00,562,57,21,572
2024-08-08 14:20:00-07:00,578,58,15,564
2024-08-08 14:40:00-07:00,515,72,28,578
2024-08-08 15:00:00-07:00,675,59,32,567
2024-08-08 15:20:00-07:00,802,75,17,567
2024-08-08 15:40:00-07:00,995,91,26,574
2024-08-08 16:00:00-07:00,1152,102,28,580
2024-08-08 16:20:00-07:00,1600,101,19,569
2024-08-08 16:40:00-07:00,1583,106,28,583
2024-08-08 17:00:00-07:00,1515,98,24,568
2024-08-08 17:20:00-07:00,1483,104,23,560
2024-08-08 17:40:00-07:00,1561,96,24,567
2024-08-08 18:00:00-07:00,1318,93,27,561
2024-08-08 18:20:00-07:00,1014,80,31,545
2024-08-08 18:40:00-07:00,841,68,36,504
2024-08-08 19:00:00-07:00,338,47,37,474
2024-08-08 19:20:00-07:00,286,42,33,431
2024-08-08 19:40:00-07:00,368,52,27,415
2024-08-08 20:00:00-07:00,475,47,14,388
2024-08-08 20:20:00-07:00,282,42,15,374
2024-08-08 20:40:00-07:00,404,41,18,355
2024-08-08 21:00:00-07:00,79,20,7,156
