time_bucket,delay_total,late_5_min,early_5_min,count
2024-07-03 21:00:00-07:00,372,48,9,328
2024-07-03 21:20:00-07:00,493,56,12,342
2024-07-03 21:40:00-07:00,547,50,10,325
2024-07-03 22:00:00-07:00,500,50,17,293
2024-07-03 22:20:00-07:00,522,43,15,253
2024-07-03 22:40:00-07:00,354,34,6,198
2024-07-03 23:00:00-07:00,317,27,4,176
2024-07-03 23:20:00-07:00,164,22,9,167
2024-07-03 23:40:00-07:00,237,32,11,170
2024-07-04 00:00:00-07:00,178,27,7,152
2024-07-04 00:20:00-07:00,72,18,13,120
2024-07-04 00:40:00-07:00,189,18,2,84
2024-07-04 01:00:00-07:00,182,8,1,62
2024-07-04 01:20:00-07:00,61,5,0,52
2024-07-04 01:40:00-07:00,64,4,0,48
2024-07-04 02:00:00-07:00,138,7,0,47
2024-07-04 02:20:00-07:00,200,10,2,53
2024-07-04 02:40:00-07:00,106,12,2,53
2024-07-04 03:00:00-07:00,116,8,3,49
2024-07-04 03:20:00-07:00,116,9,2,52
2024-07-04 03:40:00-07:00,77,5,2,52
2024-07-04 04:00:00-07:00,101,7,2,52
2024-07-04 04:20:00-07:00,-7,5,7,62
2024-07-04 04:40:00-07:00,-89,5,11,93
2024-07-04 05:00:00-07:00,-39,12,14,150
2024-07-04 05:20:00-07:00,-83,14,23,198
2024-07-04 05:40:00-07:00,-143,17,24,217
2024-07-04 06:00:00-07:00,-40,7,14,242
2024-07-04 06:20:00-07:00,-67,14,20,266
2024-07-04 06:40:00-07:00,7,8,18,279
2024-07-04 07:00:00-07:00,104,17,13,304
2024-07-04 07:20:00-07:00,98,18,13,312
2024-07-04 07:40:00-07:00,169,17,11,322
2024-07-04 08:00:00-07:00,117,26,15,363
2024-07-04 08:20:00-07:00,-3,20,23,365
2024-07-04 08:40:00-07:00,56,23,22,379
2024-07-04 09:00:00-07:00,62,27,29,396
2024-07-04 09:20:00-07:00,3,24,26,409
2024-07-04 09:40:00-07:00,100,34,26,417
2024-07-04 10:00:00-07:00,164,31,17,417
2024-07-04 10:20:00-07:00,99,27,24,421
2024-07-04 10:40:00-07:00,33,24,33,422
2024-07-04 11:00:00-07:00,155,28,19,420
2024-07-04 11:20:00-07:00,248,38,20,421
2024-07-04 11:40:00-07:00,-5,28,29,431
2024-07-04 12:00:00-07:00,-31,26,28,434
2024-07-04 12:20:00-07:00,43,25,31,431
2024-07-04 12:40:00-07:00,12,24,25,431
2024-07-04 13:00:00-07:00,64,29,23,438
2024-07-04 13:20:00-07:00,108,36,24,444
2024-07-04 13:40:00-07:00,15,31,29,424
2024-07-04 14:00:00-07:00,17,27,32,446
2024-07-04 14:20:00-07:00,120,32,27,441
2024-07-04 14:40:00-07:00,169,38,21,427
2024-07-04 15:00:00-07:00,242,47,38,437
2024-07-04 15:20:00-07:00,217,45,35,438
2024-07-04 15:40:00-07:00,186,51,32,431
2024-07-04 16:00:00-07:00,372,45,27,442
2024-07-04 16:20:00-07:00,194,47,36,437
2024-07-04 16:40:00-07:00,163,46,37,436
2024-07-04 17:00:00-07:00,200,52,37,425
2024-07-04 17:20:00-07:00,254,46,43,428
2024-07-04 17:40:00-07:00,222,49,43,420
2024-07-04 18:00:00-07:00,172,46,41,418
2024-07-04 18:20:00-07:00,96,39,34,413
2024-07-04 18:40:00-07:00,120,39,34,396
2024-07-04 19:00:00-07:00,39,39,42,384
2024-07-04 19:20:00-07:00,166,29,19,373
2024-07-04 19:40:00-07:00,308,40,22,345
2024-07-04 20:00:00-07:00,465,58,21,362
2024-07-04 20:20:00-07:00,320,48,11,340
2024-07-04 20:40:00-07:00,768,60,8,337
2024-07-04 21:00:00-07:00,386,29,6,166
