time_bucket,delay_total,late_5_min,early_5_min,count
2024-06-20 21:00:00-07:00,283,35,14,338
2024-06-20 21:20:00-07:00,389,44,9,349
2024-06-20 21:40:00-07:00,433,44,17,328
2024-06-20 22:00:00-07:00,395,43,11,284
2024-06-20 22:20:00-07:00,254,30,16,240
2024-06-20 22:40:00-07:00,318,30,7,196
2024-06-20 23:00:00-07:00,379,26,6,170
2024-06-20 23:20:00-07:00,226,24,5,162
2024-06-20 23:40:00-07:00,251,28,4,156
2024-06-21 00:00:00-07:00,186,22,14,148
2024-06-21 00:20:00-07:00,148,19,12,123
2024-06-21 00:40:00-07:00,29,14,8,86
2024-06-21 01:00:00-07:00,46,6,3,58
2024-06-21 01:20:00-07:00,69,11,3,54
2024-06-21 01:40:00-07:00,58,10,3,50
2024-06-21 02:00:00-07:00,92,9,1,52
2024-06-21 02:20:00-07:00,57,6,1,53
2024-06-21 02:40:00-07:00,36,5,2,50
2024-06-21 03:00:00-07:00,1,5,3,48
2024-06-21 03:20:00-07:00,81,5,1,50
2024-06-21 03:40:00-07:00,73,7,3,53
2024-06-21 04:00:00-07:00,55,4,4,51
2024-06-21 04:20:00-07:00,52,11,4,63
2024-06-21 04:40:00-07:00,21,7,5,101
2024-06-21 05:00:00-07:00,45,7,5,176
2024-06-21 05:20:00-07:00,4,12,8,233
2024-06-21 05:40:00-07:00,0,10,13,262
2024-06-21 06:00:00-07:00,45,12,7,311
2024-06-21 06:20:00-07:00,169,18,9,358
2024-06-21 06:40:00-07:00,357,36,8,405
2024-06-21 07:00:00-07:00,271,30,10,463
2024-06-21 07:20:00-07:00,279,40,18,517
2024-06-21 07:40:00-07:00,124,24,23,530
2024-06-21 08:00:00-07:00,89,31,28,546
2024-06-21 08:20:00-07:00,45,37,33,546
2024-06-21 08:40:00-07:00,166,38,26,552
2024-06-21 09:00:00-07:00,234,38,21,555
2024-06-21 09:20:00-07:00,178,40,22,557
2024-06-21 09:40:00-07:00,274,47,25,567
2024-06-21 10:00:00-07:00,308,48,24,545
2024-06-21 10:20:00-07:00,494,64,23,563
2024-06-21 10:40:00-07:00,658,61,15,564
2024-06-21 11:00:00-07:00,731,70,10,561
2024-06-21 11:20:00-07:00,740,65,12,574
2024-06-21 11:40:00-07:00,602,57,13,572
2024-06-21 12:00:00-07:00,598,67,14,567
2024-06-21 12:20:00-07:00,645,54,15,567
2024-06-21 12:40:00-07:00,691,66,10,566
2024-06-21 13:00:00-07:00,775,78,18,572
2024-06-21 13:20:00-07:00,845,84,9,584
2024-06-21 13:40:00-07:00,765,73,11,580
2024-06-21 14:00:00-07:00,667,62,22,575
2024-06-21 14:20:00-07:00,807,67,13,582
2024-06-21 14:40:00-07:00,727,69,21,577
2024-06-21 15:00:00-07:00,786,70,10,589
2024-06-21 15:20:00-07:00,883,81,12,581
2024-06-21 15:40:00-07:00,797,72,10,592
2024-06-21 16:00:00-07:00,806,67,19,592
2024-06-21 16:20:00-07:00,778,80,13,588
2024-06-21 16:40:00-07:00,976,86,23,589
2024-06-21 17:00:00-07:00,902,79,21,594
2024-06-21 17:20:00-07:00,844,75,18,599
2024-06-21 17:40:00-07:00,795,89,22,578
2024-06-21 18:00:00-07:00,541,64,23,551
2024-06-21 18:20:00-07:00,327,51,31,530
2024-06-21 18:40:00-07:00,300,45,44,496
2024-06-21 19:00:00-07:00,159,30,28,464
2024-06-21 19:20:00-07:00,173,30,25,430
2024-06-21 19:40:00-07:00,360,39,21,410
2024-06-21 20:00:00-07:00,510,46,13,398
2024-06-21 20:20:00-07:00,411,37,15,378
2024-06-21 20:40:00-07:00,421,46,11,353
2024-06-21 21:00:00-07:00,98,17,5,137
