time_bucket,delay_total,late_5_min,early_5_min,count
2023-11-26 20:00:00-08:00,48,24,21,329
2023-11-26 20:20:00-08:00,187,28,18,343
2023-11-26 20:40:00-08:00,127,21,17,325
2023-11-26 21:00:00-08:00,116,21,14,310
2023-11-26 21:20:00-08:00,112,23,19,305
2023-11-26 21:40:00-08:00,222,27,11,284
2023-11-26 22:00:00-08:00,109,21,14,272
2023-11-26 22:20:00-08:00,257,17,8,226
2023-11-26 22:40:00-08:00,49,13,4,182
2023-11-26 23:00:00-08:00,90,12,4,154
2023-11-26 23:20:00-08:00,89,13,7,147
2023-11-26 23:40:00-08:00,64,11,8,156
2023-11-27 00:00:00-08:00,41,6,5,140
2023-11-27 00:20:00-08:00,45,9,7,112
2023-11-27 00:40:00-08:00,144,11,0,78
2023-11-27 01:00:00-08:00,123,9,2,55
2023-11-27 01:20:00-08:00,138,13,1,54
2023-11-27 01:40:00-08:00,94,9,0,53
2023-11-27 02:00:00-08:00,56,6,0,48
2023-11-27 02:20:00-08:00,46,5,2,45
2023-11-27 02:40:00-08:00,73,8,0,51
2023-11-27 03:00:00-08:00,81,6,0,48
2023-11-27 03:20:00-08:00,100,10,1,48
2023-11-27 03:40:00-08:00,60,6,2,51
2023-11-27 04:00:00-08:00,6,1,3,52
2023-11-27 04:20:00-08:00,26,5,3,61
2023-11-27 04:40:00-08:00,63,9,1,103
2023-11-27 05:00:00-08:00,139,16,6,174
2023-11-27 05:20:00-08:00,0,14,11,228
2023-11-27 05:40:00-08:00,61,19,9,259
2023-11-27 06:00:00-08:00,113,24,14,312
2023-11-27 06:20:00-08:00,165,22,8,344
2023-11-27 06:40:00-08:00,353,33,8,392
2023-11-27 07:00:00-08:00,234,30,9,437
2023-11-27 07:20:00-08:00,197,28,14,487
2023-11-27 07:40:00-08:00,265,29,22,524
2023-11-27 08:00:00-08:00,416,49,22,544
2023-11-27 08:20:00-08:00,583,68,16,572
2023-11-27 08:40:00-08:00,744,71,13,583
2023-11-27 09:00:00-08:00,848,74,12,581
2023-11-27 09:20:00-08:00,594,68,25,589
2023-11-27 09:40:00-08:00,454,56,30,579
2023-11-27 10:00:00-08:00,375,46,28,560
2023-11-27 10:20:00-08:00,396,42,32,554
2023-11-27 10:40:00-08:00,457,45,24,576
2023-11-27 11:00:00-08:00,246,35,22,553
2023-11-27 11:20:00-08:00,309,41,23,558
2023-11-27 11:40:00-08:00,538,58,26,555
2023-11-27 12:00:00-08:00,425,40,23,552
2023-11-27 12:20:00-08:00,512,56,23,553
2023-11-27 12:40:00-08:00,495,54,31,577
2023-11-27 13:00:00-08:00,325,50,36,563
2023-11-27 13:20:00-08:00,490,67,36,573
2023-11-27 13:40:00-08:00,356,49,34,579
2023-11-27 14:00:00-08:00,335,38,33,570
2023-11-27 14:20:00-08:00,507,60,31,570
2023-11-27 14:40:00-08:00,450,54,24,568
2023-11-27 15:00:00-08:00,588,66,22,573
2023-11-27 15:20:00-08:00,985,78,22,598
2023-11-27 15:40:00-08:00,1320,92,25,605
2023-11-27 16:00:00-08:00,1412,95,27,592
2023-11-27 16:20:00-08:00,1600,121,21,601
2023-11-27 16:40:00-08:00,1583,117,12,592
2023-11-27 17:00:00-08:00,1693,119,13,581
2023-11-27 17:20:00-08:00,1779,135,22,584
2023-11-27 17:40:00-08:00,1786,132,21,580
2023-11-27 18:00:00-08:00,1375,106,33,562
2023-11-27 18:20:00-08:00,1206,99,38,556
2023-11-27 18:40:00-08:00,1107,79,45,520
2023-11-27 19:00:00-08:00,538,60,49,490
2023-11-27 19:20:00-08:00,493,56,36,452
2023-11-27 19:40:00-08:00,289,44,30,408
2023-11-27 20:00:00-08:00,-43,11,17,185
