time_bucket,delay_total,late_5_min,early_5_min,count
2024-02-03 20:00:00-08:00,466,40,16,348
2024-02-03 20:20:00-08:00,546,46,7,350
2024-02-03 20:40:00-08:00,618,52,4,338
2024-02-03 21:00:00-08:00,559,50,8,322
2024-02-03 21:20:00-08:00,553,52,11,321
2024-02-03 21:40:00-08:00,705,53,9,311
2024-02-03 22:00:00-08:00,689,51,13,291
2024-02-03 22:20:00-08:00,536,45,11,238
2024-02-03 22:40:00-08:00,466,44,3,190
2024-02-03 23:00:00-08:00,422,38,1,165
2024-02-03 23:20:00-08:00,448,37,2,163
2024-02-03 23:40:00-08:00,513,41,0,159
2024-02-04 00:00:00-08:00,479,37,3,153
2024-02-04 00:20:00-08:00,385,32,2,124
2024-02-04 00:40:00-08:00,450,28,1,88
2024-02-04 01:00:00-08:00,404,27,2,67
2024-02-04 01:20:00-08:00,342,24,0,61
2024-02-04 01:40:00-08:00,265,18,0,53
2024-02-04 02:00:00-08:00,299,18,0,56
2024-02-04 02:20:00-08:00,262,15,0,51
2024-02-04 02:40:00-08:00,241,13,1,51
2024-02-04 03:00:00-08:00,274,13,0,48
2024-02-04 03:20:00-08:00,236,16,4,53
2024-02-04 03:40:00-08:00,141,7,2,49
2024-02-04 04:00:00-08:00,175,10,0,51
2024-02-04 04:20:00-08:00,108,8,5,57
2024-02-04 04:40:00-08:00,117,8,3,77
2024-02-04 05:00:00-08:00,176,11,4,147
2024-02-04 05:20:00-08:00,146,19,7,186
2024-02-04 05:40:00-08:00,103,16,8,213
2024-02-04 06:00:00-08:00,151,18,13,233
2024-02-04 06:20:00-08:00,281,24,10,257
2024-02-04 06:40:00-08:00,250,21,7,280
2024-02-04 07:00:00-08:00,121,20,10,319
2024-02-04 07:20:00-08:00,86,16,15,312
2024-02-04 07:40:00-08:00,169,25,14,336
2024-02-04 08:00:00-08:00,68,22,18,366
2024-02-04 08:20:00-08:00,102,20,21,376
2024-02-04 08:40:00-08:00,302,37,20,395
2024-02-04 09:00:00-08:00,220,33,24,403
2024-02-04 09:20:00-08:00,336,29,23,417
2024-02-04 09:40:00-08:00,413,42,32,422
2024-02-04 10:00:00-08:00,348,39,25,437
2024-02-04 10:20:00-08:00,7,26,32,428
2024-02-04 10:40:00-08:00,14,24,31,408
2024-02-04 11:00:00-08:00,262,24,32,432
2024-02-04 11:20:00-08:00,222,23,26,422
2024-02-04 11:40:00-08:00,33,23,36,424
2024-02-04 12:00:00-08:00,7,22,38,429
2024-02-04 12:20:00-08:00,59,30,32,444
2024-02-04 12:40:00-08:00,70,26,32,443
2024-02-04 13:00:00-08:00,119,27,31,446
2024-02-04 13:20:00-08:00,71,27,35,445
2024-02-04 13:40:00-08:00,-13,23,39,437
2024-02-04 14:00:00-08:00,-29,24,30,430
2024-02-04 14:20:00-08:00,86,30,27,456
2024-02-04 14:40:00-08:00,137,28,27,449
2024-02-04 15:00:00-08:00,-20,33,30,448
2024-02-04 15:20:00-08:00,134,31,27,450
2024-02-04 15:40:00-08:00,258,38,24,435
2024-02-04 16:00:00-08:00,483,49,26,443
2024-02-04 16:20:00-08:00,678,54,32,450
2024-02-04 16:40:00-08:00,791,57,33,420
2024-02-04 17:00:00-08:00,876,63,34,423
2024-02-04 17:20:00-08:00,1195,68,34,422
2024-02-04 17:40:00-08:00,1054,70,37,418
2024-02-04 18:00:00-08:00,1092,70,25,416
2024-02-04 18:20:00-08:00,1219,72,22,401
2024-02-04 18:40:00-08:00,1148,69,24,398
2024-02-04 19:00:00-08:00,814,52,29,371
2024-02-04 19:20:00-08:00,989,58,26,361
2024-02-04 19:40:00-08:00,808,48,22,344
2024-02-04 20:00:00-08:00,290,20,10,146
