time_bucket,delay_total,late_5_min,early_5_min,count
2025-04-01 11:00:00-07:00,475,61,27,539
2025-04-01 11:20:00-07:00,470,68,40,585
2025-04-01 11:40:00-07:00,735,87,35,593
2025-04-01 12:00:00-07:00,471,62,32,570
2025-04-01 12:20:00-07:00,634,60,27,559
2025-04-01 12:40:00-07:00,651,69,21,554
2025-04-01 13:00:00-07:00,511,75,30,560
2025-04-01 13:20:00-07:00,605,72,28,566
2025-04-01 13:40:00-07:00,387,64,29,559
2025-04-01 14:00:00-07:00,338,51,40,566
2025-04-01 14:20:00-07:00,460,54,32,560
2025-04-01 14:40:00-07:00,463,63,40,578
2025-04-01 15:00:00-07:00,149,45,39,570
2025-04-01 15:20:00-07:00,482,60,40,575
2025-04-01 15:40:00-07:00,686,81,35,588
2025-04-01 16:00:00-07:00,523,63,34,587
2025-04-01 16:20:00-07:00,674,80,29,596
2025-04-01 16:40:00-07:00,687,70,30,583
2025-04-01 17:00:00-07:00,506,71,36,596
2025-04-01 17:20:00-07:00,687,77,32,586
2025-04-01 17:40:00-07:00,629,80,39,593
2025-04-01 18:00:00-07:00,605,77,27,557
2025-04-01 18:20:00-07:00,459,70,34,562
2025-04-01 18:40:00-07:00,232,54,44,524
2025-04-01 19:00:00-07:00,94,44,42,493
2025-04-01 19:20:00-07:00,151,46,43,461
2025-04-01 19:40:00-07:00,205,39,38,439
2025-04-01 20:00:00-07:00,143,42,30,405
2025-04-01 20:20:00-07:00,299,43,20,399
2025-04-01 20:40:00-07:00,364,49,18,374
2025-04-01 21:00:00-07:00,371,42,13,360
2025-04-01 21:20:00-07:00,289,45,22,340
2025-04-01 21:40:00-07:00,213,36,20,320
2025-04-01 22:00:00-07:00,85,26,21,285
2025-04-01 22:20:00-07:00,174,29,16,241
2025-04-01 22:40:00-07:00,236,33,12,196
2025-04-01 23:00:00-07:00,325,24,9,176
2025-04-01 23:20:00-07:00,211,21,6,169
2025-04-01 23:40:00-07:00,275,23,11,168
2025-04-02 00:00:00-07:00,264,22,11,163
2025-04-02 00:20:00-07:00,143,15,14,126
2025-04-02 00:40:00-07:00,132,17,4,87
2025-04-02 01:00:00-07:00,123,12,0,56
2025-04-02 01:20:00-07:00,73,11,3,51
2025-04-02 01:40:00-07:00,131,10,1,52
2025-04-02 02:00:00-07:00,66,9,2,51
2025-04-02 02:20:00-07:00,2,5,4,49
2025-04-02 02:40:00-07:00,18,6,6,52
2025-04-02 03:00:00-07:00,-4,4,4,48
2025-04-02 03:20:00-07:00,35,3,1,45
2025-04-02 03:40:00-07:00,21,2,2,51
2025-04-02 04:00:00-07:00,-13,2,5,56
2025-04-02 04:20:00-07:00,-2,2,6,69
2025-04-02 04:40:00-07:00,-66,7,12,102
2025-04-02 05:00:00-07:00,-58,9,14,181
2025-04-02 05:20:00-07:00,-187,15,23,244
2025-04-02 05:40:00-07:00,-55,17,17,269
2025-04-02 06:00:00-07:00,-29,12,15,309
2025-04-02 06:20:00-07:00,108,30,18,368
2025-04-02 06:40:00-07:00,-8,33,25,408
2025-04-02 07:00:00-07:00,227,36,17,457
2025-04-02 07:20:00-07:00,155,30,23,500
2025-04-02 07:40:00-07:00,53,29,26,520
2025-04-02 08:00:00-07:00,137,37,29,540
2025-04-02 08:20:00-07:00,297,50,27,560
2025-04-02 08:40:00-07:00,218,48,35,563
2025-04-02 09:00:00-07:00,118,44,38,558
2025-04-02 09:20:00-07:00,120,55,34,543
2025-04-02 09:40:00-07:00,246,55,38,537
2025-04-02 10:00:00-07:00,509,57,24,550
2025-04-02 10:20:00-07:00,395,63,33,538
2025-04-02 10:40:00-07:00,478,72,33,537
