time_bucket,delay_total,late_5_min,early_5_min,count
2024-01-14 20:00:00-08:00,258,32,20,326
2024-01-14 20:20:00-08:00,601,43,14,343
2024-01-14 20:40:00-08:00,447,34,13,328
2024-01-14 21:00:00-08:00,540,34,18,309
2024-01-14 21:20:00-08:00,417,28,17,317
2024-01-14 21:40:00-08:00,270,28,8,291
2024-01-14 22:00:00-08:00,206,24,16,263
2024-01-14 22:20:00-08:00,260,27,7,227
2024-01-14 22:40:00-08:00,206,22,6,182
2024-01-14 23:00:00-08:00,175,16,4,159
2024-01-14 23:20:00-08:00,195,21,3,160
2024-01-14 23:40:00-08:00,148,16,4,154
2024-01-15 00:00:00-08:00,208,19,1,144
2024-01-15 00:20:00-08:00,232,20,7,118
2024-01-15 00:40:00-08:00,200,15,0,86
2024-01-15 01:00:00-08:00,144,9,0,62
2024-01-15 01:20:00-08:00,98,10,1,51
2024-01-15 01:40:00-08:00,123,12,1,48
2024-01-15 02:00:00-08:00,86,9,0,52
2024-01-15 02:20:00-08:00,101,7,0,52
2024-01-15 02:40:00-08:00,170,10,1,51
2024-01-15 03:00:00-08:00,174,10,0,53
2024-01-15 03:20:00-08:00,166,12,0,53
2024-01-15 03:40:00-08:00,156,8,1,52
2024-01-15 04:00:00-08:00,182,12,0,53
2024-01-15 04:20:00-08:00,171,10,1,58
2024-01-15 04:40:00-08:00,154,10,4,82
2024-01-15 05:00:00-08:00,88,11,4,145
2024-01-15 05:20:00-08:00,148,17,6,181
2024-01-15 05:40:00-08:00,77,16,10,207
2024-01-15 06:00:00-08:00,283,21,6,232
2024-01-15 06:20:00-08:00,236,20,4,264
2024-01-15 06:40:00-08:00,327,23,6,276
2024-01-15 07:00:00-08:00,279,27,5,309
2024-01-15 07:20:00-08:00,270,24,6,318
2024-01-15 07:40:00-08:00,278,22,5,337
2024-01-15 08:00:00-08:00,337,35,6,367
2024-01-15 08:20:00-08:00,189,25,10,379
2024-01-15 08:40:00-08:00,179,22,14,390
2024-01-15 09:00:00-08:00,215,28,15,402
2024-01-15 09:20:00-08:00,304,33,11,406
2024-01-15 09:40:00-08:00,323,38,17,421
2024-01-15 10:00:00-08:00,344,39,13,424
2024-01-15 10:20:00-08:00,279,25,12,427
2024-01-15 10:40:00-08:00,387,24,14,424
2024-01-15 11:00:00-08:00,380,36,15,433
2024-01-15 11:20:00-08:00,556,46,10,433
2024-01-15 11:40:00-08:00,521,45,15,443
2024-01-15 12:00:00-08:00,505,44,12,438
2024-01-15 12:20:00-08:00,450,40,17,455
2024-01-15 12:40:00-08:00,400,46,14,450
2024-01-15 13:00:00-08:00,361,41,15,457
2024-01-15 13:20:00-08:00,437,34,5,450
2024-01-15 13:40:00-08:00,306,30,11,443
2024-01-15 14:00:00-08:00,348,39,19,450
2024-01-15 14:20:00-08:00,300,38,13,457
2024-01-15 14:40:00-08:00,374,38,14,450
2024-01-15 15:00:00-08:00,265,34,17,447
2024-01-15 15:20:00-08:00,423,38,14,446
2024-01-15 15:40:00-08:00,379,38,16,451
2024-01-15 16:00:00-08:00,639,51,13,461
2024-01-15 16:20:00-08:00,659,55,9,448
2024-01-15 16:40:00-08:00,652,58,7,443
2024-01-15 17:00:00-08:00,650,65,18,451
2024-01-15 17:20:00-08:00,931,62,13,456
2024-01-15 17:40:00-08:00,887,72,13,433
2024-01-15 18:00:00-08:00,1066,73,13,445
2024-01-15 18:20:00-08:00,1073,73,13,416
2024-01-15 18:40:00-08:00,1331,81,14,411
2024-01-15 19:00:00-08:00,1214,71,30,400
2024-01-15 19:20:00-08:00,1103,51,19,368
2024-01-15 19:40:00-08:00,637,40,21,347
2024-01-15 20:00:00-08:00,155,13,14,165
