time_bucket,delay_total,late_5_min,early_5_min,count
2025-03-28 11:00:00-07:00,519,48,19,532
2025-03-28 11:20:00-07:00,572,59,17,563
2025-03-28 11:40:00-07:00,345,62,31,562
2025-03-28 12:00:00-07:00,538,77,21,569
2025-03-28 12:20:00-07:00,756,80,14,553
2025-03-28 12:40:00-07:00,999,89,15,567
2025-03-28 13:00:00-07:00,1036,100,18,562
2025-03-28 13:20:00-07:00,993,85,20,570
2025-03-28 13:40:00-07:00,811,81,24,568
2025-03-28 14:00:00-07:00,1058,105,22,574
2025-03-28 14:20:00-07:00,1058,102,27,576
2025-03-28 14:40:00-07:00,1288,112,25,581
2025-03-28 15:00:00-07:00,1197,101,23,584
2025-03-28 15:20:00-07:00,1128,104,26,584
2025-03-28 15:40:00-07:00,1226,117,30,600
2025-03-28 16:00:00-07:00,1084,96,24,597
2025-03-28 16:20:00-07:00,1098,117,16,602
2025-03-28 16:40:00-07:00,988,101,25,598
2025-03-28 17:00:00-07:00,903,91,28,592
2025-03-28 17:20:00-07:00,909,92,30,601
2025-03-28 17:40:00-07:00,838,87,28,592
2025-03-28 18:00:00-07:00,673,75,31,566
2025-03-28 18:20:00-07:00,497,70,43,548
2025-03-28 18:40:00-07:00,287,56,45,520
2025-03-28 19:00:00-07:00,76,41,39,488
2025-03-28 19:20:00-07:00,514,59,20,441
2025-03-28 19:40:00-07:00,554,58,16,431
2025-03-28 20:00:00-07:00,786,60,14,412
2025-03-28 20:20:00-07:00,647,65,17,413
2025-03-28 20:40:00-07:00,526,56,19,376
2025-03-28 21:00:00-07:00,591,54,14,367
2025-03-28 21:20:00-07:00,464,46,21,353
2025-03-28 21:40:00-07:00,480,41,12,311
2025-03-28 22:00:00-07:00,410,37,14,293
2025-03-28 22:20:00-07:00,372,38,15,245
2025-03-28 22:40:00-07:00,454,39,7,198
2025-03-28 23:00:00-07:00,477,34,4,174
2025-03-28 23:20:00-07:00,296,34,6,167
2025-03-28 23:40:00-07:00,359,39,5,174
2025-03-29 00:00:00-07:00,234,29,11,159
2025-03-29 00:20:00-07:00,280,34,4,128
2025-03-29 00:40:00-07:00,226,23,3,92
2025-03-29 01:00:00-07:00,232,17,0,61
2025-03-29 01:20:00-07:00,154,15,1,53
2025-03-29 01:40:00-07:00,150,14,1,49
2025-03-29 02:00:00-07:00,141,13,0,51
2025-03-29 02:20:00-07:00,80,10,3,50
2025-03-29 02:40:00-07:00,153,15,1,48
2025-03-29 03:00:00-07:00,110,12,1,49
2025-03-29 03:20:00-07:00,148,12,4,50
2025-03-29 03:40:00-07:00,187,12,0,46
2025-03-29 04:00:00-07:00,148,11,1,49
2025-03-29 04:20:00-07:00,90,9,4,58
2025-03-29 04:40:00-07:00,15,11,8,87
2025-03-29 05:00:00-07:00,-17,10,15,146
2025-03-29 05:20:00-07:00,-84,12,20,185
2025-03-29 05:40:00-07:00,-147,16,22,223
2025-03-29 06:00:00-07:00,-96,8,20,242
2025-03-29 06:20:00-07:00,-88,4,16,261
2025-03-29 06:40:00-07:00,-18,10,16,282
2025-03-29 07:00:00-07:00,-73,14,17,310
2025-03-29 07:20:00-07:00,-319,16,17,322
2025-03-29 07:40:00-07:00,81,21,15,344
2025-03-29 08:00:00-07:00,158,25,16,376
2025-03-29 08:20:00-07:00,127,31,23,390
2025-03-29 08:40:00-07:00,181,33,21,395
2025-03-29 09:00:00-07:00,153,33,22,423
2025-03-29 09:20:00-07:00,143,29,21,421
2025-03-29 09:40:00-07:00,288,38,20,429
2025-03-29 10:00:00-07:00,424,39,12,449
2025-03-29 10:20:00-07:00,359,40,13,441
2025-03-29 10:40:00-07:00,312,45,24,448
