time_bucket,delay_total,late_5_min,early_5_min,count
2024-01-03 20:00:00-08:00,188,36,34,386
2024-01-03 20:20:00-08:00,638,55,24,425
2024-01-03 20:40:00-08:00,548,53,22,397
2024-01-03 21:00:00-08:00,382,42,20,370
2024-01-03 21:20:00-08:00,335,37,18,332
2024-01-03 21:40:00-08:00,324,38,22,308
2024-01-03 22:00:00-08:00,238,35,15,275
2024-01-03 22:20:00-08:00,112,20,15,233
2024-01-03 22:40:00-08:00,248,23,4,182
2024-01-03 23:00:00-08:00,241,21,3,170
2024-01-03 23:20:00-08:00,145,25,8,161
2024-01-03 23:40:00-08:00,147,25,8,156
2024-01-04 00:00:00-08:00,169,22,9,154
2024-01-04 00:20:00-08:00,120,14,8,118
2024-01-04 00:40:00-08:00,128,17,4,79
2024-01-04 01:00:00-08:00,106,10,0,55
2024-01-04 01:20:00-08:00,104,10,0,50
2024-01-04 01:40:00-08:00,109,8,0,47
2024-01-04 02:00:00-08:00,136,7,0,48
2024-01-04 02:20:00-08:00,112,10,1,53
2024-01-04 02:40:00-08:00,90,8,0,48
2024-01-04 03:00:00-08:00,72,5,0,48
2024-01-04 03:20:00-08:00,86,5,0,50
2024-01-04 03:40:00-08:00,52,4,0,47
2024-01-04 04:00:00-08:00,76,8,0,54
2024-01-04 04:20:00-08:00,57,7,3,65
2024-01-04 04:40:00-08:00,47,7,4,92
2024-01-04 05:00:00-08:00,125,16,1,175
2024-01-04 05:20:00-08:00,102,19,9,236
2024-01-04 05:40:00-08:00,37,15,13,252
2024-01-04 06:00:00-08:00,191,26,6,306
2024-01-04 06:20:00-08:00,292,26,2,339
2024-01-04 06:40:00-08:00,383,26,4,384
2024-01-04 07:00:00-08:00,395,35,10,453
2024-01-04 07:20:00-08:00,250,34,17,504
2024-01-04 07:40:00-08:00,301,45,28,520
2024-01-04 08:00:00-08:00,318,48,32,546
2024-01-04 08:20:00-08:00,295,46,40,547
2024-01-04 08:40:00-08:00,295,50,36,564
2024-01-04 09:00:00-08:00,210,50,40,562
2024-01-04 09:20:00-08:00,149,54,46,566
2024-01-04 09:40:00-08:00,231,57,38,568
2024-01-04 10:00:00-08:00,484,56,27,567
2024-01-04 10:20:00-08:00,316,56,29,556
2024-01-04 10:40:00-08:00,498,51,29,556
2024-01-04 11:00:00-08:00,558,63,22,559
2024-01-04 11:20:00-08:00,563,55,17,559
2024-01-04 11:40:00-08:00,652,61,15,562
2024-01-04 12:00:00-08:00,578,63,20,562
2024-01-04 12:20:00-08:00,686,67,23,573
2024-01-04 12:40:00-08:00,736,81,15,565
2024-01-04 13:00:00-08:00,682,69,25,564
2024-01-04 13:20:00-08:00,760,69,21,561
2024-01-04 13:40:00-08:00,628,61,24,568
2024-01-04 14:00:00-08:00,593,68,28,569
2024-01-04 14:20:00-08:00,676,73,23,557
2024-01-04 14:40:00-08:00,663,71,25,563
2024-01-04 15:00:00-08:00,635,67,19,550
2024-01-04 15:20:00-08:00,909,77,21,571
2024-01-04 15:40:00-08:00,1093,82,21,573
2024-01-04 16:00:00-08:00,1010,88,18,583
2024-01-04 16:20:00-08:00,985,87,24,593
2024-01-04 16:40:00-08:00,800,87,25,591
2024-01-04 17:00:00-08:00,785,80,26,575
2024-01-04 17:20:00-08:00,1114,114,18,580
2024-01-04 17:40:00-08:00,1208,113,31,579
2024-01-04 18:00:00-08:00,1178,110,27,570
2024-01-04 18:20:00-08:00,1156,90,27,541
2024-01-04 18:40:00-08:00,1010,77,36,503
2024-01-04 19:00:00-08:00,569,62,43,468
2024-01-04 19:20:00-08:00,614,61,30,428
2024-01-04 19:40:00-08:00,470,55,32,410
2024-01-04 20:00:00-08:00,-1,13,16,171
