time_bucket,delay_total,late_5_min,early_5_min,count
2024-04-27 21:00:00-07:00,587,48,11,321
2024-04-27 21:20:00-07:00,571,56,10,324
2024-04-27 21:40:00-07:00,619,53,6,302
2024-04-27 22:00:00-07:00,585,56,3,281
2024-04-27 22:20:00-07:00,610,54,8,240
2024-04-27 22:40:00-07:00,617,53,2,194
2024-04-27 23:00:00-07:00,474,32,1,169
2024-04-27 23:20:00-07:00,401,36,3,167
2024-04-27 23:40:00-07:00,419,34,1,159
2024-04-28 00:00:00-07:00,221,22,4,151
2024-04-28 00:20:00-07:00,164,21,3,119
2024-04-28 00:40:00-07:00,299,27,0,87
2024-04-28 01:00:00-07:00,112,13,1,60
2024-04-28 01:20:00-07:00,121,13,1,57
2024-04-28 01:40:00-07:00,102,10,0,51
2024-04-28 02:00:00-07:00,139,10,0,49
2024-04-28 02:20:00-07:00,91,12,0,49
2024-04-28 02:40:00-07:00,99,8,1,48
2024-04-28 03:00:00-07:00,13,8,1,48
2024-04-28 03:20:00-07:00,-1,6,2,51
2024-04-28 03:40:00-07:00,71,6,0,49
2024-04-28 04:00:00-07:00,39,4,1,50
2024-04-28 04:20:00-07:00,45,5,0,54
2024-04-28 04:40:00-07:00,10,4,1,80
2024-04-28 05:00:00-07:00,37,11,4,147
2024-04-28 05:20:00-07:00,2,15,12,180
2024-04-28 05:40:00-07:00,-35,14,16,210
2024-04-28 06:00:00-07:00,60,10,13,237
2024-04-28 06:20:00-07:00,-8,10,13,256
2024-04-28 06:40:00-07:00,111,17,10,280
2024-04-28 07:00:00-07:00,38,19,13,307
2024-04-28 07:20:00-07:00,-5,13,14,315
2024-04-28 07:40:00-07:00,76,23,14,339
2024-04-28 08:00:00-07:00,81,20,19,367
2024-04-28 08:20:00-07:00,107,23,15,380
2024-04-28 08:40:00-07:00,171,20,20,394
2024-04-28 09:00:00-07:00,192,21,14,408
2024-04-28 09:20:00-07:00,172,25,16,428
2024-04-28 09:40:00-07:00,201,25,19,430
2024-04-28 10:00:00-07:00,223,31,19,433
2024-04-28 10:20:00-07:00,165,29,21,446
2024-04-28 10:40:00-07:00,278,39,15,436
2024-04-28 11:00:00-07:00,379,38,19,454
2024-04-28 11:20:00-07:00,560,44,11,451
2024-04-28 11:40:00-07:00,500,36,10,447
2024-04-28 12:00:00-07:00,418,38,11,456
2024-04-28 12:20:00-07:00,433,42,8,458
2024-04-28 12:40:00-07:00,524,50,10,455
2024-04-28 13:00:00-07:00,558,53,12,455
2024-04-28 13:20:00-07:00,548,48,13,466
2024-04-28 13:40:00-07:00,384,34,8,442
2024-04-28 14:00:00-07:00,472,43,15,478
2024-04-28 14:20:00-07:00,497,53,14,472
2024-04-28 14:40:00-07:00,339,40,15,459
2024-04-28 15:00:00-07:00,367,41,19,462
2024-04-28 15:20:00-07:00,353,45,19,469
2024-04-28 15:40:00-07:00,497,35,11,457
2024-04-28 16:00:00-07:00,469,50,17,461
2024-04-28 16:20:00-07:00,423,43,19,468
2024-04-28 16:40:00-07:00,415,43,17,453
2024-04-28 17:00:00-07:00,513,46,17,463
2024-04-28 17:20:00-07:00,372,35,12,463
2024-04-28 17:40:00-07:00,311,43,27,458
2024-04-28 18:00:00-07:00,316,41,29,448
2024-04-28 18:20:00-07:00,317,40,17,444
2024-04-28 18:40:00-07:00,259,40,20,422
2024-04-28 19:00:00-07:00,141,33,26,396
2024-04-28 19:20:00-07:00,153,26,17,392
2024-04-28 19:40:00-07:00,310,28,12,370
2024-04-28 20:00:00-07:00,293,35,14,360
2024-04-28 20:20:00-07:00,301,28,8,356
2024-04-28 20:40:00-07:00,276,31,9,333
2024-04-28 21:00:00-07:00,117,13,5,151
