time_bucket,delay_total,late_5_min,early_5_min,count
2024-01-16 20:00:00-08:00,356,50,29,382
2024-01-16 20:20:00-08:00,667,66,11,409
2024-01-16 20:40:00-08:00,542,64,24,389
2024-01-16 21:00:00-08:00,424,49,22,352
2024-01-16 21:20:00-08:00,282,36,13,314
2024-01-16 21:40:00-08:00,358,41,8,298
2024-01-16 22:00:00-08:00,398,34,8,276
2024-01-16 22:20:00-08:00,294,33,9,229
2024-01-16 22:40:00-08:00,252,35,8,184
2024-01-16 23:00:00-08:00,273,33,5,159
2024-01-16 23:20:00-08:00,147,21,6,158
2024-01-16 23:40:00-08:00,140,21,10,160
2024-01-17 00:00:00-08:00,113,15,8,149
2024-01-17 00:20:00-08:00,75,22,8,123
2024-01-17 00:40:00-08:00,68,16,7,80
2024-01-17 01:00:00-08:00,154,12,1,57
2024-01-17 01:20:00-08:00,143,14,0,54
2024-01-17 01:40:00-08:00,118,8,0,52
2024-01-17 02:00:00-08:00,85,7,0,51
2024-01-17 02:20:00-08:00,79,9,0,52
2024-01-17 02:40:00-08:00,71,8,0,52
2024-01-17 03:00:00-08:00,67,6,1,48
2024-01-17 03:20:00-08:00,64,5,1,49
2024-01-17 03:40:00-08:00,66,4,1,47
2024-01-17 04:00:00-08:00,48,6,1,51
2024-01-17 04:20:00-08:00,82,7,1,67
2024-01-17 04:40:00-08:00,72,7,2,105
2024-01-17 05:00:00-08:00,80,11,3,178
2024-01-17 05:20:00-08:00,130,17,5,231
2024-01-17 05:40:00-08:00,124,21,6,265
2024-01-17 06:00:00-08:00,232,21,4,308
2024-01-17 06:20:00-08:00,351,30,3,351
2024-01-17 06:40:00-08:00,339,26,7,392
2024-01-17 07:00:00-08:00,468,41,7,450
2024-01-17 07:20:00-08:00,486,44,11,490
2024-01-17 07:40:00-08:00,509,60,18,518
2024-01-17 08:00:00-08:00,605,66,13,548
2024-01-17 08:20:00-08:00,808,77,13,564
2024-01-17 08:40:00-08:00,1029,110,12,578
2024-01-17 09:00:00-08:00,984,101,14,570
2024-01-17 09:20:00-08:00,766,100,20,572
2024-01-17 09:40:00-08:00,919,99,20,570
2024-01-17 10:00:00-08:00,635,72,21,566
2024-01-17 10:20:00-08:00,582,63,22,550
2024-01-17 10:40:00-08:00,629,70,24,551
2024-01-17 11:00:00-08:00,658,54,37,548
2024-01-17 11:20:00-08:00,479,49,29,557
2024-01-17 11:40:00-08:00,446,57,29,554
2024-01-17 12:00:00-08:00,538,65,26,566
2024-01-17 12:20:00-08:00,611,58,20,568
2024-01-17 12:40:00-08:00,838,79,14,570
2024-01-17 13:00:00-08:00,670,59,23,563
2024-01-17 13:20:00-08:00,641,69,23,573
2024-01-17 13:40:00-08:00,455,67,29,579
2024-01-17 14:00:00-08:00,553,75,35,577
2024-01-17 14:20:00-08:00,745,85,23,581
2024-01-17 14:40:00-08:00,754,74,20,582
2024-01-17 15:00:00-08:00,1102,94,15,586
2024-01-17 15:20:00-08:00,1212,105,11,590
2024-01-17 15:40:00-08:00,1185,110,11,594
2024-01-17 16:00:00-08:00,1254,116,14,598
2024-01-17 16:20:00-08:00,1400,121,14,605
2024-01-17 16:40:00-08:00,1160,116,15,595
2024-01-17 17:00:00-08:00,1036,107,19,581
2024-01-17 17:20:00-08:00,1317,129,10,575
2024-01-17 17:40:00-08:00,1681,134,9,588
2024-01-17 18:00:00-08:00,1496,126,15,564
2024-01-17 18:20:00-08:00,1415,116,15,557
2024-01-17 18:40:00-08:00,1391,116,22,534
2024-01-17 19:00:00-08:00,973,83,32,506
2024-01-17 19:20:00-08:00,784,65,20,448
2024-01-17 19:40:00-08:00,653,63,20,427
2024-01-17 20:00:00-08:00,34,18,16,189
