time_bucket,delay_total,late_5_min,early_5_min,count
2024-07-21 21:00:00-07:00,590,38,18,338
2024-07-21 21:20:00-07:00,426,35,19,333
2024-07-21 21:40:00-07:00,272,32,14,311
2024-07-21 22:00:00-07:00,345,37,17,294
2024-07-21 22:20:00-07:00,366,34,18,243
2024-07-21 22:40:00-07:00,440,26,5,187
2024-07-21 23:00:00-07:00,445,24,4,170
2024-07-21 23:20:00-07:00,375,23,9,170
2024-07-21 23:40:00-07:00,314,18,6,159
2024-07-22 00:00:00-07:00,33,15,11,145
2024-07-22 00:20:00-07:00,30,12,9,114
2024-07-22 00:40:00-07:00,192,13,3,88
2024-07-22 01:00:00-07:00,145,7,2,61
2024-07-22 01:20:00-07:00,49,3,0,51
2024-07-22 01:40:00-07:00,34,5,1,52
2024-07-22 02:00:00-07:00,51,7,2,50
2024-07-22 02:20:00-07:00,51,7,2,48
2024-07-22 02:40:00-07:00,92,7,1,50
2024-07-22 03:00:00-07:00,52,7,2,50
2024-07-22 03:20:00-07:00,75,8,3,51
2024-07-22 03:40:00-07:00,65,7,1,45
2024-07-22 04:00:00-07:00,125,9,1,53
2024-07-22 04:20:00-07:00,-8,12,4,61
2024-07-22 04:40:00-07:00,-20,14,14,108
2024-07-22 05:00:00-07:00,-57,11,18,180
2024-07-22 05:20:00-07:00,-28,18,17,227
2024-07-22 05:40:00-07:00,-89,15,19,268
2024-07-22 06:00:00-07:00,-60,13,20,299
2024-07-22 06:20:00-07:00,35,25,18,355
2024-07-22 06:40:00-07:00,120,32,16,401
2024-07-22 07:00:00-07:00,138,34,24,451
2024-07-22 07:20:00-07:00,467,49,19,506
2024-07-22 07:40:00-07:00,105,45,33,526
2024-07-22 08:00:00-07:00,285,53,34,544
2024-07-22 08:20:00-07:00,250,54,29,527
2024-07-22 08:40:00-07:00,328,42,26,539
2024-07-22 09:00:00-07:00,291,46,28,557
2024-07-22 09:20:00-07:00,262,40,27,545
2024-07-22 09:40:00-07:00,413,55,20,548
2024-07-22 10:00:00-07:00,340,56,23,546
2024-07-22 10:20:00-07:00,374,40,26,541
2024-07-22 10:40:00-07:00,497,47,23,551
2024-07-22 11:00:00-07:00,330,42,34,542
2024-07-22 11:20:00-07:00,294,49,30,540
2024-07-22 11:40:00-07:00,217,42,27,545
2024-07-22 12:00:00-07:00,454,54,25,551
2024-07-22 12:20:00-07:00,523,45,25,544
2024-07-22 12:40:00-07:00,430,53,25,556
2024-07-22 13:00:00-07:00,443,46,25,548
2024-07-22 13:20:00-07:00,193,45,34,552
2024-07-22 13:40:00-07:00,123,52,28,554
2024-07-22 14:00:00-07:00,263,50,30,560
2024-07-22 14:20:00-07:00,310,44,25,554
2024-07-22 14:40:00-07:00,131,34,30,559
2024-07-22 15:00:00-07:00,153,37,27,553
2024-07-22 15:20:00-07:00,370,37,25,564
2024-07-22 15:40:00-07:00,206,42,29,565
2024-07-22 16:00:00-07:00,350,45,27,580
2024-07-22 16:20:00-07:00,352,46,22,565
2024-07-22 16:40:00-07:00,563,52,37,578
2024-07-22 17:00:00-07:00,488,49,29,570
2024-07-22 17:20:00-07:00,410,55,35,566
2024-07-22 17:40:00-07:00,566,60,35,569
2024-07-22 18:00:00-07:00,460,51,37,558
2024-07-22 18:20:00-07:00,158,39,39,529
2024-07-22 18:40:00-07:00,94,36,48,492
2024-07-22 19:00:00-07:00,-15,30,43,454
2024-07-22 19:20:00-07:00,182,41,35,440
2024-07-22 19:40:00-07:00,484,40,23,405
2024-07-22 20:00:00-07:00,434,44,22,395
2024-07-22 20:20:00-07:00,521,48,13,375
2024-07-22 20:40:00-07:00,461,41,19,360
2024-07-22 21:00:00-07:00,171,14,8,164
