time_bucket,delay_total,late_5_min,early_5_min,count
2024-05-06 21:00:00-07:00,466,47,13,340
2024-05-06 21:20:00-07:00,479,56,11,356
2024-05-06 21:40:00-07:00,450,40,9,323
2024-05-06 22:00:00-07:00,347,33,15,289
2024-05-06 22:20:00-07:00,224,27,9,242
2024-05-06 22:40:00-07:00,199,24,6,189
2024-05-06 23:00:00-07:00,155,20,5,168
2024-05-06 23:20:00-07:00,112,13,3,166
2024-05-06 23:40:00-07:00,181,21,3,153
2024-05-07 00:00:00-07:00,79,16,7,154
2024-05-07 00:20:00-07:00,15,10,9,123
2024-05-07 00:40:00-07:00,95,10,2,84
2024-05-07 01:00:00-07:00,118,7,1,55
2024-05-07 01:20:00-07:00,84,10,1,52
2024-05-07 01:40:00-07:00,62,5,1,51
2024-05-07 02:00:00-07:00,47,5,0,49
2024-05-07 02:20:00-07:00,29,5,2,50
2024-05-07 02:40:00-07:00,59,4,1,50
2024-05-07 03:00:00-07:00,78,3,2,46
2024-05-07 03:20:00-07:00,74,4,3,48
2024-05-07 03:40:00-07:00,45,6,2,53
2024-05-07 04:00:00-07:00,22,2,1,52
2024-05-07 04:20:00-07:00,0,5,1,68
2024-05-07 04:40:00-07:00,-6,5,4,94
2024-05-07 05:00:00-07:00,44,9,2,182
2024-05-07 05:20:00-07:00,-19,8,8,227
2024-05-07 05:40:00-07:00,-27,11,14,272
2024-05-07 06:00:00-07:00,77,16,5,306
2024-05-07 06:20:00-07:00,137,23,6,346
2024-05-07 06:40:00-07:00,208,26,6,395
2024-05-07 07:00:00-07:00,268,26,6,458
2024-05-07 07:20:00-07:00,271,31,11,501
2024-05-07 07:40:00-07:00,377,42,9,537
2024-05-07 08:00:00-07:00,717,60,11,549
2024-05-07 08:20:00-07:00,970,89,10,567
2024-05-07 08:40:00-07:00,1225,109,5,581
2024-05-07 09:00:00-07:00,1175,100,12,590
2024-05-07 09:20:00-07:00,1090,76,11,595
2024-05-07 09:40:00-07:00,964,76,7,573
2024-05-07 10:00:00-07:00,929,65,7,568
2024-05-07 10:20:00-07:00,831,73,22,565
2024-05-07 10:40:00-07:00,759,61,12,563
2024-05-07 11:00:00-07:00,665,60,14,548
2024-05-07 11:20:00-07:00,634,57,18,565
2024-05-07 11:40:00-07:00,734,53,13,565
2024-05-07 12:00:00-07:00,397,47,21,564
2024-05-07 12:20:00-07:00,569,51,22,557
2024-05-07 12:40:00-07:00,616,68,13,558
2024-05-07 13:00:00-07:00,722,77,15,574
2024-05-07 13:20:00-07:00,777,69,11,568
2024-05-07 13:40:00-07:00,673,61,15,571
2024-05-07 14:00:00-07:00,600,60,20,577
2024-05-07 14:20:00-07:00,543,56,13,570
2024-05-07 14:40:00-07:00,391,44,23,563
2024-05-07 15:00:00-07:00,540,56,21,569
2024-05-07 15:20:00-07:00,736,75,9,584
2024-05-07 15:40:00-07:00,786,75,9,590
2024-05-07 16:00:00-07:00,1085,100,12,608
2024-05-07 16:20:00-07:00,1333,108,13,614
2024-05-07 16:40:00-07:00,1464,123,11,616
2024-05-07 17:00:00-07:00,1481,137,13,605
2024-05-07 17:20:00-07:00,1507,126,9,602
2024-05-07 17:40:00-07:00,1388,129,14,586
2024-05-07 18:00:00-07:00,1141,106,17,576
2024-05-07 18:20:00-07:00,976,95,18,551
2024-05-07 18:40:00-07:00,745,77,24,523
2024-05-07 19:00:00-07:00,656,65,16,491
2024-05-07 19:20:00-07:00,497,52,18,447
2024-05-07 19:40:00-07:00,470,50,15,422
2024-05-07 20:00:00-07:00,319,40,23,407
2024-05-07 20:20:00-07:00,394,41,15,392
2024-05-07 20:40:00-07:00,440,39,14,370
2024-05-07 21:00:00-07:00,104,18,6,154
