time_bucket,delay_total,late_5_min,early_5_min,count
2024-06-18 21:00:00-07:00,595,49,8,337
2024-06-18 21:20:00-07:00,470,42,9,338
2024-06-18 21:40:00-07:00,455,43,11,314
2024-06-18 22:00:00-07:00,457,41,15,276
2024-06-18 22:20:00-07:00,407,40,13,244
2024-06-18 22:40:00-07:00,313,25,5,193
2024-06-18 23:00:00-07:00,332,24,4,166
2024-06-18 23:20:00-07:00,345,25,9,163
2024-06-18 23:40:00-07:00,188,16,8,159
2024-06-19 00:00:00-07:00,366,21,8,146
2024-06-19 00:20:00-07:00,274,26,11,123
2024-06-19 00:40:00-07:00,131,20,6,80
2024-06-19 01:00:00-07:00,145,14,0,54
2024-06-19 01:20:00-07:00,192,18,0,55
2024-06-19 01:40:00-07:00,188,16,0,53
2024-06-19 02:00:00-07:00,127,9,1,53
2024-06-19 02:20:00-07:00,122,12,1,53
2024-06-19 02:40:00-07:00,68,8,0,53
2024-06-19 03:00:00-07:00,76,8,1,52
2024-06-19 03:20:00-07:00,91,9,1,55
2024-06-19 03:40:00-07:00,49,6,2,50
2024-06-19 04:00:00-07:00,35,4,1,49
2024-06-19 04:20:00-07:00,14,5,1,59
2024-06-19 04:40:00-07:00,38,7,2,83
2024-06-19 05:00:00-07:00,16,6,3,147
2024-06-19 05:20:00-07:00,20,8,8,193
2024-06-19 05:40:00-07:00,33,11,10,202
2024-06-19 06:00:00-07:00,56,11,9,233
2024-06-19 06:20:00-07:00,151,18,11,269
2024-06-19 06:40:00-07:00,290,25,5,279
2024-06-19 07:00:00-07:00,490,41,4,324
2024-06-19 07:20:00-07:00,411,35,2,330
2024-06-19 07:40:00-07:00,588,55,4,353
2024-06-19 08:00:00-07:00,640,56,4,374
2024-06-19 08:20:00-07:00,748,61,7,400
2024-06-19 08:40:00-07:00,755,60,9,405
2024-06-19 09:00:00-07:00,911,73,10,416
2024-06-19 09:20:00-07:00,782,66,12,435
2024-06-19 09:40:00-07:00,608,56,9,436
2024-06-19 10:00:00-07:00,726,54,9,432
2024-06-19 10:20:00-07:00,756,61,8,443
2024-06-19 10:40:00-07:00,704,51,9,451
2024-06-19 11:00:00-07:00,807,57,11,448
2024-06-19 11:20:00-07:00,833,76,7,459
2024-06-19 11:40:00-07:00,775,71,11,448
2024-06-19 12:00:00-07:00,629,61,15,450
2024-06-19 12:20:00-07:00,739,66,9,462
2024-06-19 12:40:00-07:00,770,68,8,458
2024-06-19 13:00:00-07:00,774,62,13,453
2024-06-19 13:20:00-07:00,928,72,10,472
2024-06-19 13:40:00-07:00,782,73,11,471
2024-06-19 14:00:00-07:00,790,68,13,468
2024-06-19 14:20:00-07:00,652,61,13,468
2024-06-19 14:40:00-07:00,871,85,9,470
2024-06-19 15:00:00-07:00,872,79,10,469
2024-06-19 15:20:00-07:00,742,80,7,474
2024-06-19 15:40:00-07:00,879,80,10,471
2024-06-19 16:00:00-07:00,899,77,10,470
2024-06-19 16:20:00-07:00,1037,95,13,472
2024-06-19 16:40:00-07:00,1055,82,6,460
2024-06-19 17:00:00-07:00,1131,88,10,458
2024-06-19 17:20:00-07:00,1094,82,10,465
2024-06-19 17:40:00-07:00,953,88,15,449
2024-06-19 18:00:00-07:00,841,81,19,461
2024-06-19 18:20:00-07:00,698,69,23,438
2024-06-19 18:40:00-07:00,644,64,28,416
2024-06-19 19:00:00-07:00,487,57,17,394
2024-06-19 19:20:00-07:00,359,48,18,386
2024-06-19 19:40:00-07:00,342,36,17,356
2024-06-19 20:00:00-07:00,352,41,21,359
2024-06-19 20:20:00-07:00,191,27,17,345
2024-06-19 20:40:00-07:00,199,31,16,333
2024-06-19 21:00:00-07:00,2,14,14,149
