time_bucket,delay_total,late_5_min,early_5_min,count
2024-04-17 21:00:00-07:00,424,40,11,337
2024-04-17 21:20:00-07:00,674,59,15,367
2024-04-17 21:40:00-07:00,846,60,10,331
2024-04-17 22:00:00-07:00,568,46,10,297
2024-04-17 22:20:00-07:00,285,32,10,242
2024-04-17 22:40:00-07:00,315,27,3,198
2024-04-17 23:00:00-07:00,215,20,2,171
2024-04-17 23:20:00-07:00,212,19,3,164
2024-04-17 23:40:00-07:00,254,30,3,157
2024-04-18 00:00:00-07:00,153,15,4,153
2024-04-18 00:20:00-07:00,91,19,9,126
2024-04-18 00:40:00-07:00,136,20,5,85
2024-04-18 01:00:00-07:00,102,15,1,60
2024-04-18 01:20:00-07:00,99,10,0,52
2024-04-18 01:40:00-07:00,85,7,0,51
2024-04-18 02:00:00-07:00,49,4,2,49
2024-04-18 02:20:00-07:00,23,4,2,47
2024-04-18 02:40:00-07:00,47,7,0,51
2024-04-18 03:00:00-07:00,56,5,1,48
2024-04-18 03:20:00-07:00,38,7,2,50
2024-04-18 03:40:00-07:00,45,5,1,49
2024-04-18 04:00:00-07:00,42,4,1,49
2024-04-18 04:20:00-07:00,13,5,3,69
2024-04-18 04:40:00-07:00,25,9,9,99
2024-04-18 05:00:00-07:00,104,7,4,172
2024-04-18 05:20:00-07:00,57,13,8,222
2024-04-18 05:40:00-07:00,151,17,8,268
2024-04-18 06:00:00-07:00,220,23,6,306
2024-04-18 06:20:00-07:00,155,25,7,362
2024-04-18 06:40:00-07:00,193,23,4,399
2024-04-18 07:00:00-07:00,180,24,11,459
2024-04-18 07:20:00-07:00,361,36,7,498
2024-04-18 07:40:00-07:00,522,52,12,536
2024-04-18 08:00:00-07:00,758,62,11,552
2024-04-18 08:20:00-07:00,1113,90,7,568
2024-04-18 08:40:00-07:00,1214,99,9,572
2024-04-18 09:00:00-07:00,1232,102,7,580
2024-04-18 09:20:00-07:00,895,75,13,582
2024-04-18 09:40:00-07:00,801,77,15,580
2024-04-18 10:00:00-07:00,637,63,18,572
2024-04-18 10:20:00-07:00,588,64,22,562
2024-04-18 10:40:00-07:00,502,66,23,557
2024-04-18 11:00:00-07:00,611,61,16,558
2024-04-18 11:20:00-07:00,590,53,16,555
2024-04-18 11:40:00-07:00,619,63,23,561
2024-04-18 12:00:00-07:00,421,48,21,558
2024-04-18 12:20:00-07:00,581,65,18,574
2024-04-18 12:40:00-07:00,709,70,16,574
2024-04-18 13:00:00-07:00,674,64,26,573
2024-04-18 13:20:00-07:00,719,74,18,569
2024-04-18 13:40:00-07:00,677,67,21,579
2024-04-18 14:00:00-07:00,571,63,18,574
2024-04-18 14:20:00-07:00,580,61,17,571
2024-04-18 14:40:00-07:00,480,53,25,577
2024-04-18 15:00:00-07:00,578,57,21,584
2024-04-18 15:20:00-07:00,716,70,16,589
2024-04-18 15:40:00-07:00,774,81,14,604
2024-04-18 16:00:00-07:00,991,94,14,612
2024-04-18 16:20:00-07:00,1284,110,8,611
2024-04-18 16:40:00-07:00,1322,115,9,596
2024-04-18 17:00:00-07:00,1377,129,13,603
2024-04-18 17:20:00-07:00,1298,120,11,592
2024-04-18 17:40:00-07:00,1522,125,10,599
2024-04-18 18:00:00-07:00,1163,108,19,575
2024-04-18 18:20:00-07:00,929,96,26,567
2024-04-18 18:40:00-07:00,763,77,34,524
2024-04-18 19:00:00-07:00,405,51,26,488
2024-04-18 19:20:00-07:00,574,58,20,446
2024-04-18 19:40:00-07:00,520,49,14,417
2024-04-18 20:00:00-07:00,469,43,15,395
2024-04-18 20:20:00-07:00,561,57,13,388
2024-04-18 20:40:00-07:00,647,56,10,366
2024-04-18 21:00:00-07:00,269,27,6,176
