time_bucket,delay_total,late_5_min,early_5_min,count
2023-12-31 20:00:00-08:00,325,36,14,324
2023-12-31 20:20:00-08:00,514,55,17,361
2023-12-31 20:40:00-08:00,626,54,13,346
2023-12-31 21:00:00-08:00,547,54,12,332
2023-12-31 21:20:00-08:00,362,43,10,304
2023-12-31 21:40:00-08:00,271,33,8,282
2023-12-31 22:00:00-08:00,378,40,11,266
2023-12-31 22:20:00-08:00,393,49,10,229
2023-12-31 22:40:00-08:00,589,54,4,184
2023-12-31 23:00:00-08:00,608,54,5,164
2023-12-31 23:20:00-08:00,758,53,2,166
2023-12-31 23:40:00-08:00,649,50,5,153
2024-01-01 00:00:00-08:00,592,47,6,140
2024-01-01 00:20:00-08:00,929,51,2,119
2024-01-01 00:40:00-08:00,1190,54,2,89
2024-01-01 01:00:00-08:00,1258,49,0,69
2024-01-01 01:20:00-08:00,1204,42,2,58
2024-01-01 01:40:00-08:00,1203,38,0,55
2024-01-01 02:00:00-08:00,1232,38,1,51
2024-01-01 02:20:00-08:00,1051,35,0,47
2024-01-01 02:40:00-08:00,1156,36,1,50
2024-01-01 03:00:00-08:00,1203,32,0,48
2024-01-01 03:20:00-08:00,949,28,1,48
2024-01-01 03:40:00-08:00,855,27,4,49
2024-01-01 04:00:00-08:00,619,27,2,50
2024-01-01 04:20:00-08:00,589,22,3,53
2024-01-01 04:40:00-08:00,589,24,4,82
2024-01-01 05:00:00-08:00,600,19,2,133
2024-01-01 05:20:00-08:00,507,28,8,165
2024-01-01 05:40:00-08:00,549,23,11,197
2024-01-01 06:00:00-08:00,477,23,9,228
2024-01-01 06:20:00-08:00,383,17,9,247
2024-01-01 06:40:00-08:00,367,22,12,253
2024-01-01 07:00:00-08:00,238,26,12,288
2024-01-01 07:20:00-08:00,122,12,14,299
2024-01-01 07:40:00-08:00,9,19,14,313
2024-01-01 08:00:00-08:00,-10,10,15,343
2024-01-01 08:20:00-08:00,-5,18,21,366
2024-01-01 08:40:00-08:00,102,24,23,372
2024-01-01 09:00:00-08:00,-4,26,31,381
2024-01-01 09:20:00-08:00,-71,19,27,388
2024-01-01 09:40:00-08:00,-113,17,28,396
2024-01-01 10:00:00-08:00,-149,13,38,408
2024-01-01 10:20:00-08:00,-136,16,38,409
2024-01-01 10:40:00-08:00,-173,14,48,410
2024-01-01 11:00:00-08:00,-205,15,38,403
2024-01-01 11:20:00-08:00,-184,17,40,412
2024-01-01 11:40:00-08:00,-186,10,38,413
2024-01-01 12:00:00-08:00,-164,13,35,427
2024-01-01 12:20:00-08:00,-125,19,30,420
2024-01-01 12:40:00-08:00,-40,16,33,425
2024-01-01 13:00:00-08:00,-10,24,32,435
2024-01-01 13:20:00-08:00,-36,21,21,429
2024-01-01 13:40:00-08:00,-68,14,27,430
2024-01-01 14:00:00-08:00,-94,16,32,431
2024-01-01 14:20:00-08:00,8,23,21,434
2024-01-01 14:40:00-08:00,130,34,30,433
2024-01-01 15:00:00-08:00,191,30,22,439
2024-01-01 15:20:00-08:00,231,38,20,441
2024-01-01 15:40:00-08:00,206,36,13,436
2024-01-01 16:00:00-08:00,189,34,27,432
2024-01-01 16:20:00-08:00,327,40,23,428
2024-01-01 16:40:00-08:00,396,51,23,444
2024-01-01 17:00:00-08:00,355,49,27,441
2024-01-01 17:20:00-08:00,292,42,40,426
2024-01-01 17:40:00-08:00,371,47,26,417
2024-01-01 18:00:00-08:00,344,46,31,427
2024-01-01 18:20:00-08:00,288,43,30,418
2024-01-01 18:40:00-08:00,170,39,30,397
2024-01-01 19:00:00-08:00,284,38,29,374
2024-01-01 19:20:00-08:00,341,31,27,353
2024-01-01 19:40:00-08:00,-14,22,30,341
2024-01-01 20:00:00-08:00,-174,4,21,140
