time_bucket,delay_total,late_5_min,early_5_min,count
2024-07-18 21:00:00-07:00,687,56,13,343
2024-07-18 21:20:00-07:00,669,58,17,371
2024-07-18 21:40:00-07:00,520,55,11,328
2024-07-18 22:00:00-07:00,431,51,15,308
2024-07-18 22:20:00-07:00,392,41,10,245
2024-07-18 22:40:00-07:00,561,48,5,201
2024-07-18 23:00:00-07:00,364,33,6,172
2024-07-18 23:20:00-07:00,346,32,4,168
2024-07-18 23:40:00-07:00,303,24,4,158
2024-07-19 00:00:00-07:00,264,30,9,160
2024-07-19 00:20:00-07:00,245,23,10,124
2024-07-19 00:40:00-07:00,274,13,5,86
2024-07-19 01:00:00-07:00,27,6,2,58
2024-07-19 01:20:00-07:00,52,4,0,52
2024-07-19 01:40:00-07:00,68,9,2,49
2024-07-19 02:00:00-07:00,60,6,1,47
2024-07-19 02:20:00-07:00,17,4,3,49
2024-07-19 02:40:00-07:00,28,5,0,51
2024-07-19 03:00:00-07:00,-11,2,4,44
2024-07-19 03:20:00-07:00,22,5,3,47
2024-07-19 03:40:00-07:00,-2,4,4,48
2024-07-19 04:00:00-07:00,15,6,3,52
2024-07-19 04:20:00-07:00,-28,4,7,63
2024-07-19 04:40:00-07:00,-128,3,12,97
2024-07-19 05:00:00-07:00,-164,8,20,184
2024-07-19 05:20:00-07:00,-303,6,26,238
2024-07-19 05:40:00-07:00,-177,10,24,267
2024-07-19 06:00:00-07:00,-221,11,24,306
2024-07-19 06:20:00-07:00,-31,15,12,348
2024-07-19 06:40:00-07:00,58,15,14,400
2024-07-19 07:00:00-07:00,-27,18,21,457
2024-07-19 07:20:00-07:00,5,26,26,497
2024-07-19 07:40:00-07:00,119,35,23,524
2024-07-19 08:00:00-07:00,108,39,34,542
2024-07-19 08:20:00-07:00,156,43,26,540
2024-07-19 08:40:00-07:00,328,48,30,552
2024-07-19 09:00:00-07:00,280,48,29,561
2024-07-19 09:20:00-07:00,240,46,32,556
2024-07-19 09:40:00-07:00,408,58,28,551
2024-07-19 10:00:00-07:00,448,57,18,552
2024-07-19 10:20:00-07:00,557,64,19,561
2024-07-19 10:40:00-07:00,411,54,15,556
2024-07-19 11:00:00-07:00,370,53,19,555
2024-07-19 11:20:00-07:00,461,61,25,561
2024-07-19 11:40:00-07:00,429,50,24,561
2024-07-19 12:00:00-07:00,651,68,19,574
2024-07-19 12:20:00-07:00,604,58,17,584
2024-07-19 12:40:00-07:00,574,67,16,573
2024-07-19 13:00:00-07:00,729,73,23,576
2024-07-19 13:20:00-07:00,596,72,23,572
2024-07-19 13:40:00-07:00,866,81,12,586
2024-07-19 14:00:00-07:00,858,81,24,586
2024-07-19 14:20:00-07:00,836,76,16,578
2024-07-19 14:40:00-07:00,833,77,16,586
2024-07-19 15:00:00-07:00,663,66,19,565
2024-07-19 15:20:00-07:00,1163,100,18,595
2024-07-19 15:40:00-07:00,1151,102,16,601
2024-07-19 16:00:00-07:00,893,97,22,608
2024-07-19 16:20:00-07:00,888,93,26,598
2024-07-19 16:40:00-07:00,943,96,19,600
2024-07-19 17:00:00-07:00,871,79,19,594
2024-07-19 17:20:00-07:00,1204,100,20,587
2024-07-19 17:40:00-07:00,1192,91,18,584
2024-07-19 18:00:00-07:00,1077,90,30,565
2024-07-19 18:20:00-07:00,899,83,22,546
2024-07-19 18:40:00-07:00,561,75,37,521
2024-07-19 19:00:00-07:00,521,56,32,494
2024-07-19 19:20:00-07:00,602,53,20,452
2024-07-19 19:40:00-07:00,495,53,17,431
2024-07-19 20:00:00-07:00,534,55,16,397
2024-07-19 20:20:00-07:00,561,65,13,395
2024-07-19 20:40:00-07:00,709,58,12,366
2024-07-19 21:00:00-07:00,258,23,9,176
