time_bucket,delay_total,late_5_min,early_5_min,count
2024-07-07 21:00:00-07:00,250,38,20,323
2024-07-07 21:20:00-07:00,337,33,20,314
2024-07-07 21:40:00-07:00,315,34,16,300
2024-07-07 22:00:00-07:00,213,28,16,273
2024-07-07 22:20:00-07:00,125,30,16,229
2024-07-07 22:40:00-07:00,245,27,5,189
2024-07-07 23:00:00-07:00,166,29,8,163
2024-07-07 23:20:00-07:00,102,20,6,157
2024-07-07 23:40:00-07:00,90,16,7,154
2024-07-08 00:00:00-07:00,29,13,10,140
2024-07-08 00:20:00-07:00,89,18,11,115
2024-07-08 00:40:00-07:00,89,10,5,82
2024-07-08 01:00:00-07:00,149,7,1,60
2024-07-08 01:20:00-07:00,55,4,1,52
2024-07-08 01:40:00-07:00,75,7,0,51
2024-07-08 02:00:00-07:00,111,5,1,50
2024-07-08 02:20:00-07:00,120,5,1,49
2024-07-08 02:40:00-07:00,101,3,1,50
2024-07-08 03:00:00-07:00,103,6,2,51
2024-07-08 03:20:00-07:00,31,4,2,49
2024-07-08 03:40:00-07:00,32,4,1,46
2024-07-08 04:00:00-07:00,32,5,1,52
2024-07-08 04:20:00-07:00,20,8,2,67
2024-07-08 04:40:00-07:00,-14,6,13,106
2024-07-08 05:00:00-07:00,73,11,11,184
2024-07-08 05:20:00-07:00,-86,10,25,230
2024-07-08 05:40:00-07:00,-225,13,27,272
2024-07-08 06:00:00-07:00,-85,13,20,309
2024-07-08 06:20:00-07:00,9,22,20,355
2024-07-08 06:40:00-07:00,126,29,16,414
2024-07-08 07:00:00-07:00,75,31,19,452
2024-07-08 07:20:00-07:00,186,39,21,502
2024-07-08 07:40:00-07:00,127,35,22,526
2024-07-08 08:00:00-07:00,-157,43,37,539
2024-07-08 08:20:00-07:00,84,32,33,543
2024-07-08 08:40:00-07:00,274,35,22,551
2024-07-08 09:00:00-07:00,154,32,26,560
2024-07-08 09:20:00-07:00,105,37,26,543
2024-07-08 09:40:00-07:00,273,41,36,541
2024-07-08 10:00:00-07:00,369,37,28,547
2024-07-08 10:20:00-07:00,398,47,22,542
2024-07-08 10:40:00-07:00,434,48,23,544
2024-07-08 11:00:00-07:00,356,46,24,541
2024-07-08 11:20:00-07:00,321,34,19,543
2024-07-08 11:40:00-07:00,370,48,22,544
2024-07-08 12:00:00-07:00,566,68,19,555
2024-07-08 12:20:00-07:00,694,66,12,544
2024-07-08 12:40:00-07:00,751,79,16,555
2024-07-08 13:00:00-07:00,636,65,20,559
2024-07-08 13:20:00-07:00,661,66,23,556
2024-07-08 13:40:00-07:00,605,55,27,555
2024-07-08 14:00:00-07:00,465,60,20,563
2024-07-08 14:20:00-07:00,328,54,26,561
2024-07-08 14:40:00-07:00,420,50,23,563
2024-07-08 15:00:00-07:00,550,64,26,563
2024-07-08 15:20:00-07:00,467,55,22,562
2024-07-08 15:40:00-07:00,302,52,31,584
2024-07-08 16:00:00-07:00,355,54,28,598
2024-07-08 16:20:00-07:00,662,59,28,597
2024-07-08 16:40:00-07:00,759,70,36,603
2024-07-08 17:00:00-07:00,588,65,31,586
2024-07-08 17:20:00-07:00,673,69,27,590
2024-07-08 17:40:00-07:00,581,68,31,585
2024-07-08 18:00:00-07:00,300,54,41,564
2024-07-08 18:20:00-07:00,46,43,51,540
2024-07-08 18:40:00-07:00,-11,35,46,507
2024-07-08 19:00:00-07:00,77,42,46,487
2024-07-08 19:20:00-07:00,60,44,38,450
2024-07-08 19:40:00-07:00,251,49,30,414
2024-07-08 20:00:00-07:00,267,39,27,402
2024-07-08 20:20:00-07:00,346,33,18,382
2024-07-08 20:40:00-07:00,387,39,22,363
2024-07-08 21:00:00-07:00,45,16,16,164
