time_bucket,delay_total,late_5_min,early_5_min,count
2025-03-16 11:00:00-07:00,-174,22,37,436
2025-03-16 11:20:00-07:00,-50,28,24,441
2025-03-16 11:40:00-07:00,-119,24,27,442
2025-03-16 12:00:00-07:00,-82,29,30,453
2025-03-16 12:20:00-07:00,-89,28,33,455
2025-03-16 12:40:00-07:00,71,35,27,464
2025-03-16 13:00:00-07:00,12,34,30,453
2025-03-16 13:20:00-07:00,49,34,21,450
2025-03-16 13:40:00-07:00,169,42,25,459
2025-03-16 14:00:00-07:00,-9,38,33,452
2025-03-16 14:20:00-07:00,272,52,25,457
2025-03-16 14:40:00-07:00,228,47,29,464
2025-03-16 15:00:00-07:00,69,40,31,456
2025-03-16 15:20:00-07:00,134,37,34,464
2025-03-16 15:40:00-07:00,178,33,29,451
2025-03-16 16:00:00-07:00,272,44,28,454
2025-03-16 16:20:00-07:00,261,38,36,459
2025-03-16 16:40:00-07:00,119,35,41,451
2025-03-16 17:00:00-07:00,26,36,34,446
2025-03-16 17:20:00-07:00,-104,39,46,454
2025-03-16 17:40:00-07:00,-1,31,38,458
2025-03-16 18:00:00-07:00,-8,33,40,437
2025-03-16 18:20:00-07:00,102,34,41,423
2025-03-16 18:40:00-07:00,157,38,27,412
2025-03-16 19:00:00-07:00,158,33,31,406
2025-03-16 19:20:00-07:00,343,46,27,391
2025-03-16 19:40:00-07:00,176,35,25,362
2025-03-16 20:00:00-07:00,170,39,22,355
2025-03-16 20:20:00-07:00,433,54,23,361
2025-03-16 20:40:00-07:00,424,45,21,345
2025-03-16 21:00:00-07:00,120,39,22,331
2025-03-16 21:20:00-07:00,261,31,20,322
2025-03-16 21:40:00-07:00,192,31,19,301
2025-03-16 22:00:00-07:00,133,36,20,280
2025-03-16 22:20:00-07:00,162,26,13,224
2025-03-16 22:40:00-07:00,265,28,4,184
2025-03-16 23:00:00-07:00,193,22,4,166
2025-03-16 23:20:00-07:00,219,27,5,160
2025-03-16 23:40:00-07:00,193,26,5,159
2025-03-17 00:00:00-07:00,126,24,13,156
2025-03-17 00:20:00-07:00,182,24,12,129
2025-03-17 00:40:00-07:00,246,20,3,86
2025-03-17 01:00:00-07:00,199,17,1,65
2025-03-17 01:20:00-07:00,111,9,1,52
2025-03-17 01:40:00-07:00,103,9,1,52
2025-03-17 02:00:00-07:00,67,8,2,51
2025-03-17 02:20:00-07:00,61,6,0,49
2025-03-17 02:40:00-07:00,72,8,2,51
2025-03-17 03:00:00-07:00,80,11,3,50
2025-03-17 03:20:00-07:00,79,8,0,51
2025-03-17 03:40:00-07:00,60,7,2,51
2025-03-17 04:00:00-07:00,23,3,3,52
2025-03-17 04:20:00-07:00,55,7,4,67
2025-03-17 04:40:00-07:00,-36,8,7,103
2025-03-17 05:00:00-07:00,-136,12,20,180
2025-03-17 05:20:00-07:00,-45,16,14,233
2025-03-17 05:40:00-07:00,-91,21,22,276
2025-03-17 06:00:00-07:00,-76,19,23,310
2025-03-17 06:20:00-07:00,66,25,26,369
2025-03-17 06:40:00-07:00,150,30,20,406
2025-03-17 07:00:00-07:00,226,40,23,465
2025-03-17 07:20:00-07:00,17,46,27,509
2025-03-17 07:40:00-07:00,132,28,24,531
2025-03-17 08:00:00-07:00,89,48,22,555
2025-03-17 08:20:00-07:00,620,63,14,566
2025-03-17 08:40:00-07:00,901,79,17,574
2025-03-17 09:00:00-07:00,509,65,24,570
2025-03-17 09:20:00-07:00,607,81,24,576
2025-03-17 09:40:00-07:00,541,65,24,574
2025-03-17 10:00:00-07:00,549,63,24,560
2025-03-17 10:20:00-07:00,350,48,29,554
2025-03-17 10:40:00-07:00,255,39,29,546
