time_bucket,delay_total,late_5_min,early_5_min,count
2024-02-10 20:00:00-08:00,714,60,12,348
2024-02-10 20:20:00-08:00,733,63,12,358
2024-02-10 20:40:00-08:00,753,53,8,339
2024-02-10 21:00:00-08:00,682,56,7,315
2024-02-10 21:20:00-08:00,841,67,8,318
2024-02-10 21:40:00-08:00,672,50,9,301
2024-02-10 22:00:00-08:00,660,53,10,291
2024-02-10 22:20:00-08:00,736,47,4,234
2024-02-10 22:40:00-08:00,550,43,2,181
2024-02-10 23:00:00-08:00,570,46,1,170
2024-02-10 23:20:00-08:00,587,44,2,166
2024-02-10 23:40:00-08:00,546,41,2,158
2024-02-11 00:00:00-08:00,517,32,5,150
2024-02-11 00:20:00-08:00,478,29,3,130
2024-02-11 00:40:00-08:00,476,25,2,87
2024-02-11 01:00:00-08:00,338,16,0,61
2024-02-11 01:20:00-08:00,245,16,2,56
2024-02-11 01:40:00-08:00,245,19,1,51
2024-02-11 02:00:00-08:00,149,13,1,47
2024-02-11 02:20:00-08:00,226,14,0,52
2024-02-11 02:40:00-08:00,326,18,1,49
2024-02-11 03:00:00-08:00,198,13,0,51
2024-02-11 03:20:00-08:00,148,13,2,53
2024-02-11 03:40:00-08:00,126,10,0,47
2024-02-11 04:00:00-08:00,118,7,0,50
2024-02-11 04:20:00-08:00,78,6,2,54
2024-02-11 04:40:00-08:00,167,11,0,76
2024-02-11 05:00:00-08:00,98,9,2,139
2024-02-11 05:20:00-08:00,117,13,8,179
2024-02-11 05:40:00-08:00,15,7,10,193
2024-02-11 06:00:00-08:00,126,17,10,227
2024-02-11 06:20:00-08:00,140,20,12,248
2024-02-11 06:40:00-08:00,257,24,9,272
2024-02-11 07:00:00-08:00,104,17,17,299
2024-02-11 07:20:00-08:00,-5,21,20,298
2024-02-11 07:40:00-08:00,24,20,17,302
2024-02-11 08:00:00-08:00,17,12,13,334
2024-02-11 08:20:00-08:00,91,21,21,348
2024-02-11 08:40:00-08:00,-3,19,27,357
2024-02-11 09:00:00-08:00,-15,22,25,370
2024-02-11 09:20:00-08:00,-115,18,25,380
2024-02-11 09:40:00-08:00,-73,18,28,382
2024-02-11 10:00:00-08:00,84,19,17,395
2024-02-11 10:20:00-08:00,-4,18,21,390
2024-02-11 10:40:00-08:00,8,24,27,399
2024-02-11 11:00:00-08:00,192,33,18,396
2024-02-11 11:20:00-08:00,240,30,21,411
2024-02-11 11:40:00-08:00,164,28,18,401
2024-02-11 12:00:00-08:00,119,31,19,393
2024-02-11 12:20:00-08:00,225,36,26,411
2024-02-11 12:40:00-08:00,112,28,29,402
2024-02-11 13:00:00-08:00,308,39,24,407
2024-02-11 13:20:00-08:00,223,36,16,414
2024-02-11 13:40:00-08:00,206,40,21,406
2024-02-11 14:00:00-08:00,288,52,23,407
2024-02-11 14:20:00-08:00,419,49,11,390
2024-02-11 14:40:00-08:00,429,52,24,394
2024-02-11 15:00:00-08:00,527,53,16,399
2024-02-11 15:20:00-08:00,412,46,22,407
2024-02-11 15:40:00-08:00,346,48,26,404
2024-02-11 16:00:00-08:00,37,38,28,393
2024-02-11 16:20:00-08:00,-41,26,38,388
2024-02-11 16:40:00-08:00,-14,26,29,379
2024-02-11 17:00:00-08:00,-99,33,38,374
2024-02-11 17:20:00-08:00,-113,26,41,378
2024-02-11 17:40:00-08:00,-100,29,49,372
2024-02-11 18:00:00-08:00,-108,31,45,367
2024-02-11 18:20:00-08:00,28,31,39,362
2024-02-11 18:40:00-08:00,54,34,28,350
2024-02-11 19:00:00-08:00,74,37,31,349
2024-02-11 19:20:00-08:00,145,28,24,321
2024-02-11 19:40:00-08:00,241,39,24,300
2024-02-11 20:00:00-08:00,-25,11,12,128
