time_bucket,delay_total,late_5_min,early_5_min,count
2023-11-23 20:00:00-08:00,4151,114,25,195
2023-11-23 20:20:00-08:00,4495,116,16,198
2023-11-23 20:40:00-08:00,4392,115,16,207
2023-11-23 21:00:00-08:00,3767,110,16,190
2023-11-23 21:20:00-08:00,3506,101,17,180
2023-11-23 21:40:00-08:00,3302,93,12,166
2023-11-23 22:00:00-08:00,2761,76,7,141
2023-11-23 22:20:00-08:00,2138,60,10,127
2023-11-23 22:40:00-08:00,1263,37,5,87
2023-11-23 23:00:00-08:00,1061,38,4,77
2023-11-23 23:20:00-08:00,1040,31,4,75
2023-11-23 23:40:00-08:00,895,34,8,69
2023-11-24 00:00:00-08:00,815,35,5,77
2023-11-24 00:20:00-08:00,771,22,2,62
2023-11-24 00:40:00-08:00,406,12,1,51
2023-11-24 01:00:00-08:00,62,8,2,50
2023-11-24 01:20:00-08:00,121,13,2,53
2023-11-24 01:40:00-08:00,182,12,1,51
2023-11-24 02:00:00-08:00,91,7,1,46
2023-11-24 02:20:00-08:00,139,11,2,48
2023-11-24 02:40:00-08:00,252,14,0,51
2023-11-24 03:00:00-08:00,77,7,2,49
2023-11-24 03:20:00-08:00,83,10,3,52
2023-11-24 03:40:00-08:00,-111,7,3,44
2023-11-24 07:40:00-08:00,-320,20,55,481
2023-11-24 08:00:00-08:00,-482,20,78,512
2023-11-24 08:20:00-08:00,-639,21,85,522
2023-11-24 08:40:00-08:00,-671,19,82,531
2023-11-24 09:00:00-08:00,-489,26,75,536
2023-11-24 09:20:00-08:00,-371,19,63,525
2023-11-24 09:40:00-08:00,-305,21,59,525
2023-11-24 10:00:00-08:00,-168,24,62,533
2023-11-24 10:20:00-08:00,-42,36,51,531
2023-11-24 10:40:00-08:00,202,42,36,534
2023-11-24 11:00:00-08:00,105,37,40,537
2023-11-24 11:20:00-08:00,38,34,43,541
2023-11-24 11:40:00-08:00,284,31,32,546
2023-11-24 12:00:00-08:00,438,35,34,543
2023-11-24 12:20:00-08:00,386,34,48,555
2023-11-24 12:40:00-08:00,308,33,38,555
2023-11-24 13:00:00-08:00,86,28,39,542
2023-11-24 13:20:00-08:00,6,32,38,553
2023-11-24 13:40:00-08:00,-44,26,30,554
2023-11-24 14:00:00-08:00,15,34,39,550
2023-11-24 14:20:00-08:00,119,37,37,557
2023-11-24 14:40:00-08:00,210,40,34,565
2023-11-24 15:00:00-08:00,15,33,41,550
2023-11-24 15:20:00-08:00,174,46,38,565
2023-11-24 15:40:00-08:00,253,53,44,567
2023-11-24 16:00:00-08:00,376,52,47,565
2023-11-24 16:20:00-08:00,199,41,56,567
2023-11-24 16:40:00-08:00,50,38,50,561
2023-11-24 17:00:00-08:00,299,44,52,569
2023-11-24 17:20:00-08:00,124,41,60,554
2023-11-24 17:40:00-08:00,43,41,60,552
2023-11-24 18:00:00-08:00,-50,41,66,554
2023-11-24 18:20:00-08:00,163,43,63,529
2023-11-24 18:40:00-08:00,143,41,63,505
2023-11-24 19:00:00-08:00,-115,36,63,468
2023-11-24 19:20:00-08:00,-3,38,53,444
2023-11-24 19:40:00-08:00,-21,31,44,412
2023-11-24 20:00:00-08:00,-186,7,24,183
