time_bucket,delay_total,late_5_min,early_5_min,count
2024-03-15 21:00:00-07:00,686,70,10,333
2024-03-15 21:20:00-07:00,712,60,7,337
2024-03-15 21:40:00-07:00,634,57,8,313
2024-03-15 22:00:00-07:00,806,58,5,298
2024-03-15 22:20:00-07:00,727,62,8,247
2024-03-15 22:40:00-07:00,715,60,1,204
2024-03-15 23:00:00-07:00,911,56,3,179
2024-03-15 23:20:00-07:00,793,44,5,176
2024-03-15 23:40:00-07:00,670,40,3,165
2024-03-16 00:00:00-07:00,514,30,5,156
2024-03-16 00:20:00-07:00,272,22,5,123
2024-03-16 00:40:00-07:00,203,17,2,86
2024-03-16 01:00:00-07:00,155,13,1,60
2024-03-16 01:20:00-07:00,126,13,2,56
2024-03-16 01:40:00-07:00,154,12,0,48
2024-03-16 02:00:00-07:00,196,11,0,48
2024-03-16 02:20:00-07:00,45,10,1,49
2024-03-16 02:40:00-07:00,87,9,1,46
2024-03-16 03:00:00-07:00,63,8,1,45
2024-03-16 03:20:00-07:00,97,8,1,46
2024-03-16 03:40:00-07:00,34,1,1,49
2024-03-16 04:00:00-07:00,31,2,1,49
2024-03-16 04:20:00-07:00,58,6,3,58
2024-03-16 04:40:00-07:00,29,6,4,81
2024-03-16 05:00:00-07:00,33,8,2,140
2024-03-16 05:20:00-07:00,-24,7,9,181
2024-03-16 05:40:00-07:00,-62,7,13,204
2024-03-16 06:00:00-07:00,32,12,11,228
2024-03-16 06:20:00-07:00,74,10,15,242
2024-03-16 06:40:00-07:00,204,18,6,262
2024-03-16 07:00:00-07:00,150,19,11,292
2024-03-16 07:20:00-07:00,265,23,17,307
2024-03-16 07:40:00-07:00,70,18,19,328
2024-03-16 08:00:00-07:00,124,18,14,353
2024-03-16 08:20:00-07:00,183,24,13,359
2024-03-16 08:40:00-07:00,466,30,14,371
2024-03-16 09:00:00-07:00,575,45,12,404
2024-03-16 09:20:00-07:00,534,45,25,402
2024-03-16 09:40:00-07:00,653,55,12,398
2024-03-16 10:00:00-07:00,808,63,16,409
2024-03-16 10:20:00-07:00,671,67,19,413
2024-03-16 10:40:00-07:00,846,76,14,414
2024-03-16 11:00:00-07:00,1063,89,9,418
2024-03-16 11:20:00-07:00,1494,116,13,427
2024-03-16 11:40:00-07:00,1523,120,9,417
2024-03-16 12:00:00-07:00,1910,127,5,435
2024-03-16 12:20:00-07:00,2137,137,7,436
2024-03-16 12:40:00-07:00,2491,143,6,428
2024-03-16 13:00:00-07:00,2390,149,13,427
2024-03-16 13:20:00-07:00,2413,139,10,406
2024-03-16 13:40:00-07:00,2710,166,12,422
2024-03-16 14:00:00-07:00,3068,168,5,403
2024-03-16 14:20:00-07:00,4058,191,7,425
2024-03-16 14:40:00-07:00,4250,200,7,422
2024-03-16 15:00:00-07:00,4270,195,10,425
2024-03-16 15:20:00-07:00,4199,177,8,419
2024-03-16 15:40:00-07:00,4205,180,10,428
2024-03-16 16:00:00-07:00,3931,166,10,420
2024-03-16 16:20:00-07:00,4170,166,12,430
2024-03-16 16:40:00-07:00,3690,145,10,425
2024-03-16 17:00:00-07:00,3141,138,14,411
2024-03-16 17:20:00-07:00,3440,147,11,421
2024-03-16 17:40:00-07:00,3719,157,13,428
2024-03-16 18:00:00-07:00,3328,149,11,418
2024-03-16 18:20:00-07:00,3182,137,11,415
2024-03-16 18:40:00-07:00,2473,114,11,409
2024-03-16 19:00:00-07:00,2299,89,14,378
2024-03-16 19:20:00-07:00,1938,82,16,358
2024-03-16 19:40:00-07:00,1914,81,13,360
2024-03-16 20:00:00-07:00,1938,89,9,358
2024-03-16 20:20:00-07:00,1523,78,6,336
2024-03-16 20:40:00-07:00,1165,73,6,331
2024-03-16 21:00:00-07:00,372,31,9,138
