time_bucket,delay_total,late_5_min,early_5_min,count
2024-08-14 21:00:00-07:00,362,48,15,340
2024-08-14 21:20:00-07:00,584,63,15,372
2024-08-14 21:40:00-07:00,547,63,16,332
2024-08-14 22:00:00-07:00,580,53,11,296
2024-08-14 22:20:00-07:00,440,41,10,239
2024-08-14 22:40:00-07:00,378,40,6,197
2024-08-14 23:00:00-07:00,308,33,3,173
2024-08-14 23:20:00-07:00,211,25,9,167
2024-08-14 23:40:00-07:00,223,26,7,163
2024-08-15 00:00:00-07:00,181,20,12,156
2024-08-15 00:20:00-07:00,100,18,12,125
2024-08-15 00:40:00-07:00,80,11,6,83
2024-08-15 01:00:00-07:00,85,9,4,52
2024-08-15 01:20:00-07:00,93,9,1,52
2024-08-15 01:40:00-07:00,79,6,0,50
2024-08-15 02:00:00-07:00,34,3,1,47
2024-08-15 02:20:00-07:00,37,7,1,47
2024-08-15 02:40:00-07:00,25,2,1,48
2024-08-15 03:00:00-07:00,24,3,0,46
2024-08-15 03:20:00-07:00,21,3,2,47
2024-08-15 03:40:00-07:00,22,5,2,50
2024-08-15 04:00:00-07:00,4,3,1,50
2024-08-15 04:20:00-07:00,-11,5,2,61
2024-08-15 04:40:00-07:00,-71,6,13,100
2024-08-15 05:00:00-07:00,-101,8,19,172
2024-08-15 05:20:00-07:00,-85,15,17,226
2024-08-15 05:40:00-07:00,-57,18,21,273
2024-08-15 06:00:00-07:00,-41,19,17,312
2024-08-15 06:20:00-07:00,11,19,17,358
2024-08-15 06:40:00-07:00,103,24,17,392
2024-08-15 07:00:00-07:00,0,27,24,459
2024-08-15 07:20:00-07:00,111,37,20,501
2024-08-15 07:40:00-07:00,194,47,26,534
2024-08-15 08:00:00-07:00,45,40,34,554
2024-08-15 08:20:00-07:00,142,31,25,550
2024-08-15 08:40:00-07:00,224,45,34,564
2024-08-15 09:00:00-07:00,242,53,37,556
2024-08-15 09:20:00-07:00,211,53,41,557
2024-08-15 09:40:00-07:00,290,53,39,566
2024-08-15 10:00:00-07:00,202,56,38,550
2024-08-15 10:20:00-07:00,284,60,38,560
2024-08-15 10:40:00-07:00,313,46,38,550
2024-08-15 11:00:00-07:00,465,58,35,555
2024-08-15 11:20:00-07:00,477,62,32,568
2024-08-15 11:40:00-07:00,522,60,25,556
2024-08-15 12:00:00-07:00,615,68,20,557
2024-08-15 12:20:00-07:00,949,86,15,569
2024-08-15 12:40:00-07:00,893,76,14,567
2024-08-15 13:00:00-07:00,742,74,33,566
2024-08-15 13:20:00-07:00,647,72,28,574
2024-08-15 13:40:00-07:00,540,72,34,572
2024-08-15 14:00:00-07:00,428,57,39,582
2024-08-15 14:20:00-07:00,508,66,30,554
2024-08-15 14:40:00-07:00,699,66,26,567
2024-08-15 15:00:00-07:00,740,70,27,570
2024-08-15 15:20:00-07:00,1122,97,12,577
2024-08-15 15:40:00-07:00,1204,99,19,581
2024-08-15 16:00:00-07:00,1301,114,18,590
2024-08-15 16:20:00-07:00,1229,114,20,592
2024-08-15 16:40:00-07:00,1477,131,21,595
2024-08-15 17:00:00-07:00,1289,110,21,588
2024-08-15 17:20:00-07:00,1258,112,18,583
2024-08-15 17:40:00-07:00,1329,122,21,589
2024-08-15 18:00:00-07:00,1326,117,26,574
2024-08-15 18:20:00-07:00,960,90,30,543
2024-08-15 18:40:00-07:00,895,80,28,515
2024-08-15 19:00:00-07:00,754,81,36,503
2024-08-15 19:20:00-07:00,702,76,26,465
2024-08-15 19:40:00-07:00,445,64,26,424
2024-08-15 20:00:00-07:00,422,51,22,402
2024-08-15 20:20:00-07:00,500,62,20,394
2024-08-15 20:40:00-07:00,446,62,14,360
2024-08-15 21:00:00-07:00,221,29,5,180
