time_bucket,delay_total,late_5_min,early_5_min,count
2024-07-24 21:00:00-07:00,511,46,10,335
2024-07-24 21:20:00-07:00,586,59,13,355
2024-07-24 21:40:00-07:00,580,51,20,340
2024-07-24 22:00:00-07:00,593,44,14,266
2024-07-24 22:20:00-07:00,557,43,8,170
2024-07-24 22:40:00-07:00,453,31,5,194
2024-07-24 23:00:00-07:00,297,26,5,181
2024-07-24 23:20:00-07:00,153,12,8,170
2024-07-24 23:40:00-07:00,183,22,4,161
2024-07-25 00:00:00-07:00,90,22,8,161
2024-07-25 00:20:00-07:00,54,17,12,123
2024-07-25 00:40:00-07:00,193,15,7,88
2024-07-25 01:00:00-07:00,50,6,0,54
2024-07-25 01:20:00-07:00,19,2,1,50
2024-07-25 01:40:00-07:00,61,6,2,53
2024-07-25 02:00:00-07:00,40,4,0,49
2024-07-25 02:20:00-07:00,50,7,0,53
2024-07-25 02:40:00-07:00,12,3,1,53
2024-07-25 03:00:00-07:00,51,7,2,53
2024-07-25 03:20:00-07:00,27,5,3,48
2024-07-25 03:40:00-07:00,47,4,2,52
2024-07-25 04:00:00-07:00,48,7,4,51
2024-07-25 04:20:00-07:00,-66,6,3,65
2024-07-25 04:40:00-07:00,-98,5,15,105
2024-07-25 05:00:00-07:00,95,12,12,174
2024-07-25 05:20:00-07:00,-40,14,17,235
2024-07-25 05:40:00-07:00,-40,18,17,272
2024-07-25 06:00:00-07:00,-64,16,19,320
2024-07-25 06:20:00-07:00,55,23,16,355
2024-07-25 06:40:00-07:00,115,29,17,411
2024-07-25 07:00:00-07:00,267,35,16,457
2024-07-25 07:20:00-07:00,186,39,24,512
2024-07-25 07:40:00-07:00,235,44,28,531
2024-07-25 08:00:00-07:00,277,41,36,540
2024-07-25 08:20:00-07:00,359,43,22,547
2024-07-25 08:40:00-07:00,433,57,29,560
2024-07-25 09:00:00-07:00,450,55,29,571
2024-07-25 09:20:00-07:00,366,52,34,553
2024-07-25 09:40:00-07:00,348,58,23,560
2024-07-25 10:00:00-07:00,420,57,23,549
2024-07-25 10:20:00-07:00,398,51,31,541
2024-07-25 10:40:00-07:00,470,58,19,561
2024-07-25 11:00:00-07:00,473,49,15,557
2024-07-25 11:20:00-07:00,469,64,20,551
2024-07-25 11:40:00-07:00,477,52,30,563
2024-07-25 12:00:00-07:00,561,61,20,556
2024-07-25 12:20:00-07:00,754,67,11,567
2024-07-25 12:40:00-07:00,619,74,26,564
2024-07-25 13:00:00-07:00,652,77,23,565
2024-07-25 13:20:00-07:00,673,77,23,566
2024-07-25 13:40:00-07:00,618,67,19,567
2024-07-25 14:00:00-07:00,640,59,20,585
2024-07-25 14:20:00-07:00,567,68,32,569
2024-07-25 14:40:00-07:00,543,67,30,560
2024-07-25 15:00:00-07:00,712,72,15,566
2024-07-25 15:20:00-07:00,666,71,19,561
2024-07-25 15:40:00-07:00,899,83,18,580
2024-07-25 16:00:00-07:00,555,65,27,581
2024-07-25 16:20:00-07:00,542,70,26,581
2024-07-25 16:40:00-07:00,892,87,25,577
2024-07-25 17:00:00-07:00,829,75,21,582
2024-07-25 17:20:00-07:00,918,92,20,575
2024-07-25 17:40:00-07:00,1080,88,22,562
2024-07-25 18:00:00-07:00,824,85,23,567
2024-07-25 18:20:00-07:00,494,65,34,538
2024-07-25 18:40:00-07:00,282,44,38,498
2024-07-25 19:00:00-07:00,257,44,37,477
2024-07-25 19:20:00-07:00,489,56,29,444
2024-07-25 19:40:00-07:00,323,47,22,423
2024-07-25 20:00:00-07:00,333,55,22,400
2024-07-25 20:20:00-07:00,416,50,15,382
2024-07-25 20:40:00-07:00,402,39,12,348
2024-07-25 21:00:00-07:00,159,20,8,169
