time_bucket,delay_total,late_5_min,early_5_min,count
2024-05-21 21:00:00-07:00,494,46,10,345
2024-05-21 21:20:00-07:00,409,43,18,358
2024-05-21 21:40:00-07:00,420,51,12,324
2024-05-21 22:00:00-07:00,470,51,19,299
2024-05-21 22:20:00-07:00,277,33,11,239
2024-05-21 22:40:00-07:00,272,26,5,195
2024-05-21 23:00:00-07:00,277,31,2,173
2024-05-21 23:20:00-07:00,211,27,2,167
2024-05-21 23:40:00-07:00,197,23,3,157
2024-05-22 00:00:00-07:00,155,21,5,150
2024-05-22 00:20:00-07:00,153,23,7,128
2024-05-22 00:40:00-07:00,103,12,4,83
2024-05-22 01:00:00-07:00,105,10,2,57
2024-05-22 01:20:00-07:00,96,11,1,53
2024-05-22 01:40:00-07:00,85,7,0,50
2024-05-22 02:00:00-07:00,76,6,0,51
2024-05-22 02:20:00-07:00,74,9,1,54
2024-05-22 02:40:00-07:00,59,9,1,53
2024-05-22 03:00:00-07:00,44,5,1,51
2024-05-22 03:20:00-07:00,48,8,0,51
2024-05-22 03:40:00-07:00,36,6,3,54
2024-05-22 04:00:00-07:00,23,5,2,53
2024-05-22 04:20:00-07:00,60,5,3,65
2024-05-22 04:40:00-07:00,40,10,5,97
2024-05-22 05:00:00-07:00,73,13,2,175
2024-05-22 05:20:00-07:00,155,19,6,237
2024-05-22 05:40:00-07:00,88,21,6,268
2024-05-22 06:00:00-07:00,137,21,5,303
2024-05-22 06:20:00-07:00,171,21,6,356
2024-05-22 06:40:00-07:00,154,16,8,394
2024-05-22 07:00:00-07:00,254,25,7,449
2024-05-22 07:20:00-07:00,329,37,10,509
2024-05-22 07:40:00-07:00,560,59,9,543
2024-05-22 08:00:00-07:00,705,67,8,556
2024-05-22 08:20:00-07:00,881,74,9,560
2024-05-22 08:40:00-07:00,1048,91,9,579
2024-05-22 09:00:00-07:00,833,86,20,584
2024-05-22 09:20:00-07:00,901,70,20,584
2024-05-22 09:40:00-07:00,447,64,22,575
2024-05-22 10:00:00-07:00,505,56,26,568
2024-05-22 10:20:00-07:00,688,63,24,572
2024-05-22 10:40:00-07:00,619,57,24,570
2024-05-22 11:00:00-07:00,420,43,20,555
2024-05-22 11:20:00-07:00,413,50,19,559
2024-05-22 11:40:00-07:00,435,44,23,561
2024-05-22 12:00:00-07:00,421,49,21,575
2024-05-22 12:20:00-07:00,627,59,20,560
2024-05-22 12:40:00-07:00,712,70,15,578
2024-05-22 13:00:00-07:00,748,71,25,578
2024-05-22 13:20:00-07:00,756,73,12,577
2024-05-22 13:40:00-07:00,613,72,25,588
2024-05-22 14:00:00-07:00,603,71,22,576
2024-05-22 14:20:00-07:00,650,69,10,576
2024-05-22 14:40:00-07:00,672,71,24,581
2024-05-22 15:00:00-07:00,835,81,12,574
2024-05-22 15:20:00-07:00,1128,100,14,590
2024-05-22 15:40:00-07:00,964,88,18,587
2024-05-22 16:00:00-07:00,841,86,25,591
2024-05-22 16:20:00-07:00,685,71,16,590
2024-05-22 16:40:00-07:00,902,87,17,586
2024-05-22 17:00:00-07:00,662,73,26,581
2024-05-22 17:20:00-07:00,1006,87,13,587
2024-05-22 17:40:00-07:00,1126,103,13,578
2024-05-22 18:00:00-07:00,961,90,15,577
2024-05-22 18:20:00-07:00,677,84,36,562
2024-05-22 18:40:00-07:00,554,71,39,525
2024-05-22 19:00:00-07:00,458,53,23,483
2024-05-22 19:20:00-07:00,450,49,24,455
2024-05-22 19:40:00-07:00,316,39,17,424
2024-05-22 20:00:00-07:00,287,41,18,399
2024-05-22 20:20:00-07:00,449,45,10,389
2024-05-22 20:40:00-07:00,486,44,10,374
2024-05-22 21:00:00-07:00,208,25,5,159
