time_bucket,delay_total,late_5_min,early_5_min,count
2025-03-30 11:00:00-07:00,-40,21,28,422
2025-03-30 11:20:00-07:00,66,23,24,447
2025-03-30 11:40:00-07:00,-130,22,45,453
2025-03-30 12:00:00-07:00,-24,22,36,453
2025-03-30 12:20:00-07:00,0,31,31,453
2025-03-30 12:40:00-07:00,94,33,32,453
2025-03-30 13:00:00-07:00,308,37,31,467
2025-03-30 13:20:00-07:00,72,24,23,456
2025-03-30 13:40:00-07:00,98,33,36,459
2025-03-30 14:00:00-07:00,109,38,35,457
2025-03-30 14:20:00-07:00,174,38,22,464
2025-03-30 14:40:00-07:00,202,33,25,465
2025-03-30 15:00:00-07:00,103,31,27,452
2025-03-30 15:20:00-07:00,211,37,26,467
2025-03-30 15:40:00-07:00,263,35,24,466
2025-03-30 16:00:00-07:00,20,32,30,460
2025-03-30 16:20:00-07:00,18,26,37,449
2025-03-30 16:40:00-07:00,283,41,26,457
2025-03-30 17:00:00-07:00,100,33,34,447
2025-03-30 17:20:00-07:00,91,45,37,457
2025-03-30 17:40:00-07:00,105,35,43,451
2025-03-30 18:00:00-07:00,-235,23,47,432
2025-03-30 18:20:00-07:00,-53,31,42,430
2025-03-30 18:40:00-07:00,-23,30,40,410
2025-03-30 19:00:00-07:00,178,31,24,412
2025-03-30 19:20:00-07:00,168,27,24,385
2025-03-30 19:40:00-07:00,219,32,27,380
2025-03-30 20:00:00-07:00,410,39,18,363
2025-03-30 20:20:00-07:00,338,37,18,360
2025-03-30 20:40:00-07:00,198,36,15,354
2025-03-30 21:00:00-07:00,101,31,22,323
2025-03-30 21:20:00-07:00,182,30,16,310
2025-03-30 21:40:00-07:00,110,27,19,296
2025-03-30 22:00:00-07:00,69,26,19,269
2025-03-30 22:20:00-07:00,-39,25,23,237
2025-03-30 22:40:00-07:00,163,18,7,178
2025-03-30 23:00:00-07:00,145,22,9,168
2025-03-30 23:20:00-07:00,156,27,14,165
2025-03-30 23:40:00-07:00,159,20,13,163
2025-03-31 00:00:00-07:00,120,16,10,150
2025-03-31 00:20:00-07:00,121,17,12,126
2025-03-31 00:40:00-07:00,138,14,5,86
2025-03-31 01:00:00-07:00,184,14,2,59
2025-03-31 01:20:00-07:00,142,16,4,55
2025-03-31 01:40:00-07:00,88,8,1,52
2025-03-31 02:00:00-07:00,41,7,3,54
2025-03-31 02:20:00-07:00,41,5,2,53
2025-03-31 02:40:00-07:00,27,7,0,49
2025-03-31 03:00:00-07:00,79,8,0,51
2025-03-31 03:20:00-07:00,119,9,1,52
2025-03-31 03:40:00-07:00,107,13,1,51
2025-03-31 04:00:00-07:00,52,7,2,52
2025-03-31 04:20:00-07:00,66,12,6,72
2025-03-31 04:40:00-07:00,-46,10,13,108
2025-03-31 05:00:00-07:00,-22,10,16,177
2025-03-31 05:20:00-07:00,-45,12,15,228
2025-03-31 05:40:00-07:00,-35,16,18,263
2025-03-31 06:00:00-07:00,-2,21,18,310
2025-03-31 06:20:00-07:00,53,22,18,355
2025-03-31 06:40:00-07:00,88,22,17,400
2025-03-31 07:00:00-07:00,82,25,30,436
2025-03-31 07:20:00-07:00,31,26,26,475
2025-03-31 07:40:00-07:00,-147,38,44,505
2025-03-31 08:00:00-07:00,28,37,41,523
2025-03-31 08:20:00-07:00,82,45,42,537
2025-03-31 08:40:00-07:00,59,39,41,542
2025-03-31 09:00:00-07:00,-45,31,39,527
2025-03-31 09:20:00-07:00,-15,40,49,523
2025-03-31 09:40:00-07:00,49,39,42,524
2025-03-31 10:00:00-07:00,22,42,41,529
2025-03-31 10:20:00-07:00,203,35,29,513
2025-03-31 10:40:00-07:00,193,43,26,505
