time_bucket,delay_total,late_5_min,early_5_min,count
2024-01-27 20:00:00-08:00,465,36,8,338
2024-01-27 20:20:00-08:00,360,37,8,347
2024-01-27 20:40:00-08:00,303,29,11,337
2024-01-27 21:00:00-08:00,349,45,11,327
2024-01-27 21:20:00-08:00,384,38,9,311
2024-01-27 21:40:00-08:00,445,41,8,301
2024-01-27 22:00:00-08:00,631,54,9,287
2024-01-27 22:20:00-08:00,530,44,8,237
2024-01-27 22:40:00-08:00,490,35,1,186
2024-01-27 23:00:00-08:00,535,38,2,168
2024-01-27 23:20:00-08:00,481,35,4,157
2024-01-27 23:40:00-08:00,445,32,1,156
2024-01-28 00:00:00-08:00,400,29,0,147
2024-01-28 00:20:00-08:00,330,30,4,123
2024-01-28 00:40:00-08:00,362,29,1,92
2024-01-28 01:00:00-08:00,349,23,1,66
2024-01-28 01:20:00-08:00,401,22,2,57
2024-01-28 01:40:00-08:00,305,24,0,57
2024-01-28 02:00:00-08:00,266,16,0,51
2024-01-28 02:20:00-08:00,235,13,0,50
2024-01-28 02:40:00-08:00,256,12,1,50
2024-01-28 03:00:00-08:00,253,10,0,48
2024-01-28 03:20:00-08:00,279,13,0,55
2024-01-28 03:40:00-08:00,199,9,1,49
2024-01-28 04:00:00-08:00,152,7,1,52
2024-01-28 04:20:00-08:00,162,5,1,53
2024-01-28 04:40:00-08:00,155,8,5,87
2024-01-28 05:00:00-08:00,207,7,6,140
2024-01-28 05:20:00-08:00,249,13,7,184
2024-01-28 05:40:00-08:00,55,12,4,208
2024-01-28 06:00:00-08:00,87,7,9,232
2024-01-28 06:20:00-08:00,159,11,9,254
2024-01-28 06:40:00-08:00,77,14,9,280
2024-01-28 07:00:00-08:00,2,10,10,301
2024-01-28 07:20:00-08:00,-46,10,13,308
2024-01-28 07:40:00-08:00,-67,10,10,324
2024-01-28 08:00:00-08:00,22,18,15,346
2024-01-28 08:20:00-08:00,-66,16,26,364
2024-01-28 08:40:00-08:00,-42,16,26,386
2024-01-28 09:00:00-08:00,228,24,14,398
2024-01-28 09:20:00-08:00,140,20,15,420
2024-01-28 09:40:00-08:00,132,25,20,405
2024-01-28 10:00:00-08:00,162,22,15,420
2024-01-28 10:20:00-08:00,120,23,14,419
2024-01-28 10:40:00-08:00,287,32,15,428
2024-01-28 11:00:00-08:00,289,20,14,428
2024-01-28 11:20:00-08:00,249,27,11,429
2024-01-28 11:40:00-08:00,429,31,22,438
2024-01-28 12:00:00-08:00,465,35,15,433
2024-01-28 12:20:00-08:00,370,37,19,437
2024-01-28 12:40:00-08:00,400,34,15,436
2024-01-28 13:00:00-08:00,322,27,16,444
2024-01-28 13:20:00-08:00,316,46,12,444
2024-01-28 13:40:00-08:00,283,39,13,439
2024-01-28 14:00:00-08:00,447,44,18,440
2024-01-28 14:20:00-08:00,458,43,18,442
2024-01-28 14:40:00-08:00,385,42,15,444
2024-01-28 15:00:00-08:00,331,38,15,437
2024-01-28 15:20:00-08:00,197,34,19,445
2024-01-28 15:40:00-08:00,282,41,18,448
2024-01-28 16:00:00-08:00,163,32,23,445
2024-01-28 16:20:00-08:00,64,25,25,442
2024-01-28 16:40:00-08:00,-52,21,35,432
2024-01-28 17:00:00-08:00,-89,20,38,430
2024-01-28 17:20:00-08:00,-17,23,35,426
2024-01-28 17:40:00-08:00,78,27,32,424
2024-01-28 18:00:00-08:00,142,27,26,418
2024-01-28 18:20:00-08:00,54,26,24,418
2024-01-28 18:40:00-08:00,49,31,28,405
2024-01-28 19:00:00-08:00,118,28,23,383
2024-01-28 19:20:00-08:00,467,40,9,371
2024-01-28 19:40:00-08:00,700,52,7,366
2024-01-28 20:00:00-08:00,206,25,7,145
